base	extras	n_features	weight_mode	l2	roc_auc	ap	lower_half_auc	lowest_quartile_auc	knownness_spearman	objective	columns
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,A_recurrence_norm	11	source_balanced	4.0	0.7879470776388485	0.7027800632758323	0.7015830320134051	0.6024324324324324	0.5160596859056329	1.1755808119617266	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|A_recurrence_norm
natural_core	H_external_host_range_norm,ecology_context_diversity_norm,pmlst_coherence_norm	11	source_balanced	3.5	0.7956439944663265	0.7104651156495564	0.7055663344798189	0.6025	0.5526321650583461	1.1755591702696768	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pmlst_coherence_norm
bio_hybrid_core	H_external_host_range_norm,host_taxon_evenness_norm,A_recurrence_norm	9	source_balanced+class_balanced	3.0	0.7838739238855552	0.6841968153565964	0.7004732927653821	0.6241891891891892	0.5375066818911167	1.175548041015795	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|H_external_host_range_norm|host_taxon_evenness_norm|A_recurrence_norm
phylo_aug_core	host_taxon_evenness_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	4.0	0.7637857199503026	0.6596626098634492	0.6974527442161272	0.6089864864864865	0.4255800909227848	1.17554307661417	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm|pmlst_coherence_norm
phylo_aug_core	H_external_host_range_norm,ecology_context_diversity_norm,host_taxon_evenness_norm	11	source_balanced+class_balanced	2.5	0.7762408910271661	0.6591461035707229	0.6921906693711968	0.5994594594594594	0.4508904883678188	1.175541759971887	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
natural_core	A_recurrence_norm	9	source_balanced+class_balanced	2.5	0.7872994263660155	0.6982116772458551	0.7075506364464826	0.6118581081081081	0.5390216826263833	1.1755228771143373	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm	10	source_balanced	3.0	0.7929079982729299	0.6795325538058641	0.7074183496487051	0.611722972972973	0.5610330520027639	1.1755214954871236	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
phylo_core	A_recurrence_norm,pathogenic_context_fraction_norm	10	source_balanced	2.5	0.7798272048780918	0.6923718737820391	0.7027148190610577	0.6093581081081081	0.4978913964241131	1.1755156910920823	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	3.0	0.787788469163869	0.7023158570599386	0.7083884528324074	0.6085810810810811	0.5362852889059976	1.1755145919151988	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|A_recurrence_norm|pmlst_coherence_norm
natural_core	host_taxon_evenness_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced	4.0	0.7890000616810736	0.6826502184425173	0.7091821736190728	0.6152364864864864	0.5542245847738521	1.1755140951732048	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
bio_hybrid_core	H_external_host_range_norm,ecology_context_diversity_norm,A_recurrence_norm	9	source_balanced	3.5	0.7890375109043326	0.710152850462028	0.6914336949172473	0.619054054054054	0.5364069867420546	1.1755118817641799	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|H_external_host_range_norm|ecology_context_diversity_norm|A_recurrence_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pmlst_coherence_norm	11	source_balanced	3.0	0.7939301417783534	0.6912882643356286	0.7071537760531499	0.6101689189189189	0.5620543456130164	1.1754963905072153	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pmlst_coherence_norm
natural_core	H_external_host_range_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	4.0	0.7879735123846784	0.702923634112167	0.7085354381632714	0.6081081081081081	0.5364719703641537	1.1754915717994334	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|A_recurrence_norm|pmlst_coherence_norm
natural_core	pmlst_coherence_norm	9	source_balanced	4.0	0.7892467859754861	0.705634670094459	0.7057427168768556	0.6109797297297297	0.542857885673974	1.1754831438422706	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pmlst_coherence_norm
phylo_aug_core	A_recurrence_norm	9	source_balanced	4.0	0.7579216121670324	0.6698295223291867	0.6923376547020608	0.6028378378378378	0.3841535981187642	1.1754784188100897	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm
phylo_aug_core	pmlst_coherence_norm	9	source_balanced	5.0	0.7599394644320495	0.6763184568171627	0.691426345650704	0.6029729729729729	0.3912155990942777	1.1754726234740642	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pmlst_coherence_norm
natural_core	host_taxon_evenness_norm,pmlst_coherence_norm	10	source_balanced+class_balanced	2.5	0.7892511917664579	0.6818929967518903	0.7100934826704295	0.6142905405405406	0.5550543908734499	1.1754510562259888	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm
natural_core	H_external_host_range_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	3.5	0.7878193097006706	0.7024448262601155	0.7084913425640121	0.6082432432432432	0.5363000833426592	1.1754257182218693	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|A_recurrence_norm|pmlst_coherence_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,A_recurrence_norm	11	source_balanced	3.5	0.7878986139381603	0.7029607339016813	0.7013919510832819	0.6022972972972973	0.5160101605040043	1.1754170404750917	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|A_recurrence_norm
phylo_aug_core		8	source_balanced	5.0	0.7596530880188921	0.6695464484162863	0.6917644119116912	0.6034459459459459	0.39162258389582555	1.1754156618897031	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm
phylo_core	host_taxon_evenness_norm,pmlst_coherence_norm	10	source_balanced	3.5	0.7885330478380783	0.685262726861193	0.7096378281447512	0.6151013513513514	0.5532174403214882	1.1753975357164772	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm
phylo_core	host_taxon_evenness_norm,A_recurrence_norm,pathogenic_context_fraction_norm	11	source_balanced	2.5	0.7859116022099447	0.671828668451894	0.7119895934385748	0.6163175675675676	0.5482232379400851	1.17539505583383	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm|pathogenic_context_fraction_norm
bio_hybrid_core	H_external_host_range_norm,ecology_context_diversity_norm,A_recurrence_norm	9	source_balanced	4.0	0.7892225541251421	0.7105079032370123	0.691198518387865	0.6188513513513514	0.5370143316412543	1.1753715607586892	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|H_external_host_range_norm|ecology_context_diversity_norm|A_recurrence_norm
phylo_core	A_recurrence_norm	9	source_balanced+class_balanced	5.0	0.7797567122225453	0.6979178821648544	0.7023473557338977	0.6086824324324325	0.49646869019630974	1.1753682087749266	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm	10	source_balanced	2.5	0.7928154766625253	0.6794314970219477	0.7073448569832731	0.6116554054054054	0.5611397117829895	1.1753461810933559	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
natural_core	host_taxon_evenness_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced	3.5	0.788969221144272	0.6828245802553413	0.7091086809536409	0.6150337837837838	0.554315993038995	1.1753434639210003	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	4.0	0.7915157683258875	0.6706918538581964	0.70952023988006	0.6117905405405405	0.55925508428238	1.175339824456557	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
natural_core	host_taxon_evenness_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced	3.0	0.7889471921894138	0.6827064439460327	0.709079283887468	0.6151013513513514	0.5543667350783777	1.1753288658885415	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,ecology_context_diversity_norm	10	source_balanced	4.0	0.7948817926282306	0.7037078307258952	0.7057427168768556	0.6029729729729729	0.551604667573392	1.1753284144796197	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm
phylo_aug_core	A_recurrence_norm,pathogenic_context_fraction_norm	10	source_balanced	5.0	0.7580846264329835	0.6637074423363795	0.6926463238968751	0.6031081081081081	0.38643351423271355	1.17530110988736	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pathogenic_context_fraction_norm
natural_core	A_recurrence_norm,pathogenic_context_fraction_norm	10	source_balanced+class_balanced	5.0	0.7869469630882833	0.6941740545392547	0.7076388276450011	0.6119932432432432	0.5388874437508165	1.1752956512857888	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pathogenic_context_fraction_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	3.5	0.791484927789086	0.6709340081798487	0.7094320486815415	0.6118581081081081	0.5593171994215952	1.1752929936208756	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
phylo_core	host_taxon_evenness_norm,A_recurrence_norm	10	source_balanced+class_balanced	5.0	0.7867134561667857	0.672193018085945	0.711813211041538	0.6150337837837838	0.549327564589481	1.1752813915866565	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm
phylo_aug_core	host_taxon_evenness_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	3.5	0.7636623578030964	0.659611950999724	0.6973057588852632	0.6087837837837838	0.42559536259929126	1.1752732354658184	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm|pmlst_coherence_norm
natural_core	host_taxon_evenness_norm	9	source_balanced	5.0	0.7888018010873492	0.678079433000617	0.7089910926889497	0.6156418918918919	0.5548978695952589	1.1752630674810183	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm
phylo_aug_core	A_recurrence_norm,pmlst_coherence_norm	10	source_balanced	3.5	0.7585252055301488	0.6760613691651494	0.6918085075109504	0.6019594594594595	0.38515081439656085	1.1752522363165978	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pmlst_coherence_norm
natural_core	H_external_host_range_norm,ecology_context_diversity_norm	10	source_balanced	3.5	0.794877386837259	0.7036268334332217	0.7057133198106829	0.6028378378378378	0.5516985964499334	1.1752294266855416	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm
phylo_core	A_recurrence_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	3.0	0.7803999577044066	0.6984117779444514	0.7028030102595761	0.6077364864864865	0.4986199200956519	1.1752074501902643	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
natural_core	pmlst_coherence_norm	9	source_balanced	2.5	0.7893481191678342	0.7057738186956284	0.705345856483523	0.6106418918918919	0.5432108886797392	1.175205298118484	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pmlst_coherence_norm
natural_core	pmlst_coherence_norm	9	source_balanced	3.5	0.7892159454386846	0.7056664079024921	0.7054046506158685	0.6107770270270271	0.5430151933904072	1.175203436968799	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pmlst_coherence_norm
natural_core	host_taxon_evenness_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	5.0	0.7885330478380783	0.6776468083549245	0.7105785342622806	0.6144932432432433	0.5542454825087098	1.1751961236621584	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	2.5	0.7914232467154828	0.6710536786092473	0.709446747214628	0.6117905405405405	0.559357751378622	1.1751959136391905	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
phylo_core	host_taxon_evenness_norm,A_recurrence_norm	10	source_balanced+class_balanced	4.0	0.7865151955730613	0.6719835348365343	0.7118720051738836	0.6151013513513514	0.5490834798529463	1.1751951355287922	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm
natural_core	pmlst_coherence_norm	9	source_balanced	3.0	0.7892820323032594	0.7057548363071403	0.7053605550166093	0.6106418918918919	0.5430504957074908	1.1751844539835512	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pmlst_coherence_norm
bio_hybrid_core	H_external_host_range_norm,host_taxon_evenness_norm,A_recurrence_norm	9	source_balanced+class_balanced	3.5	0.7838827354674984	0.6844212181382836	0.7001793221036541	0.6238513513513514	0.5380394294897353	1.1751687489394516	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|H_external_host_range_norm|host_taxon_evenness_norm|A_recurrence_norm
natural_core	host_taxon_evenness_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	4.0	0.7885242362561351	0.6778388678533463	0.7104021518652438	0.6146283783783784	0.5543185607246547	1.1751681194980772	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	2.5	0.787647483852776	0.7018654866068438	0.7081091807037657	0.6083108108108108	0.5362374842565032	1.1751661908998332	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|A_recurrence_norm|pmlst_coherence_norm
phylo_core	A_recurrence_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	4.0	0.7804131750773217	0.6983600251905784	0.7027736131934033	0.6076689189189189	0.4986864715504045	1.1751633353209252	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
phylo_aug_core	A_recurrence_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced	5.0	0.7587719298245614	0.6718558021389374	0.6922053679042831	0.6020945945945946	0.387292767851929	1.1751631841956458	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
natural_core	host_taxon_evenness_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	3.5	0.7885859173297383	0.6781728431925695	0.7103139606667255	0.6145608108108108	0.5543487142269292	1.1751609898712247	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
natural_core	host_taxon_evenness_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced	2.5	0.7889163516526122	0.6827573000425032	0.708858805891172	0.6149662162162162	0.554400202373925	1.1751516804183384	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,ecology_context_diversity_norm,pmlst_coherence_norm	11	source_balanced	3.0	0.7954809802003754	0.7101046331314217	0.7053164594173501	0.6020945945945946	0.552594745417892	1.1751356222095426	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pmlst_coherence_norm
phylo_core	A_recurrence_norm	9	source_balanced+class_balanced	3.5	0.7796906253579705	0.6973139562036581	0.7022150689361202	0.6084121621621622	0.4964676483343275	1.1751344603750036	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm
phylo_aug_core	A_recurrence_norm	9	source_balanced	3.5	0.7578731484663441	0.6698266443749593	0.6920730811065056	0.6024324324324324	0.38427171163089996	1.1751253935404906	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm
phylo_core	A_recurrence_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	2.5	0.7804175808682933	0.69836201257439	0.7027148190610577	0.6076013513513514	0.49865677512306406	1.1751241818670055	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	3.0	0.7914144351335395	0.6711199698879737	0.709299761883764	0.611722972972973	0.5593463312269581	1.175108106823955	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
phylo_core	A_recurrence_norm	9	source_balanced+class_balanced	4.0	0.779734683267687	0.6977041713569797	0.702244466002293	0.608277027027027	0.49654834894696864	1.1751078212939097	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm
natural_core	A_recurrence_norm,pathogenic_context_fraction_norm	10	source_balanced+class_balanced	3.5	0.7868368183139919	0.6938410829275836	0.7074918423141371	0.6118581081081081	0.538749951577179	1.1751076238782938	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pathogenic_context_fraction_norm
phylo_aug_core	pmlst_coherence_norm	9	source_balanced	4.0	0.759996739714681	0.6766032829073588	0.6910588823235441	0.6025675675675676	0.391723610875532	1.175091851214444	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pmlst_coherence_norm
natural_core	host_taxon_evenness_norm	9	source_balanced	4.0	0.7887973952963776	0.6778568728368403	0.7088000117588265	0.6154391891891892	0.5549389660091926	1.175090293044804	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm
phylo_core	host_taxon_evenness_norm,pmlst_coherence_norm	10	source_balanced	3.0	0.7884845841373902	0.6854083638435668	0.7094614457477144	0.6147635135135135	0.5534503132787555	1.1750770929104823	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm
natural_core	A_recurrence_norm,pathogenic_context_fraction_norm	10	source_balanced+class_balanced	4.0	0.786898499387595	0.6938688680602184	0.7074624452479642	0.6116554054054054	0.5387395934525359	1.175070389293681	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pathogenic_context_fraction_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pmlst_coherence_norm	11	source_balanced	2.5	0.7938420259589204	0.6912358953239996	0.7069185995237676	0.6096283783783784	0.562104059233797	1.17507029125406	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pmlst_coherence_norm
phylo_aug_core	A_recurrence_norm,pmlst_coherence_norm	10	source_balanced	3.0	0.758485553411404	0.675869384402564	0.6917056177793456	0.6018243243243243	0.3853412734431331	1.1750681472193376	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|A_recurrence_norm|pmlst_coherence_norm
phylo_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pathogenic_context_fraction_norm	11	source_balanced	4.0	0.791916695304308	0.6761778800690111	0.7077564159096922	0.6119256756756757	0.559724002834693	1.175066994218081	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
