backbone_id	mean_jump_distance_km	max_jump_distance_km	jump_distance_dispersion_km	interregional_leap_count	long_jump_label
AG792	0.0	0.0	0.0	1	
AC274	0.0	0.0	0.0	2	
AC542	0.0	0.0	0.0	3	
AC267	0.0	0.0	0.0	1	
AC266	0.0	0.0	0.0	3	
AG026	0.0	0.0	0.0	2	
AC286	0.0	0.0	0.0	2	
AC729	0.0	0.0	0.0	3	
AE272	0.0	0.0	0.0	2	
AE263	0.0	0.0	0.0	1	
AC096	0.0	0.0	0.0	3	
AC098	0.0	0.0	0.0	2	
AD511	0.0	0.0	0.0	2	
AC655	0.0	0.0	0.0	1	
AB195	0.0	0.0	0.0	4	
AF160	0.0	0.0	0.0	2	
AF948	0.0	0.0	0.0	1	
AA605	0.0	0.0	0.0	1	
AA180	0.0	0.0	0.0	2	
AG557	0.0	0.0	0.0	2	
AG253	0.0	0.0	0.0	2	
AE644	0.0	0.0	0.0	3	1.0
AC119	0.0	0.0	0.0	1	
AA273	0.0	0.0	0.0	2	
AA593	0.0	0.0	0.0	1	1.0
AC272	0.0	0.0	0.0	2	
AC335	0.0	0.0	0.0	2	
AF594	0.0	0.0	0.0	2	
AB863	0.0	0.0	0.0	3	
AD979	0.0	0.0	0.0	5	
AG147	0.0	0.0	0.0	1	
AH140	0.0	0.0	0.0	3	
AG724	0.0	0.0	0.0	2	
AA682	0.0	0.0	0.0	1	
AE120	0.0	0.0	0.0	3	
AD601	0.0	0.0	0.0	2	
AF986	0.0	0.0	0.0	1	
AA794	0.0	0.0	0.0	1	
AA464	0.0	0.0	0.0	2	
AG264	0.0	0.0	0.0	2	
AB294	0.0	0.0	0.0	1	
AF033	0.0	0.0	0.0	3	
AF496	0.0	0.0	0.0	2	
AD244	0.0	0.0	0.0	0	0.0
AE561	0.0	0.0	0.0	1	
AF441	0.0	0.0	0.0	1	1.0
AF116	0.0	0.0	0.0	1	
AF037	0.0	0.0	0.0	3	
AF038	0.0	0.0	0.0	3	
AG320	0.0	0.0	0.0	1	
AC062	0.0	0.0	0.0	2	
AA656	0.0	0.0	0.0	2	1.0
AA951	0.0	0.0	0.0	2	1.0
AD536	0.0	0.0	0.0	2	1.0
AD370	0.0	0.0	0.0	1	1.0
AF086	0.0	0.0	0.0	1	1.0
AD181	0.0	0.0	0.0	1	1.0
AD369	0.0	0.0	0.0	1	1.0
AG504	0.0	0.0	0.0	1	
AG611	0.0	0.0	0.0	1	
AB454	0.0	0.0	0.0	1	
AD319	0.0	0.0	0.0	1	
AD317	0.0	0.0	0.0	1	
AB166	0.0	0.0	0.0	1	
AE494	0.0	0.0	0.0	2	
AA484	0.0	0.0	0.0	1	
AC162	0.0	0.0	0.0	3	
AE186	0.0	0.0	0.0	2	
AD940	0.0	0.0	0.0	2	
AH050	0.0	0.0	0.0	3	
AC158	0.0	0.0	0.0	2	
AH064	0.0	0.0	0.0	1	
AD770	0.0	0.0	0.0	1	
AG119	0.0	0.0	0.0	2	
AG652	0.0	0.0	0.0	2	
AE881	0.0	0.0	0.0	1	
AA925	0.0	0.0	0.0	1	
AF126	0.0	0.0	0.0	2	
AB810	0.0	0.0	0.0	1	
AC122	0.0	0.0	0.0	3	1.0
AF254	0.0	0.0	0.0	1	
AA433	0.0	0.0	0.0	3	
AB905	0.0	0.0	0.0	1	
AC872	0.0	0.0	0.0	2	
AC149	0.0	0.0	0.0	2	
AC300	0.0	0.0	0.0	3	
AD263	0.0	0.0	0.0	1	
AB158	0.0	0.0	0.0	4	
AG314	0.0	0.0	0.0	2	
AF298	0.0	0.0	0.0	5	
AF489	0.0	0.0	0.0	2	
AF737	0.0	0.0	0.0	3	
AC241	0.0	0.0	0.0	1	
AD747	0.0	0.0	0.0	2	
AD746	0.0	0.0	0.0	2	
AE819	0.0	0.0	0.0	1	
AD015	0.0	0.0	0.0	1	
AA137	0.0	0.0	0.0	1	
AC488	0.0	0.0	0.0	1	
AG104	0.0	0.0	0.0	0	
AB639	0.0	0.0	0.0	3	
AA092	0.0	0.0	0.0	1	1.0
AA097	0.0	0.0	0.0	2	1.0
AC145	0.0	0.0	0.0	2	
AB632	0.0	0.0	0.0	1	
AE454	0.0	0.0	0.0	2	
AG713	0.0	0.0	0.0	0	
AE006	0.0	0.0	0.0	2	1.0
AE840	0.0	0.0	0.0	3	
AG483	0.0	0.0	0.0	1	
AE249	0.0	0.0	0.0	3	1.0
AF834	0.0	0.0	0.0	2	
AD872	0.0	0.0	0.0	2	
AA223	0.0	0.0	0.0	1	
AF662	0.0	0.0	0.0	2	
AC152	0.0	0.0	0.0	1	
AG215	0.0	0.0	0.0	2	
AE116	0.0	0.0	0.0	3	
AB985	0.0	0.0	0.0	1	
AF879	0.0	0.0	0.0	2	
AF463	0.0	0.0	0.0	1	
AD678	0.0	0.0	0.0	1	
AD262	0.0	0.0	0.0	2	
AD605	0.0	0.0	0.0	2	
AH163	0.0	0.0	0.0	2	
AA555	0.0	0.0	0.0	3	
AA307	0.0	0.0	0.0	3	
AD997	0.0	0.0	0.0	4	
AB759	0.0	0.0	0.0	4	
AF021	0.0	0.0	0.0	1	
AE517	0.0	0.0	0.0	1	
AD131	0.0	0.0	0.0	3	
AE232	0.0	0.0	0.0	3	
AD944	0.0	0.0	0.0	1	
AG714	0.0	0.0	0.0	1	
AC175	0.0	0.0	0.0	2	
AD759	0.0	0.0	0.0	1	
AF974	0.0	0.0	0.0	1	
AD253	0.0	0.0	0.0	0	
AD494	0.0	0.0	0.0	0	0.0
AE447	0.0	0.0	0.0	3	
AG052	0.0	0.0	0.0	1	
AA791	0.0	0.0	0.0	2	
AD777	0.0	0.0	0.0	1	
AE204	0.0	0.0	0.0	3	
AF286	0.0	0.0	0.0	2	
AH286	0.0	0.0	0.0	1	
AF587	0.0	0.0	0.0	0	0.0
AC705	0.0	0.0	0.0	2	
AC679	0.0	0.0	0.0	1	
AD100	0.0	0.0	0.0	3	1.0
AB887	0.0	0.0	0.0	0	0.0
AD361	0.0	0.0	0.0	1	
AE304	0.0	0.0	0.0	2	
AD771	0.0	0.0	0.0	1	
AB776	0.0	0.0	0.0	4	
AE706	0.0	0.0	0.0	4	
AE674	0.0	0.0	0.0	4	
AF748	0.0	0.0	0.0	2	
AB517	0.0	0.0	0.0	0	
AA536	0.0	0.0	0.0	2	1.0
AA310	0.0	0.0	0.0	3	
AC747	0.0	0.0	0.0	3	
AA312	0.0	0.0	0.0	1	
AB747	0.0	0.0	0.0	2	
AD813	0.0	0.0	0.0	2	
AF411	0.0	0.0	0.0	2	
AE343	0.0	0.0	0.0	1	
AE350	0.0	0.0	0.0	1	
AB083	0.0	0.0	0.0	2	
AB889	0.0	0.0	0.0	0	0.0
AC633	0.0	0.0	0.0	0	0.0
AC807	0.0	0.0	0.0	1	
AF321	0.0	0.0	0.0	1	
AC766	0.0	0.0	0.0	1	1.0
AG370	0.0	0.0	0.0	2	
AC554	0.0	0.0	0.0	1	
AA789	0.0	0.0	0.0	1	
AC080	0.0	0.0	0.0	2	
AB085	0.0	0.0	0.0	0	0.0
AG543	0.0	0.0	0.0	1	
AC013	0.0	0.0	0.0	1	
AC380	0.0	0.0	0.0	0	
AF930	0.0	0.0	0.0	0	
AE662	0.0	0.0	0.0	1	
AB280	0.0	0.0	0.0	6	
AA976	0.0	0.0	0.0	4	
AC123	0.0	0.0	0.0	1	
AC880	0.0	0.0	0.0	2	
AB965	0.0	0.0	0.0	3	
AG450	0.0	0.0	0.0	0	0.0
AG283	0.0	0.0	0.0	0	0.0
AF521	0.0	0.0	0.0	1	
AF295	0.0	0.0	0.0	1	
AE482	0.0	0.0	0.0	1	
AF981	0.0	0.0	0.0	1	
AD988	0.0	0.0	0.0	1	
AF980	0.0	0.0	0.0	1	
AE041	0.0	0.0	0.0	2	
AF958	0.0	0.0	0.0	1	
AD761	0.0	0.0	0.0	2	
AE634	0.0	0.0	0.0	2	
AF850	0.0	0.0	0.0	2	
AB929	0.0	0.0	0.0	2	
AB928	0.0	0.0	0.0	2	
AC713	0.0	0.0	0.0	2	
AH390	0.0	0.0	0.0	3	1.0
AA037	0.0	0.0	0.0	2	
AB988	0.0	0.0	0.0	1	
AE000	0.0	0.0	0.0	2	
AE794	0.0	0.0	0.0	1	
AC185	0.0	0.0	0.0	2	
AC303	0.0	0.0	0.0	3	
AB937	0.0	0.0	0.0	2	
AC420	0.0	0.0	0.0	0	
AG004	0.0	0.0	0.0	1	
AF451	0.0	0.0	0.0	1	
AE944	0.0	0.0	0.0	0	0.0
AF044	0.0	0.0	0.0	0	0.0
AD651	0.0	0.0	0.0	3	
AC623	0.0	0.0	0.0	3	1.0
AF368	0.0	0.0	0.0	2	
AE816	0.0	0.0	0.0	1	
AF717	0.0	0.0	0.0	3	
AB287	0.0	0.0	0.0	1	
AC283	0.0	0.0	0.0	2	
AD560	0.0	0.0	0.0	2	1.0
AG840	0.0	0.0	0.0	2	
AC276	0.0	0.0	0.0	1	
AC452	0.0	0.0	0.0	2	
AD945	0.0	0.0	0.0	5	
AE710	0.0	0.0	0.0	1	
AA059	0.0	0.0	0.0	1	
AE768	0.0	0.0	0.0	2	
AB982	0.0	0.0	0.0	2	
AC430	0.0	0.0	0.0	1	
AF442	0.0	0.0	0.0	1	1.0
AA795	0.0	0.0	0.0	3	
AD059	0.0	0.0	0.0	1	
AC669	0.0	0.0	0.0	1	
AD057	0.0	0.0	0.0	2	
AB048	0.0	0.0	0.0	4	
AD061	0.0	0.0	0.0	1	
AC711	0.0	0.0	0.0	2	1.0
AA499	0.0	0.0	0.0	1	
AG848	0.0	0.0	0.0	1	
AG725	0.0	0.0	0.0	2	
AG575	0.0	0.0	0.0	1	
AF011	0.0	0.0	0.0	1	
AG816	0.0	0.0	0.0	2	
AD382	0.0	0.0	0.0	3	
AF056	0.0	0.0	0.0	1	
AD012	0.0	0.0	0.0	1	
AF055	0.0	0.0	0.0	1	
AE473	0.0	0.0	0.0	1	
AD384	0.0	0.0	0.0	3	
AG581	0.0	0.0	0.0	1	
AD656	0.0	0.0	0.0	1	
AB550	0.0	0.0	0.0	1	
AB438	0.0	0.0	0.0	1	
AE505	0.0	0.0	0.0	1	
AC715	0.0	0.0	0.0	2	
AB074	0.0	0.0	0.0	3	
AA797	0.0	0.0	0.0	1	
AG229	0.0	0.0	0.0	2	
AD930	0.0	0.0	0.0	1	1.0
AC225	0.0	0.0	0.0	1	
AD673	0.0	0.0	0.0	1	
AD674	0.0	0.0	0.0	1	
AB015	0.0	0.0	0.0	0	0.0
AA471	0.0	0.0	0.0	2	
AC085	0.0	0.0	0.0	2	
AB921	0.0	0.0	0.0	1	
AH489	0.0	0.0	0.0	1	
AH205	0.0	0.0	0.0	1	
AB328	0.0	0.0	0.0	1	
AE411	0.0	0.0	0.0	3	
AB855	0.0	0.0	0.0	3	
AA720	0.0	0.0	0.0	3	
AE792	0.0	0.0	0.0	2	1.0
AG008	0.0	0.0	0.0	2	
AD876	0.0	0.0	0.0	1	
AG496	0.0	0.0	0.0	2	
AE026	0.0	0.0	0.0	1	
AE030	0.0	0.0	0.0	5	
AB012	0.0	0.0	0.0	2	
AC164	0.0	0.0	0.0	1	
AD827	0.0	0.0	0.0	1	
AB707	0.0	0.0	0.0	2	
AA987	0.0	0.0	0.0	1	
AG721	0.0	0.0	0.0	1	
AG120	0.0	0.0	0.0	2	
AG828	0.0	0.0	0.0	2	
AE372	0.0	0.0	0.0	3	
AB349	0.0	0.0	0.0	2	
AC820	0.0	0.0	0.0	2	
AC590	0.0	0.0	0.0	2	
AC583	0.0	0.0	0.0	3	
AH160	0.0	0.0	0.0	2	
AG311	0.0	0.0	0.0	2	
AF928	0.0	0.0	0.0	1	
AB842	0.0	0.0	0.0	1	
AF917	0.0	0.0	0.0	0	0.0
AF887	0.0	0.0	0.0	2	
AB479	0.0	0.0	0.0	1	
AG942	0.0	0.0	0.0	1	1.0
AF427	0.0	0.0	0.0	1	
AC760	0.0	0.0	0.0	1	
AF968	0.0	0.0	0.0	2	
AH373	0.0	0.0	0.0	1	
AE774	0.0	0.0	0.0	3	
AB955	0.0	0.0	0.0	2	
AF329	0.0	0.0	0.0	1	
AA512	0.0	0.0	0.0	1	
AB315	0.0	0.0	0.0	1	
AB149	0.0	0.0	0.0	2	
AA863	0.0	0.0	0.0	1	
AD425	0.0	0.0	0.0	1	1.0
AD919	0.0	0.0	0.0	2	
AD427	0.0	0.0	0.0	2	
AE913	0.0	0.0	0.0	2	
AA479	0.0	0.0	0.0	1	
AB312	0.0	0.0	0.0	1	
AD067	0.0	0.0	0.0	0	0.0
AC414	0.0	0.0	0.0	2	
AD159	0.0	0.0	0.0	2	
AD089	0.0	0.0	0.0	2	
AE977	0.0	0.0	0.0	2	
AF257	0.0	0.0	0.0	2	
AA854	0.0	0.0	0.0	2	
AD532	0.0	0.0	0.0	2	
AF554	0.0	0.0	0.0	2	
AE526	0.0	0.0	0.0	2	
AF397	0.0	0.0	0.0	1	
AG266	0.0	0.0	0.0	1	
AF245	0.0	0.0	0.0	2	
AC774	0.0	0.0	0.0	3	
AD112	0.0	0.0	0.0	3	
AD620	0.0	0.0	0.0	1	
AF794	0.0	0.0	0.0	2	
AF293	0.0	0.0	0.0	1	
AG247	0.0	0.0	0.0	3	
AE724	0.0	0.0	0.0	3	
AG778	0.0	0.0	0.0	2	
AE958	0.0	0.0	0.0	3	
AA408	0.0	0.0	0.0	1	
AF503	0.0	0.0	0.0	0	0.0
AC985	0.0	0.0	0.0	1	
AG379	0.0	0.0	0.0	2	
AB489	0.0	0.0	0.0	3	
AG752	0.0	0.0	0.0	1	
AA566	0.0	0.0	0.0	2	
AB189	0.0	0.0	0.0	5	
AD682	0.0	0.0	0.0	1	
AC553	0.0	0.0	0.0	1	1.0
AA666	0.0	0.0	0.0	2	
AA496	0.0	0.0	0.0	1	
AD326	0.0	0.0	0.0	1	
AB790	0.0	0.0	0.0	1	1.0
AA373	0.0	0.0	0.0	2	
AC217	0.0	0.0	0.0	0	0.0
AC264	0.0	0.0	0.0	3	
AC214	0.0	0.0	0.0	2	
AB856	0.0	0.0	0.0	1	
AD766	0.0	0.0	0.0	1	
AD998	0.0	0.0	0.0	2	
AA255	0.0	0.0	0.0	2	
AC803	0.0	0.0	0.0	1	
AG362	0.0	0.0	0.0	1	
AF354	0.0	0.0	0.0	2	
AB016	0.0	0.0	0.0	1	
AC110	0.0	0.0	0.0	6	
AF557	0.0	0.0	0.0	1	
AD405	0.0	0.0	0.0	2	
AG152	0.0	0.0	0.0	0	0.0
AB086	0.0	0.0	0.0	1	
AD419	0.0	0.0	0.0	0	0.0
AB741	0.0	0.0	0.0	2	1.0
AH431	0.0	0.0	0.0	2	
AE799	0.0	0.0	0.0	3	
AC501	0.0	0.0	0.0	2	
AF003	0.0	0.0	0.0	2	
AA636	0.0	0.0	0.0	1	
AF531	0.0	0.0	0.0	1	
AD808	0.0	0.0	0.0	2	
AH386	0.0	0.0	0.0	1	
AB226	0.0	0.0	0.0	2	
AA637	0.0	0.0	0.0	2	
AF529	0.0	0.0	0.0	1	
AF530	0.0	0.0	0.0	1	
AE009	0.0	0.0	0.0	1	
AF532	0.0	0.0	0.0	3	
AD937	0.0	0.0	0.0	1	
AD903	0.0	0.0	0.0	1	
AE008	0.0	0.0	0.0	1	
AA427	0.0	0.0	0.0	2	
AF778	0.0	0.0	0.0	2	
AF807	0.0	0.0	0.0	2	
AF171	0.0	0.0	0.0	2	
AG601	0.0	0.0	0.0	1	
AF689	0.0	0.0	0.0	2	
AE554	0.0	0.0	0.0	1	
AG337	0.0	0.0	0.0	1	
AE297	0.0	0.0	0.0	2	
AB521	0.0	0.0	0.0	0	
AE458	0.0	0.0	0.0	1	1.0
AG174	0.0	0.0	0.0	1	1.0
AD331	0.0	0.0	0.0	2	
AC032	0.0	0.0	0.0	1	
AA441	0.0	0.0	0.0	2	
AG537	0.0	0.0	0.0	2	
AA742	0.0	0.0	0.0	2	1.0
AE418	0.0	0.0	0.0	1	
AD365	0.0	0.0	0.0	2	
AD501	0.0	0.0	0.0	1	1.0
AF914	0.0	0.0	0.0	1	
AE856	0.0	0.0	0.0	2	
AE694	0.0	0.0	0.0	2	
AD789	0.0	0.0	0.0	2	
AG541	0.0	0.0	0.0	2	
AB276	0.0	0.0	0.0	1	
AG234	0.0	0.0	0.0	1	
AA007	0.0	0.0	0.0	2	
AD976	0.0	0.0	0.0	1	1.0
AB723	0.0	0.0	0.0	3	
AA563	0.0	0.0	0.0	2	1.0
AA070	0.0	0.0	0.0	3	
AD190	0.0	0.0	0.0	2	
AA764	0.0	0.0	0.0	3	1.0
AG552	0.0	0.0	0.0	2	
AA564	0.0	0.0	0.0	2	
AA767	0.0	0.0	0.0	1	1.0
AA067	0.0	0.0	0.0	1	
AA600	0.0	0.0	0.0	1	
AA003	0.0	0.0	0.0	2	1.0
AB153	0.0	0.0	0.0	2	
AB129	0.0	0.0	0.0	2	
AF450	0.0	0.0	0.0	2	
AC339	0.0	0.0	0.0	2	
AA128	0.0	0.0	0.0	3	
AA414	0.0	0.0	0.0	2	
AG374	0.0	0.0	0.0	3	
AC094	0.0	0.0	0.0	1	
AE555	0.0	0.0	0.0	1	
AE122	0.0	0.0	0.0	1	
AG691	0.0	0.0	0.0	1	
AE061	0.0	0.0	0.0	2	
AD413	0.0	0.0	0.0	3	
AD275	0.0	0.0	0.0	1	
AB980	0.0	0.0	0.0	2	
AG807	0.0	0.0	0.0	0	
AA750	0.0	0.0	0.0	2	
AH379	0.0	0.0	0.0	1	
AC577	0.0	0.0	0.0	2	
AE164	0.0	0.0	0.0	0	
AE160	0.0	0.0	0.0	0	
AE159	0.0	0.0	0.0	1	
AB148	0.0	0.0	0.0	1	1.0
AG684	0.0	0.0	0.0	1	
AG292	0.0	0.0	0.0	1	
AF384	0.0	0.0	0.0	1	
AC613	0.0	0.0	0.0	1	
AD060	0.0	0.0	0.0	3	
AC516	0.0	0.0	0.0	0	0.0
AF512	0.0	0.0	0.0	1	
AA601	0.0	0.0	0.0	2	1.0
AH148	0.0	0.0	0.0	1	
AF256	0.0	0.0	0.0	1	
AB198	0.0	0.0	0.0	2	
AB283	0.0	0.0	0.0	2	
AE801	0.0	0.0	0.0	1	
AH238	0.0	0.0	0.0	1	
AC008	0.0	0.0	0.0	1	
AF733	0.0	0.0	0.0	2	
AB415	0.0	0.0	0.0	2	
AF819	0.0	0.0	0.0	1	
AB499	0.0	0.0	0.0	1	
AE529	0.0	0.0	0.0	1	
AC340	0.0	0.0	0.0	1	
AC572	0.0	0.0	0.0	1	
AC571	0.0	0.0	0.0	1	
AC566	0.0	0.0	0.0	0	0.0
AD123	0.0	0.0	0.0	1	
AB679	0.0	0.0	0.0	1	
AA193	0.0	0.0	0.0	1	
AE751	0.0	0.0	0.0	1	
AD380	0.0	0.0	0.0	1	
AG648	0.0	0.0	0.0	1	
AF686	0.0	0.0	0.0	2	1.0
AH229	0.0	0.0	0.0	1	
AD841	0.0	0.0	0.0	1	
AE715	0.0	0.0	0.0	2	
AC683	0.0	0.0	0.0	2	
AG281	0.0	0.0	0.0	1	
AC252	0.0	0.0	0.0	2	
AF130	0.0	0.0	0.0	2	
AF777	0.0	0.0	0.0	2	
AH196	0.0	0.0	0.0	2	
AG025	0.0	0.0	0.0	2	
AF300	0.0	0.0	0.0	2	
AD814	0.0	0.0	0.0	2	
AF806	0.0	0.0	0.0	2	
AF169	0.0	0.0	0.0	2	
AA428	0.0	0.0	0.0	2	
AD155	0.0	0.0	0.0	2	
AF638	0.0	0.0	0.0	2	
AE363	0.0	0.0	0.0	1	1.0
AE746	0.0	0.0	0.0	1	
AG027	0.0	0.0	0.0	1	1.0
AE013	0.0	0.0	0.0	1	
AG576	0.0	0.0	0.0	1	
AF797	0.0	0.0	0.0	2	
AF955	0.0	0.0	0.0	2	
AG078	0.0	0.0	0.0	1	
AF869	0.0	0.0	0.0	2	
AE014	0.0	0.0	0.0	1	
AC702	0.0	0.0	0.0	2	
AE726	0.0	0.0	0.0	2	
AC153	0.0	0.0	0.0	1	
AC180	0.0	0.0	0.0	1	
AB457	0.0	0.0	0.0	1	
AG585	0.0	0.0	0.0	2	
AC362	0.0	0.0	0.0	1	
AB186	0.0	0.0	0.0	1	1.0
AE725	0.0	0.0	0.0	2	
AF170	0.0	0.0	0.0	1	1.0
AB417	0.0	0.0	0.0	3	
AE307	0.0	0.0	0.0	2	
AG931	0.0	0.0	0.0	1	
AB317	0.0	0.0	0.0	1	
AH434	0.0	0.0	0.0	2	
AE434	0.0	0.0	0.0	3	
AG934	0.0	0.0	0.0	2	
AF882	0.0	0.0	0.0	1	1.0
AH267	0.0	0.0	0.0	1	
AF641	0.0	0.0	0.0	2	
AD227	0.0	0.0	0.0	3	
AC558	0.0	0.0	0.0	0	0.0
AB179	0.0	0.0	0.0	2	
AC461	0.0	0.0	0.0	2	
AA498	0.0	0.0	0.0	1	
AF015	0.0	0.0	0.0	2	
AB163	0.0	0.0	0.0	2	
AC933	0.0	0.0	0.0	1	
AB147	0.0	0.0	0.0	0	0.0
AB271	0.0	0.0	0.0	2	
AF881	0.0	0.0	0.0	2	
AB861	0.0	0.0	0.0	1	
AA702	0.0	0.0	0.0	1	
AF535	0.0	0.0	0.0	2	1.0
AD928	0.0	0.0	0.0	1	
AA847	0.0	0.0	0.0	3	
AA234	0.0	0.0	0.0	1	
AB926	0.0	0.0	0.0	1	
AF276	0.0	0.0	0.0	4	
AG439	0.0	0.0	0.0	2	
AC694	0.0	0.0	0.0	1	1.0
AC285	0.0	0.0	0.0	1	
AA693	0.0	0.0	0.0	3	
AE947	0.0	0.0	0.0	0	0.0
AD570	0.0	0.0	0.0	0	0.0
AE057	0.0	0.0	0.0	1	
AF060	0.0	0.0	0.0	0	
AE918	0.0	0.0	0.0	2	
AA607	0.0	0.0	0.0	0	
AG404	0.0	0.0	0.0	1	
AG613	0.0	0.0	0.0	1	
AA779	0.0	0.0	0.0	1	
AD202	0.0	0.0	0.0	3	
AD254	0.0	0.0	0.0	2	
AA383	0.0	0.0	0.0	1	
AB806	0.0	0.0	0.0	1	
AA253	0.0	0.0	0.0	2	
AA244	0.0	0.0	0.0	1	
AD610	0.0	0.0	0.0	2	
AB805	0.0	0.0	0.0	1	
AC365	0.0	0.0	0.0	1	
AA254	0.0	0.0	0.0	2	
AB807	0.0	0.0	0.0	1	
AA243	0.0	0.0	0.0	1	
AA246	0.0	0.0	0.0	1	
AG659	0.0	0.0	0.0	1	
AE476	0.0	0.0	0.0	2	
AE869	0.0	0.0	0.0	2	
AG823	0.0	0.0	0.0	1	
AA465	0.0	0.0	0.0	2	
AE288	0.0	0.0	0.0	1	
AC183	0.0	0.0	0.0	1	
AB927	0.0	0.0	0.0	0	0.0
AC444	0.0	0.0	0.0	1	
AE176	0.0	0.0	0.0	2	
AB885	0.0	0.0	0.0	1	
AE090	0.0	0.0	0.0	2	
AD311	0.0	0.0	0.0	1	1.0
AF833	0.0	0.0	0.0	2	
AC958	0.0	0.0	0.0	3	
AF239	0.0	0.0	0.0	2	
AE991	0.0	0.0	0.0	1	
AF707	0.0	0.0	0.0	2	
AF539	0.0	0.0	0.0	1	
AF416	0.0	0.0	0.0	1	
AH244	0.0	0.0	0.0	2	
AD111	0.0	0.0	0.0	2	1.0
AD716	0.0	0.0	0.0	0	
AD056	0.0	0.0	0.0	1	
AC823	0.0	0.0	0.0	1	
AC059	0.0	0.0	0.0	1	
AH310	0.0	0.0	0.0	2	
AD309	0.0	0.0	0.0	1	
AD763	0.0	0.0	0.0	1	1.0
AA568	0.0	0.0	0.0	1	
AH283	0.0	0.0	0.0	2	
AF153	0.0	0.0	0.0	2	
AF168	0.0	0.0	0.0	2	
AG309	0.0	0.0	0.0	1	
AC025	0.0	0.0	0.0	1	1.0
AE224	0.0	0.0	0.0	3	
AB386	0.0	0.0	0.0	1	
AG638	0.0	0.0	0.0	2	
AB852	0.0	0.0	0.0	1	
AC739	0.0	0.0	0.0	1	
AE518	0.0	0.0	0.0	2	
AC065	0.0	0.0	0.0	1	
AB363	0.0	0.0	0.0	2	
AC836	0.0	0.0	0.0	1	1.0
AH172	0.0	0.0	0.0	1	
AF000	0.0	0.0	0.0	2	
AC704	0.0	0.0	0.0	1	
AA095	0.0	0.0	0.0	3	
AG722	0.0	0.0	0.0	2	
AF110	0.0	0.0	0.0	1	
AG102	0.0	0.0	0.0	3	
AB217	0.0	0.0	0.0	1	1.0
AF547	0.0	0.0	0.0	1	1.0
AG154	0.0	0.0	0.0	1	
AG143	0.0	0.0	0.0	2	
AC070	0.0	0.0	0.0	3	
AD557	0.0	0.0	0.0	2	
AB600	0.0	0.0	0.0	0	0.0
AE231	0.0	0.0	0.0	1	
AF049	0.0	0.0	0.0	1	1.0
AG631	0.0	0.0	0.0	1	
AD441	0.0	0.0	0.0	1	
AG689	0.0	0.0	0.0	3	
AC719	0.0	0.0	0.0	1	
AC199	0.0	0.0	0.0	5	
AF696	0.0	0.0	0.0	2	
AA774	0.0	0.0	0.0	1	1.0
AF476	0.0	0.0	0.0	2	
AA895	0.0	0.0	0.0	1	
AE747	0.0	0.0	0.0	1	
AE748	0.0	0.0	0.0	1	
AF925	0.0	0.0	0.0	1	
AB923	0.0	0.0	0.0	1	1.0
AA762	0.0	0.0	0.0	2	
AE264	0.0	0.0	0.0	3	1.0
AB562	0.0	0.0	0.0	1	
AF926	0.0	0.0	0.0	1	
AE385	0.0	0.0	0.0	1	
AE886	0.0	0.0	0.0	1	
AA967	0.0	0.0	0.0	3	
AB393	0.0	0.0	0.0	3	
AF816	0.0	0.0	0.0	1	
AF831	0.0	0.0	0.0	4	
AC161	0.0	0.0	0.0	1	
AE982	0.0	0.0	0.0	2	1.0
AF243	0.0	0.0	0.0	1	
AE416	0.0	0.0	0.0	1	
AF016	0.0	0.0	0.0	1	
AG010	0.0	0.0	0.0	1	
AD834	0.0	0.0	0.0	1	
AF743	0.0	0.0	0.0	2	
AH139	0.0	0.0	0.0	1	
AD400	0.0	0.0	0.0	2	
AF966	0.0	0.0	0.0	2	
AD911	0.0	0.0	0.0	2	
AB358	0.0	0.0	0.0	2	
AE591	0.0	0.0	0.0	0	
AC116	0.0	0.0	0.0	1	
AC115	0.0	0.0	0.0	1	
AA196	0.0	0.0	0.0	1	
AB427	0.0	0.0	0.0	0	0.0
AE056	0.0	0.0	0.0	3	
AE174	0.0	0.0	0.0	1	
AE055	0.0	0.0	0.0	1	1.0
AG285	0.0	0.0	0.0	1	
AF706	0.0	0.0	0.0	1	1.0
AC179	0.0	0.0	0.0	2	
AD509	0.0	0.0	0.0	2	
AE870	0.0	0.0	0.0	1	
AF112	0.0	0.0	0.0	1	
AD086	0.0	0.0	0.0	2	
AD248	0.0	0.0	0.0	2	
AC450	0.0	0.0	0.0	1	
AB883	0.0	0.0	0.0	1	
AD621	0.0	0.0	0.0	1	1.0
AC348	0.0	0.0	0.0	1	
AC584	0.0	0.0	0.0	2	
AF574	0.0	0.0	0.0	1	
AE843	0.0	0.0	0.0	2	
AD316	0.0	0.0	0.0	1	
AB886	0.0	0.0	0.0	1	
AA714	0.0	0.0	0.0	1	
AD436	0.0	0.0	0.0	2	
AC974	0.0	0.0	0.0	2	
AG873	0.0	0.0	0.0	1	1.0
AD151	0.0	0.0	0.0	2	
AC505	0.0	0.0	0.0	2	
AD198	0.0	0.0	0.0	3	
AF333	0.0	0.0	0.0	1	
AH070	0.0	0.0	0.0	2	
AF693	0.0	0.0	0.0	1	
AE405	0.0	0.0	0.0	3	
AC419	0.0	0.0	0.0	2	
AG695	0.0	0.0	0.0	0	0.0
AH055	0.0	0.0	0.0	1	
AF131	0.0	0.0	0.0	1	
AG030	0.0	0.0	0.0	1	
AD658	0.0	0.0	0.0	2	
