pathogen_dataset	backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	dominant_genus	top_amr_genes	top_amr_classes	pd_species_record_count	pd_matching_record_count	pd_matching_fraction	pd_matching_gene_count	pd_matched_genes	pd_top_locations	pd_any_support
environmental	AA783	high	0.4722273926759558	0.9811368094128344	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	vanY gene in vanA cluster,tet(45),FIM-1,vanT gene in vanG cluster	GLYCOPEPTIDE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC,CARBAPENEM; CEPHALOSPORIN	177	2	0.0112994350282485	1	tet(45)	USA:MD:2	True
environmental	AB621	high	0.8504176478462263	0.9326952973803972	primary_model_oof_prediction	Pasteurella_multocida	Pasteurella	blaROB-1,blaROB-2,ROB-1,blaROB,aph(3')-IIIa	BETA-LACTAM,CEPHALOSPORIN; PENAM,AMINOGLYCOSIDE	39	1	0.0256410256410256	1	blaROB-1	USA: MN:1	True
environmental	AB272	high	0.6921851061108025	0.9999064565240898	primary_model_oof_prediction	Shigella_flexneri	Shigella	capU,ipaH9.8,virF,ipaD,sepA	MACROLIDE ANTIBIOTIC; FLUOROQUINOLONE ANTIBIOTIC; PENAM; TETRACYCLINE ANTIBIOTIC,MERCURY	63	0	0.0	0			False
environmental	AA543	high	0.9407910859108144	0.9995828227849952	primary_model_oof_prediction	Citrobacter_freundii	Citrobacter	terD,terW,terZ,merT,qacEdelta1	TELLURIUM,MERCURY,BETA-LACTAM,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC	450	0	0.0	0			False
environmental	AA302	high	0.6239656634205415	0.9990775574481524	primary_model_oof_prediction	Escherichia_coli	Escherichia	cnf2,cdtB,f17g,iucA,iucB		86981	0	0.0	0			False
environmental	AA176	high	0.92413657100292	0.9971323087242157	primary_model_oof_prediction	Escherichia_coli	Escherichia	iucA,iucD,iucC,iss,iucB	AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM,TETRACYCLINE,SULFONAMIDE	86981	0	0.0	0			False
environmental	AA346	high	0.6576627209318029	0.9968403320559582	primary_model_oof_prediction	Escherichia_coli	Escherichia	ehxA,espP,katP,toxB,cvaB	AMINOGLYCOSIDE,BETA-LACTAM,MERCURY,SULFONAMIDE,TRIMETHOPRIM	86981	0	0.0	0			False
environmental	AA035	high	0.8769096866200945	0.9960234207569711	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	pcoB,pcoC,pcoD,pcoR,pcoS	COPPER/SILVER,COPPER,SILVER,NICKEL,COPPER/NICKEL	3069	0	0.0	0			False
environmental	AB130	high	0.870852523455948	0.9948816174404131	primary_model_oof_prediction	Citrobacter_freundii	Citrobacter	Brucella suis mprF,merE,merT,arsA,arsC	PEPTIDE ANTIBIOTIC,MERCURY,ARSENIC,BETA-LACTAM,SULFONAMIDE	450	0	0.0	0			False
environmental	AA295	high	0.6955603524908014	0.9941244467272408	primary_model_oof_prediction	Escherichia_coli	Escherichia	etpD,ehxA,nleA,katP,qacEdelta1	AMINOGLYCOSIDE,SULFONAMIDE,QUATERNARY AMMONIUM,QUINOLONE,TETRACYCLINE	86981	0	0.0	0			False
environmental	AA919	high	0.8515227667444049	0.9937571551400298	primary_model_oof_prediction	uncultured_bacterium	Pseudomonas	merD,merR,merE,merP,sul1	MERCURY,QUATERNARY AMMONIUM,BETA-LACTAM,SULFONAMIDE,AMINOGLYCOSIDE	0	0	0.0	0			False
environmental	AB745	high	0.6509118690171294	0.992677331765266	primary_model_oof_prediction	Escherichia_coli	Escherichia	hlyA-alpha,sepA,fedA,fedF		86981	0	0.0	0			False
environmental	AA345	high	0.2808006453645265	0.9926387294199938	primary_model_oof_prediction	Escherichia_coli	Escherichia	ehxA,katP,espP,toxB,etpD	AMINOGLYCOSIDE	86981	0	0.0	0			False
environmental	AF571	high	0.7588792133110053	0.991064837070472	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	silA,silB,silC,silF,silR	AMINOGLYCOSIDE,COPPER/SILVER,BETA-LACTAM,COPPER,SULFONAMIDE	3069	0	0.0	0			False
environmental	AA279	high	0.7884115273718871	0.9908276623575448	primary_model_oof_prediction	Escherichia_coli	Escherichia	epeA,ehxA,iha,subA,subB	AMINOGLYCOSIDE,MERCURY,TETRACYCLINE,BETA-LACTAM,SULFONAMIDE	86981	0	0.0	0			False
environmental	AA175	high	0.9010561941934908	0.990514333165159	primary_model_oof_prediction	Escherichia_coli	Escherichia	iroE,iroB,iroC,iroD,iroN	TETRACYCLINE,AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM,SULFONAMIDE	86981	0	0.0	0			False
environmental	AA331	high	0.6050216775846335	0.9889499807147774	primary_model_oof_prediction	Escherichia_coli	Escherichia	ltcA,eatA,astA,sta1,katP		86981	0	0.0	0			False
environmental	AA921	high	0.7730913108386961	0.9878787771373024	primary_model_oof_prediction	uncultured_bacterium	Xanthomonas	merD,merP,merA,merE,merR	MERCURY,STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC,QUATERNARY AMMONIUM,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AA276	high	0.963807155626233	0.9876408855619496	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	silB,silR,pcoB,pcoC,pcoR	COPPER/SILVER,COPPER,ARSENIC,BETA-LACTAM,AMINOGLYCOSIDE	3069	0	0.0	0			False
environmental	AC030	high	0.542926283719221	0.9874430946762652	primary_model_oof_prediction	Escherichia_coli	Escherichia	cssA		86981	0	0.0	0			False
environmental	AB267	high	0.7508579415684639	0.9872996108178944	primary_model_oof_prediction	Escherichia_coli	Escherichia	ltcA,astA,stb,faeG,aadA	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,MACROLIDE,MACROLIDE ANTIBIOTIC,MERCURY	86981	0	0.0	0			False
environmental	AA184	high	0.7627441782743639	0.986871265761232	primary_model_oof_prediction	Escherichia_coli	Escherichia	aap,aatA,aggR,aar,aggA	BETA-LACTAM,AMINOGLYCOSIDE	86981	0	0.0	0			False
environmental	AA274	high	0.8674806051449694	0.9866324791328176	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	silC,silB,silF,silR,silS	COPPER/SILVER,COPPER,ARSENIC,BETA-LACTAM,AMINOGLYCOSIDE	3069	0	0.0	0			False
environmental	AA275	high	0.8424783830352368	0.9860824377948192	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	silR,pcoR,silB,silF,pcoC	COPPER,COPPER/SILVER,ARSENIC,AMINOGLYCOSIDE,SULFONAMIDE	3069	0	0.0	0			False
environmental	AA457	high	0.8294109862357182	0.9857572582210428	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	hsp20,clpK,pcoB,pcoC,pcoR	COPPER,COPPER/SILVER,ARSENIC,TRIMETHOPRIM,AMINOGLYCOSIDE	3069	0	0.0	0			False
environmental	AC309	high	0.7631785739745851	0.9854223916915738	primary_model_oof_prediction	Listeria_monocytogenes	Listeria	cadC,clpL,bcrB,bcrC,qacJ	CADMIUM,BACITRACIN,DISINFECTING AGENTS AND ANTISEPTICS,COPPER,ARSENIC	39845	0	0.0	0			False
environmental	AB413	high	0.4981508449064032	0.9850761050506414	primary_model_oof_prediction	Acinetobacter_pittii	Acinetobacter	hdeD-GI,trxLHR,clpK,yfdX2,merE	MERCURY	39	0	0.0	0			False
environmental	AD644	high	0.6311813016646094	0.9841542492394162	primary_model_oof_prediction	Bradyrhizobium_japonicum	Bradyrhizobium	acrD,smeE	AMINOGLYCOSIDE ANTIBIOTIC,MACROLIDE ANTIBIOTIC; FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC; PHENICOL ANTIBIOTIC	0	0	0.0	0			False
environmental	AE538	high	0.5968802711958187	0.9839718616813078	primary_model_oof_prediction	Rhizobium_leguminosarum	Rhizobium	FosXCC	PHOSPHONIC ACID ANTIBIOTIC	0	0	0.0	0			False
environmental	AC690	high	0.5054582480212425	0.9826644145678428	primary_model_oof_prediction	Rhizobium_leguminosarum	Rhizobium	adeF,vanS gene in vanP cluster,Pseudomonas aeruginosa soxR,vanY gene in vanB cluster	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,GLYCOPEPTIDE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC; CEPHALOSPORIN; GLYCYLCYCLINE; PENAM; TETRACYCLINE ANTIBIOTIC; RIFAMYCIN ANTIBIOTIC; PHENICOL ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS	0	0	0.0	0			False
environmental	AA614	high	0.7130695958331774	0.9791343125104218	primary_model_oof_prediction	Sinorhizobium_meliloti	Sinorhizobium	adeF,poxtA,aadA14,AAC(3)-IIc	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,AMINOGLYCOSIDE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC	0	0	0.0	0			False
environmental	AA425	high	0.8568352335937265	0.9780263263680486	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	pcoC,pcoD,pcoB,silA,silB	COPPER,COPPER/SILVER,SILVER,MERCURY,TELLURIUM	901	0	0.0	0			False
environmental	AB045	high	0.6335773595904236	0.9779099008130032	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	peg-344,rmpA,rmpD		3069	0	0.0	0			False
environmental	AB979	high	0.5322587257669004	0.977548280269749	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	mef(F),msr(G)	MACROLIDE ANTIBIOTIC,MACROLIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC	177	0	0.0	0			False
environmental	AD164	high	0.4637736368322733	0.9773842423480892	primary_model_oof_prediction	Cronobacter_sakazakii	Cronobacter	cpa,adeF,RAHN-2,blaRAHN-3,mexY	BETA-LACTAM,FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,CEPHALOSPORIN,AMINOGLYCOSIDE,MACROLIDE ANTIBIOTIC; FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC; CARBAPENEM; CEPHALOSPORIN; CEPHAMYCIN; PENAM; TETRACYCLINE ANTIBIOTIC; PHENICOL ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS	2303	0	0.0	0			False
environmental	AC942	high	0.6463048055835304	0.9757878531548896	primary_model_oof_prediction	Agrobacterium_tumefaciens	Agrobacterium	aph(3')-IIa,blaTEM-116,blaTEM-1,tet(C),aph(3'')-Ib	AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AA442	high	0.8218854781409816	0.9750951109092488	primary_model_oof_prediction	Klebsiella_variicola	Klebsiella	arsA,arsC,arsB,rsmA,Klebsiella pneumoniae KpnH	ARSENIC,FLUOROQUINOLONE ANTIBIOTIC; DIAMINOPYRIMIDINE ANTIBIOTIC; PHENICOL ANTIBIOTIC,MACROLIDE ANTIBIOTIC; FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC; CARBAPENEM; CEPHALOSPORIN; PENAM; PEPTIDE ANTIBIOTIC; PENEM,FLUOROQUINOLONE ANTIBIOTIC,PEPTIDE ANTIBIOTIC	185	0	0.0	0			False
environmental	AF085	high	0.4737010699431238	0.9748537933835294	primary_model_oof_prediction	Clostridium_botulinum	Clostridium	bont_B5,bont_F2,bont_B1,bont_B6,bont_A4	NITROIMIDAZOLE ANTIBIOTIC	549	0	0.0	0			False
environmental	AA174	high	0.9462145380073456	0.9735908010557724	primary_model_oof_prediction	Escherichia_coli	Escherichia	iucA,iucC,iucD,iucB,mphA	AMINOGLYCOSIDE,SULFONAMIDE,TRIMETHOPRIM,MACROLIDE ANTIBIOTIC,MACROLIDE	86981	0	0.0	0			False
environmental	AD350	high	0.5649487198609352	0.9734720883794916	primary_model_oof_prediction	Novosphingobium_sp._MBES04	Sphingobium	adeF,vanH gene in vanO cluster	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,GLYCOPEPTIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AC507	high	0.8479717184851071	0.9734264158944824	primary_model_oof_prediction	Aeromonas_caviae	Aeromonas	qnrS2,aac(6')-Ib,blaGES-7,dfrB3,blaGES-6	QUINOLONE,BETA-LACTAM,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,TRIMETHOPRIM	0	0	0.0	0			False
environmental	AA650	high	0.5903613264410442	0.9691959905584916	primary_model_oof_prediction	Prescottella_equi	Prescottella	erm(46)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	0	0	0.0	0			False
environmental	AA424	high	0.9033652995965936	0.966858757177012	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	terD,terW,terZ,silA,silB	TELLURIUM,COPPER/SILVER,COPPER,SILVER,MERCURY	901	0	0.0	0			False
environmental	AC540	high	0.2719041950239699	0.9665764004714464	primary_model_oof_prediction	Aeromonas_caviae	Aeromonas	qnrS2,AAC(6')-Ib-cr6,aac(6')-Ib-cr5,qacEdelta1,sul1	QUINOLONE,AMINOGLYCOSIDE/QUINOLONE,FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC,QUATERNARY AMMONIUM,BETA-LACTAM	0	0	0.0	0			False
environmental	AB561	high	0.6391931771956321	0.964939916743913	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	vga(A),vgaALC,vgaA	LINCOSAMIDE,LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC	0	0	0.0	0			False
environmental	AC442	high	0.731065439094526	0.9648655165667388	primary_model_oof_prediction	Sphingobium_yanoikuyae	Sphingobium	AAC(6')-Ib9,aac(6')-Ib4,aadA,aadA1,ant(2'')-Ia	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,SULFONAMIDE	0	0	0.0	0			False
environmental	AF479	high	0.3988186140106387	0.9648055608231914	primary_model_oof_prediction	Ligilactobacillus_salivarius	Ligilactobacillus	myrA,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia,ErmA	MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,LINCOSAMIDE,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC	0	0	0.0	0			False
environmental	AE249	high	0.8517576988314187	0.9632126716459706	primary_model_oof_prediction	Acinetobacter_lwoffii	Acinetobacter	sul2,floR,aac(3)-IId,aph(3'')-Ib,aph(6)-Id	AMINOGLYCOSIDE,TETRACYCLINE,SULFONAMIDE,PHENICOL,AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AC095	high	0.6425694873432497	0.9628838920202348	primary_model_oof_prediction	Rhizobium_leguminosarum	Rhizobium	rmtH,vanY gene in vanG cluster	AMINOGLYCOSIDE ANTIBIOTIC,GLYCOPEPTIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AD669	high	0.5339061010499576	0.9589885290378086	primary_model_oof_prediction	Escherichia_coli	Escherichia	astA,hlyA-alpha		86981	0	0.0	0			False
environmental	AB672	high	0.5311136771261914	0.957874181300873	primary_model_oof_prediction	Bacillus_cereus	Bacillus	vanY gene in vanA cluster,BcIII,vanY gene in vanM cluster,vanR gene in vanA cluster,vanY gene in vanF cluster	GLYCOPEPTIDE ANTIBIOTIC,CEPHALOSPORIN; PENEM,TETRACYCLINE ANTIBIOTIC,ARSENIC	1065	0	0.0	0			False
environmental	AB628	high	0.7217234186445886	0.9574725188265776	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	sel30,cadD,arsB,arsC,arsR	CADMIUM,ARSENIC,BETA-LACTAM,PENAM,QUATERNARY AMMONIUM	3472	0	0.0	0			False
environmental	AC654	high	0.6312084283128719	0.9569581429717996	primary_model_oof_prediction	Ligilactobacillus_salivarius	Ligilactobacillus	mdeA	FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC; PENAM; TETRACYCLINE ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS	0	0	0.0	0			False
environmental	AD280	high	0.5784093575812489	0.9566938526696576	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	qacR,qacA,PC1 beta-lactamase (blaZ),blaI,blaR1	QUATERNARY AMMONIUM,BETA-LACTAM,PENAM,MACROLIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,MACROLIDE/STREPTOGRAMIN	0	0	0.0	0			False
environmental	AC222	high	0.3615241677073184	0.9561577473472028	primary_model_oof_prediction	Streptomyces_goshikiensis	Streptomyces	cpxA	AMINOGLYCOSIDE ANTIBIOTIC; AMINOCOUMARIN ANTIBIOTIC	0	0	0.0	0			False
environmental	AC686	high	0.5778941646669776	0.9489479833856354	primary_model_oof_prediction	Vibrio_parahaemolyticus	Vibrio	catA1	PHENICOL	4306	0	0.0	0			False
environmental	AC888	high	0.8420053893505323	0.945982405180463	primary_model_oof_prediction	Neisseria_gonorrhoeae	Neisseria	tet(M)	TETRACYCLINE,TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AF563	high	0.7287624389646487	0.9455618789475456	primary_model_oof_prediction	Acidovorax_carolinensis	Acidovorax	adeF,AAC(6')-Ib8,aac(6')-Ib,blaGES-5	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,BETA-LACTAM	0	0	0.0	0			False
environmental	AD838	high	0.6104905728616336	0.9452514452816032	primary_model_oof_prediction	Agrobacterium_vitis	Agrobacterium	vatH	STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC	0	0	0.0	0			False
environmental	AB410	high	0.2733688435075592	0.9404805354488784	primary_model_oof_prediction	Acinetobacter_baumannii	Acinetobacter	clpK,merE	MERCURY	1834	0	0.0	0			False
environmental	AC694	high	0.2606772337328794	0.9396253466623182	primary_model_oof_prediction	Rhizobium_phaseoli	Rhizobium	adeF,adeH	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AB947	high	0.8037622048372057	0.9391733282361404	primary_model_oof_prediction	Neisseria_gonorrhoeae	Neisseria	blaTEM-1,TEM-185,TEM-163,blaTEM-135,TEM-93	BETA-LACTAM,MONOBACTAM; CEPHALOSPORIN; PENAM; PENEM	0	0	0.0	0			False
environmental	AD655	high	0.6280256154485748	0.9388121427116548	primary_model_oof_prediction	Pseudosulfitobacter_pseudonitzschiae	Pseudosulfitobacter			0	0	0.0	0			False
environmental	AA519	high	0.6413289692698445	0.9384749087496672	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter			901	0	0.0	0			False
environmental	AC468	high	0.6536500612181936	0.9372073341489108	primary_model_oof_prediction	Limosilactobacillus_fermentum	Limosilactobacillus	mdeA	FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC; PENAM; TETRACYCLINE ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS	0	0	0.0	0			False
environmental	AA401	high	0.576317728785804	0.9344444877657044	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	pcoA,pcoB,silB,silF,silR	COPPER,COPPER/SILVER,AMINOGLYCOSIDE,ARSENIC,SULFONAMIDE	3069	0	0.0	0			False
environmental	AA515	high	0.6490422565951147	0.9339233035327018	primary_model_oof_prediction	Enterobacter_cloacae	Enterobacter			394	0	0.0	0			False
environmental	AA531	high	0.956202499190903	0.932693104529571	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	qacG,qacJ	DISINFECTING AGENTS AND ANTISEPTICS	3069	0	0.0	0			False
environmental	AA598	high	0.4416890557290733	0.932195387832526	primary_model_oof_prediction	Xanthomonas_citri	Xanthomonas			0	0	0.0	0			False
environmental	AB593	high	0.5337288960408623	0.9319653714589308	primary_model_oof_prediction	Sphingobium_yanoikuyae	Sphingobium	vanR gene in vanB cluster	GLYCOPEPTIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AA410	high	0.8351829784100203	0.927869843818438	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	mco,arsR,arsC,arsB,splB	COPPER,ARSENIC	3472	0	0.0	0			False
environmental	AA514	high	0.6255074900994338	0.9267222929486998	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter			901	0	0.0	0			False
environmental	AC408	high	0.9048225766016648	0.9265651451260708	primary_model_oof_prediction	Actinobacillus_pleuropneumoniae	Actinobacillus	sul2,aph(3'')-Ib,APH(3'')-Ib,floR,catA3	SULFONAMIDE,AMINOGLYCOSIDE,PHENICOL,AMINOGLYCOSIDE ANTIBIOTIC,SULFONAMIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AA827	high	0.894702486874071	0.9217875178083096	primary_model_oof_prediction	Klebsiella_grimontii	Klebsiella	silR,silS,pcoA,pcoB,pcoC	COPPER/SILVER,COPPER,SILVER,MERCURY,ARSENIC	0	0	0.0	0			False
environmental	AD859	high	0.3572036697638309	0.9191903039672982	primary_model_oof_prediction	Priestia_megaterium	Priestia	vanW gene in vanI cluster,vanY gene in vanF cluster,vanT gene in vanG cluster,FosBx1,farB	GLYCOPEPTIDE ANTIBIOTIC,PHOSPHONIC ACID ANTIBIOTIC,ANTIBACTERIAL FREE FATTY ACIDS,TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AE548	high	0.4494973959737036	0.9171326740521872	primary_model_oof_prediction	Burkholderia_sp._RPE67	Burkholderia	adeF	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AA400	high	0.8203304623745177	0.9161633116596978	primary_model_oof_prediction	Paraburkholderia_caribensis	Providencia	sul1,qacEdelta1,adeF,APH(3')-VIa,aadA	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,SULFONAMIDE,QUATERNARY AMMONIUM,FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AC689	high	0.6538951856105969	0.91591204494809	primary_model_oof_prediction	Rhizobium_beringeri	Rhizobium	adeF,OXA-801	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,CARBAPENEM; PENAM	0	0	0.0	0			False
environmental	AB136	high	0.5190548302001139	0.91571948317857	primary_model_oof_prediction	Leuconostoc_mesenteroides	Leuconostoc			0	0	0.0	0			False
environmental	AF428	high	0.3919864500790319	0.9143817527876172	primary_model_oof_prediction	Burkholderia_cepacia	Burkholderia	adeF,CTX-M-122,ceoA,ceoB,qacJ	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,CEPHALOSPORIN,FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC,DISINFECTING AGENTS AND ANTISEPTICS	115	0	0.0	0			False
environmental	AA086	high	0.8093685827665689	0.914171206570083	primary_model_oof_prediction	Staphylococcus_saprophyticus	Staphylococcus	dfrC,dfrS1,PC1 beta-lactamase (blaZ),blaI,blaR1	DIAMINOPYRIMIDINE ANTIBIOTIC,TRIMETHOPRIM,QUATERNARY AMMONIUM,BETA-LACTAM,CADMIUM	0	0	0.0	0			False
environmental	AA710	high	0.9493097471361492	0.9135908189933518	primary_model_oof_prediction	Citrobacter_freundii	Citrobacter	silA,arsC,arsR,arsB,merE	COPPER/SILVER,ARSENIC,MERCURY,BETA-LACTAM,DISINFECTING AGENTS AND ANTISEPTICS	450	0	0.0	0			False
environmental	AB720	high	0.4159943076780945	0.9132194716454544	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus			3472	0	0.0	0			False
environmental	AC345	high	0.641606066622498	0.9126357484574592	primary_model_oof_prediction	Ligilactobacillus_salivarius	Ligilactobacillus	tet(M),tet(L),tet(45),catA,catA8	TETRACYCLINE,TETRACYCLINE ANTIBIOTIC,LINCOSAMIDE,LINCOSAMIDE ANTIBIOTIC,PHENICOL	0	0	0.0	0			False
environmental	AG189	high	0.4195643585171779	0.9114855500502186	primary_model_oof_prediction	Haloarcula_marismortui	Haloarcula	Staphylococcus aureus mupB conferring resistance to mupirocin,QnrC	MUPIROCIN-LIKE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC	0	0	0.0	0			False
environmental	AD465	high	0.5929278672101382	0.91132929298627	primary_model_oof_prediction	Escherichia_coli	Escherichia			86981	0	0.0	0			False
environmental	AC072	high	0.5157554071793179	0.9107695394918016	primary_model_oof_prediction	Shinella_sp._WSD5-1	Shinella	APH(3'')-Ib,aph(3'')-Ib,aph(6)-Id,merD,merR	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,MERCURY	0	0	0.0	0			False
environmental	AB859	high	0.5682132282020295	0.9095117676531108	primary_model_oof_prediction	Burkholderia_glumae	Burkholderia			0	0	0.0	0			False
environmental	AB721	high	0.4831904474832895	0.9083049464202916	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	qacC,qacJ	DISINFECTING AGENTS AND ANTISEPTICS,QUATERNARY AMMONIUM	3472	0	0.0	0			False
environmental	AD917	high	0.5773954141728246	0.9075250493127154	primary_model_oof_prediction	Yersinia_enterocolitica	Yersinia			1039	0	0.0	0			False
environmental	AC570	high	0.803085390774962	0.9071113339996896	primary_model_oof_prediction	Lacticaseibacillus_paracasei	Lacticaseibacillus	APH(2'')-Ie	AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AC203	high	0.6327763692933189	0.9068999399016882	primary_model_oof_prediction	Salmonella_enterica	Salmonella	pcoA,pcoB,pcoC,pcoD,pcoR	COPPER,COPPER/SILVER,SILVER	49449	0	0.0	0			False
environmental	AB860	high	0.604213191472536	0.902972589090188	primary_model_oof_prediction	Burkholderia_glumae	Burkholderia			0	0	0.0	0			False
environmental	AC260	high	0.7149824676897278	0.9023267891310568	primary_model_oof_prediction	Glutamicibacter_nicotianae	Glutamicibacter	sul1,tet(33),qacEdelta1,aadA2,cmx	SULFONAMIDE,TETRACYCLINE,TETRACYCLINE ANTIBIOTIC,QUATERNARY AMMONIUM,AMINOGLYCOSIDE	0	0	0.0	0			False
environmental	AD194	high	0.66609382909044	0.901406149380184	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	Staphylococcus aureus mupA conferring resistance to mupirocin,mupA,qacB,PC1 beta-lactamase (blaZ),blaI	MUPIROCIN-LIKE ANTIBIOTIC,MUPIROCIN,QUATERNARY AMMONIUM,BETA-LACTAM,PENAM	0	0	0.0	0			False
environmental	AE015	high	0.5519460291326099	0.8990555585709116	primary_model_oof_prediction	Campylobacter_jejuni	Campylobacter			31371	0	0.0	0			False
