backbone_id	n_new_countries_recomputed	time_to_first_new_country_years	time_to_third_new_country_years	spread_severity_bin	weighted_new_country_burden	rarity_weighted_new_country_burden	exposure_years	new_country_rate_per_year	weighted_new_country_rate_per_year	rarity_weighted_new_country_rate_per_year	first_event_speed_score	third_event_speed_score	fast_or_broad_expansion_label
AC863	3	1.0	6.0		0.3403382247920584	2.517410397923741	8	0.375	0.0425422780990073	0.3146762997404675	0.5	0.1428571428571428	
AC864	8	3.0	5.0		0.7287605137177926	7.438469673029481	8	1.0	0.091095064214724	0.9298087091286852	0.25	0.1666666666666666	
AC865	1	1.0			0.3015113445777636	0.9930291508238276	8	0.125	0.0376889180722204	0.1241286438529784	0.5	0.0	
AC866	1	1.0			0.3015113445777636	0.9930291508238276	8	0.125	0.0376889180722204	0.1241286438529784	0.5	0.0	
AC867	1	1.0			0.3015113445777636	0.9930291508238276	8	0.125	0.0376889180722204	0.1241286438529784	0.5	0.0	
AC868	2	8.0			0.2059121872355221	1.8229601518026568	8	0.25	0.0257390234044402	0.227870018975332	0.1111111111111111	0.0	
AC869	1	3.0			0.0698430295769578	0.9244935543278084	8	0.125	0.0087303786971197	0.115561694290976	0.25	0.0	
AC870	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AC871	2	8.0			0.2059121872355221	1.8229601518026568	8	0.25	0.0257390234044402	0.227870018975332	0.1111111111111111	0.0	
AC872	2	1.0			0.2135832925107572	1.943923813683714	8	0.25	0.0266979115638446	0.2429904767104642	0.5	0.0	
AC873	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC874	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AC875	1	1.0			0.1524985703326046	0.9727503168567808	8	0.125	0.0190623212915755	0.1215937896070975	0.5	0.0	
AC876	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC877	1	5.0			0.0769230769230769	0.9818220931483276	8	0.125	0.0096153846153846	0.1227277616435409	0.1666666666666666	0.0	
AC878	2	2.0			1.101015254455221	1.9533233929878389	8	0.25	0.1376269068069026	0.2441654241234798	0.3333333333333333	0.0	
AC879	1	4.0			0.0368354734341878	0.803728362183755	8	0.125	0.0046044341792734	0.1004660452729693	0.2	0.0	
AC880	2	5.0			0.0737799162301661	1.7474949173582142	8	0.25	0.0092224895287707	0.2184368646697767	0.1666666666666666	0.0	
AC881	5	3.0	6.0		1.03138168091333	4.710935415649592	8	0.625	0.1289227101141662	0.588866926956199	0.25	0.1428571428571428	
AC882	6	4.0	7.0		1.0214353098571032	5.851319693218945	8	0.75	0.1276794137321379	0.7314149616523681	0.2	0.125	
AC883	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC884	2	2.0			0.1433756508967768	1.900489281765673	8	0.25	0.0179219563620971	0.2375611602207091	0.3333333333333333	0.0	
AC885	4	2.0	6.0		0.2764455886508291	3.4226008197615183	8	0.5	0.0345556985813536	0.4278251024701898	0.3333333333333333	0.1428571428571428	
AC886	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC887	3	6.0	8.0		0.1357672121528772	2.6732918961493137	8	0.375	0.0169709015191096	0.3341614870186642	0.1428571428571428	0.1111111111111111	
AC888	8	2.0	4.0	3.0	0.9051277460444128	7.450429944918501	8	1.0	0.1131409682555516	0.9313037431148128	0.3333333333333333	0.2	
AC889	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC890	2	5.0		1.0	0.5222772959677057	1.7828331719909647	8	0.25	0.0652846619959632	0.2228541464988706	0.1666666666666666	0.0	
AC891	2	4.0			0.5233380014004668	1.8247412052746872	8	0.25	0.0654172501750583	0.2280926506593359	0.2	0.0	
AC892	2	4.0			0.2772268457035653	1.9803647430899405	8	0.25	0.0346533557129456	0.2475455928862425	0.2	0.0	
AC893	1	4.0			0.0368354734341878	0.803728362183755	8	0.125	0.0046044341792734	0.1004660452729693	0.2	0.0	
AC894	1	4.0			0.0940720868383597	0.969906790945406	8	0.125	0.0117590108547949	0.1212383488681757	0.2	0.0	
AC895	1	4.0			0.196116135138184	0.993075898801598	8	0.125	0.024514516892273	0.1241344873501997	0.2	0.0	
AC896	1	4.0			0.0940720868383597	0.969906790945406	8	0.125	0.0117590108547949	0.1212383488681757	0.2	0.0	
AC897	4	5.0	6.0		0.3683999409008197	3.6021016223227273	8	0.5	0.0460499926126024	0.4502627027903409	0.1666666666666666	0.1428571428571428	
AC898	1	8.0			0.0233380014004668	0.8258064516129032	8	0.125	0.0029172501750583	0.1032258064516129	0.1111111111111111	0.0	
AC899	3	4.0	6.0		0.2537947021218619	2.6204394650163776	8	0.375	0.0317243377652327	0.3275549331270472	0.2	0.1428571428571428	
AC902	5	2.0	5.0		0.7025863657457556	4.74904723378968	8	0.625	0.0878232957182194	0.59363090422371	0.3333333333333333	0.1666666666666666	
AC903	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC904	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC905	1	3.0			0.0966736489045663	0.9605893186003684	8	0.125	0.0120842061130707	0.120073664825046	0.25	0.0	
AC906	1	3.0			0.0966736489045663	0.9605893186003684	8	0.125	0.0120842061130707	0.120073664825046	0.25	0.0	
AC907	2	3.0		1.0	0.0993159846475962	1.731919968129829	8	0.25	0.0124144980809495	0.2164899960162286	0.25	0.0	
AC908	3	2.0	6.0		0.160865093336867	2.5291256771428463	8	0.375	0.0201081366671083	0.3161407096428558	0.3333333333333333	0.1428571428571428	
AC909	1	5.0			0.0222772959677056	0.7832634183069808	8	0.125	0.0027846619959632	0.0979079272883726	0.1666666666666666	0.0	
AC910	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AC911	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC913	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC914	1	6.0			0.023014365447458	0.7719531344365261	8	0.125	0.0028767956809322	0.0964941418045657	0.1428571428571428	0.0	
AC915	2	6.0			0.172085563947444	1.7681899633376803	8	0.25	0.0215106954934305	0.22102374541721	0.1428571428571428	0.0	
AC917	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC918	1	4.0			0.0368354734341878	0.803728362183755	8	0.125	0.0046044341792734	0.1004660452729693	0.2	0.0	
AC919	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC920	1	3.0			0.1301889109808238	0.978268876611418	8	0.125	0.0162736138726029	0.1222836095764272	0.25	0.0	
AC921	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC922	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC923	1	1.0			0.0500626174321758	0.747148288973384	8	0.125	0.0062578271790219	0.093393536121673	0.5	0.0	
AC924	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC925	1	1.0			0.0652328073053442	0.8510773130544994	8	0.125	0.008154100913168	0.1063846641318124	0.5	0.0	
AC927	5	2.0	6.0		0.4628425919335742	4.775003345161757	8	0.625	0.0578553239916967	0.5968754181452196	0.3333333333333333	0.1428571428571428	
AC928	2	2.0			0.566227766016838	1.9914502832778196	8	0.25	0.0707784707521047	0.2489312854097274	0.3333333333333333	0.0	
AC929	2	3.0			0.1308473991829075	1.6509670587387348	8	0.25	0.0163559248978634	0.2063708823423418	0.25	0.0	
AC930	1	7.0		1.0	0.0385471672245849	0.9437196855661482	8	0.125	0.0048183959030731	0.1179649606957685	0.125	0.0	
AC931	2	5.0			0.1781547806750694	1.9297043571456012	8	0.25	0.0222693475843836	0.2412130446432001	0.1666666666666666	0.0	
AC932	3	1.0	8.0		1.1876381173901354	2.6751001722431473	8	0.375	0.1484547646737669	0.3343875215303934	0.5	0.1111111111111111	
AC933	1	3.0			0.0698430295769578	0.9244935543278084	8	0.125	0.0087303786971197	0.115561694290976	0.25	0.0	
AC934	1	3.0			0.0877058019307029	0.9521178637200736	8	0.125	0.0109632252413378	0.1190147329650092	0.25	0.0	
AC935	9	1.0	4.0		0.8434936468949482	8.486857962469127	8	1.125	0.1054367058618685	1.060857245308641	0.5	0.2	
AC936	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC937	2	4.0			0.1156298859648936	1.762982689747004	8	0.25	0.0144537357456117	0.2203728362183755	0.2	0.0	
AC938	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AC939	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AC940	4	3.0	5.0		0.2413800221680822	3.640113275618255	8	0.5	0.0301725027710102	0.4550141594522818	0.25	0.1666666666666666	
AC941	3	4.0	8.0		0.4030462723273888	2.942611395868676	8	0.375	0.0503807840409236	0.3678264244835845	0.2	0.1111111111111111	
AC942	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC943	4	8.0	8.0		0.1691788549658995	3.52134724857685	8	0.5	0.0211473568707374	0.4401684060721063	0.1111111111111111	0.1111111111111111	
AC944	1	1.0			0.2672612419124244	0.991128010139417	8	0.125	0.033407655239053	0.1238910012674271	0.5	0.0	
AC945	3	6.0	8.0		0.3766094731247866	2.8119688757797614	8	0.375	0.0470761841405983	0.3514961094724702	0.1428571428571428	0.1111111111111111	
AC947	1	6.0			0.0260025483746171	0.8213552361396304	8	0.125	0.0032503185468271	0.1026694045174538	0.1428571428571428	0.0	
AC948	5	4.0	6.0	3.0	0.501046901767849	4.755822553288708	8	0.625	0.0626308627209811	0.5944778191610885	0.2	0.1428571428571428	
AC949	1	4.0			0.1714985851425088	0.9909454061251664	8	0.125	0.0214373231428136	0.1238681757656458	0.2	0.0	
AC951	4	1.0	4.0	2.0	1.01825941148633	3.975107696041499	8	0.5	0.1272824264357912	0.4968884620051874	0.5	0.2	
AC952	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC953	1	4.0			0.0700140042014004	0.9456724367509988	8	0.125	0.008751750525175	0.1182090545938748	0.2	0.0	
AC954	1	4.0			0.0700140042014004	0.9456724367509988	8	0.125	0.008751750525175	0.1182090545938748	0.2	0.0	
AC955	3	2.0	5.0		0.236446940399963	2.713935111789305	8	0.375	0.0295558675499953	0.3392418889736631	0.3333333333333333	0.1666666666666666	
AC956	2	4.0		1.0	0.2742030160824871	1.9494007989347537	8	0.25	0.0342753770103108	0.2436750998668442	0.2	0.0	
AC957	1	4.0			0.0700140042014004	0.9456724367509988	8	0.125	0.008751750525175	0.1182090545938748	0.2	0.0	
AC958	3	2.0	6.0		0.1454360677827256	2.5961006626447705	8	0.375	0.0181795084728407	0.3245125828305963	0.3333333333333333	0.1428571428571428	
AC959	1	2.0			0.06213697660012	0.876959619952494	8	0.125	0.007767122075015	0.1096199524940617	0.3333333333333333	0.0	
AC960	1	5.0			0.0222772959677056	0.7832634183069808	8	0.125	0.0027846619959632	0.0979079272883726	0.1666666666666666	0.0	
AC961	6	4.0	5.0		0.5037070796843361	5.629954204572004	8	0.75	0.062963384960542	0.7037442755715005	0.2	0.1666666666666666	
AC962	5	2.0	5.0		0.4286227610584955	4.481436548308275	8	0.625	0.0535778451323119	0.5601795685385343	0.3333333333333333	0.1666666666666666	
AC963	7	4.0	6.0		0.4578023508873348	6.445594328481793	8	0.875	0.0572252938609168	0.8056992910602241	0.2	0.1428571428571428	
AC964	2	5.0			0.118410067605328	1.9116445354722795	8	0.25	0.014801258450666	0.2389555669340349	0.1666666666666666	0.0	
AC965	2	5.0			0.0655921041501266	1.718883662297801	8	0.25	0.0081990130187658	0.2148604577872251	0.1666666666666666	0.0	
AC967	2	2.0			0.2021649850029209	1.871473979423291	8	0.25	0.0252706231253651	0.2339342474279113	0.3333333333333333	0.0	
AC968	4	1.0	6.0		0.5126822230247782	3.87417965895387	8	0.5	0.0640852778780972	0.4842724573692337	0.5	0.1428571428571428	
AC969	4	3.0	5.0	2.0	0.5468279644038696	3.725095409626439	8	0.5	0.0683534955504837	0.4656369262033049	0.25	0.1666666666666666	
AC970	1	3.0			0.1147078669352808	0.9720073664825046	8	0.125	0.0143384833669101	0.121500920810313	0.25	0.0	
AC971	5	3.0	5.0		0.3423533875810002	4.450759153620485	8	0.625	0.042794173447625	0.5563448942025606	0.25	0.1666666666666666	
AC972	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AC973	7	3.0	5.0		0.7677745914052575	6.51413691061813	8	0.875	0.0959718239256571	0.8142671138272662	0.25	0.1666666666666666	
AC974	2	1.0			0.1417047185955314	1.8367772628788848	8	0.25	0.0177130898244414	0.2295971578598606	0.5	0.0	
AC975	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC976	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC977	11	3.0	4.0		0.7850895447793421	10.110856868180257	8	1.375	0.0981361930974177	1.263857108522532	0.25	0.2	
AC978	14	4.0	5.0	3.0	1.4065180598576963	13.378556837264965	8	1.75	0.175814757482212	1.6723196046581206	0.2	0.1666666666666666	
AC979	1	8.0			0.0233380014004668	0.8258064516129032	8	0.125	0.0029172501750583	0.1032258064516129	0.1111111111111111	0.0	
AC980	2	7.0			0.3701441526185571	1.9702838809965175	8	0.25	0.0462680190773196	0.2462854851245647	0.125	0.0	
AC981	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC982	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC984	1	6.0			0.0430331482911935	0.9347747312477352	8	0.125	0.0053791435363991	0.1168468414059669	0.1428571428571428	0.0	
AC985	1	2.0			0.0469323254463932	0.7843230403800475	8	0.125	0.0058665406807991	0.0980403800475059	0.3333333333333333	0.0	
AC986	2	5.0			0.0465594425266372	1.600838980316231	8	0.25	0.0058199303158296	0.2001048725395288	0.1666666666666666	0.0	
AC987	3	5.0	6.0		0.1425151810732035	2.7007057554461285	8	0.375	0.0178143976341504	0.337588219430766	0.1666666666666666	0.1428571428571428	
AC988	1	5.0			0.0411345034894863	0.936431106808648	8	0.125	0.0051418129361857	0.1170538883510809	0.1666666666666666	0.0	
AC989	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AC990	2	3.0			0.3198430295769578	1.922560953772186	8	0.25	0.0399803786971197	0.2403201192215232	0.25	0.0	
AC991	1	4.0			0.1581138830084189	0.9893475366178428	8	0.125	0.0197642353760523	0.1236684420772303	0.2	0.0	
AC992	1	2.0			0.101015254455221	0.9534441805225652	8	0.125	0.0126269068069026	0.1191805225653206	0.3333333333333333	0.0	
AC993	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC994	1	2.0			0.101015254455221	0.9534441805225652	8	0.125	0.0126269068069026	0.1191805225653206	0.3333333333333333	0.0	
AC995	2	1.0			0.1063673107948305	1.7875084198631472	8	0.25	0.0132959138493538	0.2234385524828934	0.5	0.0	
AC996	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC997	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AC998	1	6.0			0.0499376169438922	0.9515641985747072	8	0.125	0.0062422021179865	0.1189455248218383	0.1428571428571428	0.0	
AC999	1	6.0			0.0499376169438922	0.9515641985747072	8	0.125	0.0062422021179865	0.1189455248218383	0.1428571428571428	0.0	
AD000	2	5.0			0.1602170782246112	1.9703183471935577	8	0.25	0.0200271347780764	0.2462897933991947	0.1666666666666666	0.0	
AD001	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AD003	2	2.0			0.1094871031336864	1.8310305272978855	8	0.25	0.0136858878917108	0.2288788159122357	0.3333333333333333	0.0	
AD004	1	4.0			0.0901669634667432	0.9672436750998668	8	0.125	0.0112708704333429	0.1209054593874833	0.2	0.0	
AD005	2	4.0			0.1272294292997983	1.7733688415446074	8	0.25	0.0159036786624747	0.2216711051930759	0.2	0.0	
AD006	5	4.0	7.0		0.2679075868400494	4.399576567189256	8	0.625	0.0334884483550061	0.549947070898657	0.2	0.125	
AD007	3	2.0	6.0		0.4311282484558771	2.7453498090208495	8	0.375	0.0538910310569846	0.3431687261276062	0.3333333333333333	0.1428571428571428	
AD008	1	8.0			0.0192165610506021	0.7430740037950665	8	0.125	0.0024020701313252	0.0928842504743833	0.1111111111111111	0.0	
AD009	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AD010	3	4.0	8.0		0.1296444971148367	2.472009818969	8	0.375	0.0162055621393545	0.309001227371125	0.2	0.1111111111111111	
AD011	3	1.0	7.0		0.3204752765494896	2.823210579169195	8	0.375	0.0400594095686862	0.3529013223961493	0.5	0.125	
AD012	1	6.0			0.023014365447458	0.7719531344365261	8	0.125	0.0028767956809322	0.0964941418045657	0.1428571428571428	0.0	
AD013	2	5.0			0.0835439499734849	1.8836796836587428	8	0.25	0.0104429937466856	0.2354599604573428	0.1666666666666666	0.0	
AD015	1	2.0			0.1031421246258793	0.9553444180522566	8	0.125	0.0128927655782349	0.119418052256532	0.3333333333333333	0.0	
AD016	1	7.0			0.0218634734723313	0.8250543569158723	8	0.125	0.0027329341840414	0.103131794614484	0.125	0.0	
AD023	1	7.0			0.0218634734723313	0.8250543569158723	8	0.125	0.0027329341840414	0.103131794614484	0.125	0.0	
AD026	1	8.0			0.0470360434191798	0.9571157495256168	8	0.125	0.0058795054273974	0.119639468690702	0.1111111111111111	0.0	
AD027	2	5.0			0.0434983150058557	1.5352574227069131	8	0.25	0.0054372893757319	0.1919071778383641	0.1666666666666666	0.0	
AD028	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AD029	1	5.0			0.0273587827582291	0.856297730450683	8	0.125	0.0034198478447786	0.1070372163063353	0.1666666666666666	0.0	
AD032	3	3.0	6.0		0.26307489224935	2.6846066446775896	8	0.375	0.0328843615311687	0.3355758305846987	0.25	0.1428571428571428	
AD033	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AD034	5	2.0	8.0	3.0	0.5956376294148674	4.778225723850376	8	0.625	0.0744547036768584	0.597278215481297	0.3333333333333333	0.1111111111111111	
