pathogen_dataset	backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	dominant_genus	top_amr_genes	top_amr_classes	pd_species_record_count	pd_matching_record_count	pd_matching_fraction	pd_matching_gene_count	pd_matched_genes	pd_top_locations	pd_any_support
combined	AA442	high	0.8218854781409816	0.9750951109092488	primary_model_oof_prediction	Klebsiella_variicola	Klebsiella	arsA,arsC,arsB,rsmA,Klebsiella pneumoniae KpnH	ARSENIC,FLUOROQUINOLONE ANTIBIOTIC; DIAMINOPYRIMIDINE ANTIBIOTIC; PHENICOL ANTIBIOTIC,MACROLIDE ANTIBIOTIC; FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC; CARBAPENEM; CEPHALOSPORIN; PENAM; PEPTIDE ANTIBIOTIC; PENEM,FLUOROQUINOLONE ANTIBIOTIC,PEPTIDE ANTIBIOTIC	1712	0	0.0	0			False
combined	AF085	high	0.4737010699431238	0.9748537933835294	primary_model_oof_prediction	Clostridium_botulinum	Clostridium	bont_B5,bont_F2,bont_B1,bont_B6,bont_A4	NITROIMIDAZOLE ANTIBIOTIC	742	0	0.0	0			False
combined	AA174	high	0.9462145380073456	0.9735908010557724	primary_model_oof_prediction	Escherichia_coli	Escherichia	iucA,iucC,iucD,iucB,mphA	AMINOGLYCOSIDE,SULFONAMIDE,TRIMETHOPRIM,MACROLIDE ANTIBIOTIC,MACROLIDE	259754	0	0.0	0			False
combined	AD350	high	0.5649487198609352	0.9734720883794916	primary_model_oof_prediction	Novosphingobium_sp._MBES04	Sphingobium	adeF,vanH gene in vanO cluster	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,GLYCOPEPTIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AC507	high	0.8479717184851071	0.9734264158944824	primary_model_oof_prediction	Aeromonas_caviae	Aeromonas	qnrS2,aac(6')-Ib,blaGES-7,dfrB3,blaGES-6	QUINOLONE,BETA-LACTAM,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,TRIMETHOPRIM	0	0	0.0	0			False
combined	AA650	high	0.5903613264410442	0.9691959905584916	primary_model_oof_prediction	Prescottella_equi	Prescottella	erm(46)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	0	0	0.0	0			False
combined	AA424	high	0.9033652995965936	0.966858757177012	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	terD,terW,terZ,silA,silB	TELLURIUM,COPPER/SILVER,COPPER,SILVER,MERCURY	8527	0	0.0	0			False
combined	AC540	high	0.2719041950239699	0.9665764004714464	primary_model_oof_prediction	Aeromonas_caviae	Aeromonas	qnrS2,AAC(6')-Ib-cr6,aac(6')-Ib-cr5,qacEdelta1,sul1	QUINOLONE,AMINOGLYCOSIDE/QUINOLONE,FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC,QUATERNARY AMMONIUM,BETA-LACTAM	0	0	0.0	0			False
combined	AB561	high	0.6391931771956321	0.964939916743913	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	vga(A),vgaALC,vgaA	LINCOSAMIDE,LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC	0	0	0.0	0			False
combined	AC442	high	0.731065439094526	0.9648655165667388	primary_model_oof_prediction	Sphingobium_yanoikuyae	Sphingobium	AAC(6')-Ib9,aac(6')-Ib4,aadA,aadA1,ant(2'')-Ia	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,SULFONAMIDE	0	0	0.0	0			False
combined	AF479	high	0.3988186140106387	0.9648055608231914	primary_model_oof_prediction	Ligilactobacillus_salivarius	Ligilactobacillus	myrA,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia,ErmA	MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,LINCOSAMIDE,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC	0	0	0.0	0			False
combined	AE249	high	0.8517576988314187	0.9632126716459706	primary_model_oof_prediction	Acinetobacter_lwoffii	Acinetobacter	sul2,floR,aac(3)-IId,aph(3'')-Ib,aph(6)-Id	AMINOGLYCOSIDE,TETRACYCLINE,SULFONAMIDE,PHENICOL,AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AC095	high	0.6425694873432497	0.9628838920202348	primary_model_oof_prediction	Rhizobium_leguminosarum	Rhizobium	rmtH,vanY gene in vanG cluster	AMINOGLYCOSIDE ANTIBIOTIC,GLYCOPEPTIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AD669	high	0.5339061010499576	0.9589885290378086	primary_model_oof_prediction	Escherichia_coli	Escherichia	astA,hlyA-alpha		259754	0	0.0	0			False
combined	AB672	high	0.5311136771261914	0.957874181300873	primary_model_oof_prediction	Bacillus_cereus	Bacillus	vanY gene in vanA cluster,BcIII,vanY gene in vanM cluster,vanR gene in vanA cluster,vanY gene in vanF cluster	GLYCOPEPTIDE ANTIBIOTIC,CEPHALOSPORIN; PENEM,TETRACYCLINE ANTIBIOTIC,ARSENIC	1363	0	0.0	0			False
combined	AB628	high	0.7217234186445886	0.9574725188265776	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	sel30,cadD,arsB,arsC,arsR	CADMIUM,ARSENIC,BETA-LACTAM,PENAM,QUATERNARY AMMONIUM	100884	0	0.0	0			False
combined	AC654	high	0.6312084283128719	0.9569581429717996	primary_model_oof_prediction	Ligilactobacillus_salivarius	Ligilactobacillus	mdeA	FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC; PENAM; TETRACYCLINE ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS	0	0	0.0	0			False
combined	AD280	high	0.5784093575812489	0.9566938526696576	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	qacR,qacA,PC1 beta-lactamase (blaZ),blaI,blaR1	QUATERNARY AMMONIUM,BETA-LACTAM,PENAM,MACROLIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,MACROLIDE/STREPTOGRAMIN	0	0	0.0	0			False
combined	AC222	high	0.3615241677073184	0.9561577473472028	primary_model_oof_prediction	Streptomyces_goshikiensis	Streptomyces	cpxA	AMINOGLYCOSIDE ANTIBIOTIC; AMINOCOUMARIN ANTIBIOTIC	0	0	0.0	0			False
combined	AC686	high	0.5778941646669776	0.9489479833856354	primary_model_oof_prediction	Vibrio_parahaemolyticus	Vibrio	catA1	PHENICOL	9674	0	0.0	0			False
combined	AF563	high	0.7287624389646487	0.9455618789475456	primary_model_oof_prediction	Acidovorax_carolinensis	Acidovorax	adeF,AAC(6')-Ib8,aac(6')-Ib,blaGES-5	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,BETA-LACTAM	0	0	0.0	0			False
combined	AD838	high	0.6104905728616336	0.9452514452816032	primary_model_oof_prediction	Agrobacterium_vitis	Agrobacterium	vatH	STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC	0	0	0.0	0			False
combined	AB410	high	0.2733688435075592	0.9404805354488784	primary_model_oof_prediction	Acinetobacter_baumannii	Acinetobacter	clpK,merE	MERCURY	44976	0	0.0	0			False
combined	AC694	high	0.2606772337328794	0.9396253466623182	primary_model_oof_prediction	Rhizobium_phaseoli	Rhizobium	adeF,adeH	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
combined	AD655	high	0.6280256154485748	0.9388121427116548	primary_model_oof_prediction	Pseudosulfitobacter_pseudonitzschiae	Pseudosulfitobacter			0	0	0.0	0			False
combined	AA519	high	0.6413289692698445	0.9384749087496672	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter			8527	0	0.0	0			False
combined	AC468	high	0.6536500612181936	0.9372073341489108	primary_model_oof_prediction	Limosilactobacillus_fermentum	Limosilactobacillus	mdeA	FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC; PENAM; TETRACYCLINE ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS	0	0	0.0	0			False
combined	AA401	high	0.576317728785804	0.9344444877657044	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	pcoA,pcoB,silB,silF,silR	COPPER,COPPER/SILVER,AMINOGLYCOSIDE,ARSENIC,SULFONAMIDE	113468	0	0.0	0			False
combined	AA515	high	0.6490422565951147	0.9339233035327018	primary_model_oof_prediction	Enterobacter_cloacae	Enterobacter			4372	0	0.0	0			False
combined	AA531	high	0.956202499190903	0.932693104529571	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	qacG,qacJ	DISINFECTING AGENTS AND ANTISEPTICS	113468	0	0.0	0			False
combined	AA598	high	0.4416890557290733	0.932195387832526	primary_model_oof_prediction	Xanthomonas_citri	Xanthomonas			0	0	0.0	0			False
combined	AB593	high	0.5337288960408623	0.9319653714589308	primary_model_oof_prediction	Sphingobium_yanoikuyae	Sphingobium	vanR gene in vanB cluster	GLYCOPEPTIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AA410	high	0.8351829784100203	0.927869843818438	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	mco,arsR,arsC,arsB,splB	COPPER,ARSENIC	100884	0	0.0	0			False
combined	AA514	high	0.6255074900994338	0.9267222929486998	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter			8527	0	0.0	0			False
combined	AC408	high	0.9048225766016648	0.9265651451260708	primary_model_oof_prediction	Actinobacillus_pleuropneumoniae	Actinobacillus	sul2,aph(3'')-Ib,APH(3'')-Ib,floR,catA3	SULFONAMIDE,AMINOGLYCOSIDE,PHENICOL,AMINOGLYCOSIDE ANTIBIOTIC,SULFONAMIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AA827	high	0.894702486874071	0.9217875178083096	primary_model_oof_prediction	Klebsiella_grimontii	Klebsiella	silR,silS,pcoA,pcoB,pcoC	COPPER/SILVER,COPPER,SILVER,MERCURY,ARSENIC	0	0	0.0	0			False
combined	AD859	high	0.3572036697638309	0.9191903039672982	primary_model_oof_prediction	Priestia_megaterium	Priestia	vanW gene in vanI cluster,vanY gene in vanF cluster,vanT gene in vanG cluster,FosBx1,farB	GLYCOPEPTIDE ANTIBIOTIC,PHOSPHONIC ACID ANTIBIOTIC,ANTIBACTERIAL FREE FATTY ACIDS,TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
combined	AE548	high	0.4494973959737036	0.9171326740521872	primary_model_oof_prediction	Burkholderia_sp._RPE67	Burkholderia	adeF	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
combined	AA400	high	0.8203304623745177	0.9161633116596978	primary_model_oof_prediction	Paraburkholderia_caribensis	Providencia	sul1,qacEdelta1,adeF,APH(3')-VIa,aadA	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,SULFONAMIDE,QUATERNARY AMMONIUM,FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
combined	AC689	high	0.6538951856105969	0.91591204494809	primary_model_oof_prediction	Rhizobium_beringeri	Rhizobium	adeF,OXA-801	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,CARBAPENEM; PENAM	0	0	0.0	0			False
combined	AB136	high	0.5190548302001139	0.91571948317857	primary_model_oof_prediction	Leuconostoc_mesenteroides	Leuconostoc			0	0	0.0	0			False
combined	AF428	high	0.3919864500790319	0.9143817527876172	primary_model_oof_prediction	Burkholderia_cepacia	Burkholderia	adeF,CTX-M-122,ceoA,ceoB,qacJ	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,CEPHALOSPORIN,FLUOROQUINOLONE ANTIBIOTIC; AMINOGLYCOSIDE ANTIBIOTIC,DISINFECTING AGENTS AND ANTISEPTICS	261	0	0.0	0			False
combined	AA086	high	0.8093685827665689	0.914171206570083	primary_model_oof_prediction	Staphylococcus_saprophyticus	Staphylococcus	dfrC,dfrS1,PC1 beta-lactamase (blaZ),blaI,blaR1	DIAMINOPYRIMIDINE ANTIBIOTIC,TRIMETHOPRIM,QUATERNARY AMMONIUM,BETA-LACTAM,CADMIUM	0	0	0.0	0			False
combined	AA710	high	0.9493097471361492	0.9135908189933518	primary_model_oof_prediction	Citrobacter_freundii	Citrobacter	silA,arsC,arsR,arsB,merE	COPPER/SILVER,ARSENIC,MERCURY,BETA-LACTAM,DISINFECTING AGENTS AND ANTISEPTICS	3670	0	0.0	0			False
combined	AB720	high	0.4159943076780945	0.9132194716454544	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus			100884	0	0.0	0			False
combined	AC345	high	0.641606066622498	0.9126357484574592	primary_model_oof_prediction	Ligilactobacillus_salivarius	Ligilactobacillus	tet(M),tet(L),tet(45),catA,catA8	TETRACYCLINE,TETRACYCLINE ANTIBIOTIC,LINCOSAMIDE,LINCOSAMIDE ANTIBIOTIC,PHENICOL	0	0	0.0	0			False
combined	AG189	high	0.4195643585171779	0.9114855500502186	primary_model_oof_prediction	Haloarcula_marismortui	Haloarcula	Staphylococcus aureus mupB conferring resistance to mupirocin,QnrC	MUPIROCIN-LIKE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC	0	0	0.0	0			False
combined	AD465	high	0.5929278672101382	0.91132929298627	primary_model_oof_prediction	Escherichia_coli	Escherichia			259754	0	0.0	0			False
combined	AC072	high	0.5157554071793179	0.9107695394918016	primary_model_oof_prediction	Shinella_sp._WSD5-1	Shinella	APH(3'')-Ib,aph(3'')-Ib,aph(6)-Id,merD,merR	AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC,MERCURY	0	0	0.0	0			False
combined	AB859	high	0.5682132282020295	0.9095117676531108	primary_model_oof_prediction	Burkholderia_glumae	Burkholderia			0	0	0.0	0			False
combined	AB721	high	0.4831904474832895	0.9083049464202916	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	qacC,qacJ	DISINFECTING AGENTS AND ANTISEPTICS,QUATERNARY AMMONIUM	100884	0	0.0	0			False
combined	AD917	high	0.5773954141728246	0.9075250493127154	primary_model_oof_prediction	Yersinia_enterocolitica	Yersinia			3625	0	0.0	0			False
combined	AC570	high	0.803085390774962	0.9071113339996896	primary_model_oof_prediction	Lacticaseibacillus_paracasei	Lacticaseibacillus	APH(2'')-Ie	AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AC203	high	0.6327763692933189	0.9068999399016882	primary_model_oof_prediction	Salmonella_enterica	Salmonella	pcoA,pcoB,pcoC,pcoD,pcoR	COPPER,COPPER/SILVER,SILVER	124175	0	0.0	0			False
combined	AB860	high	0.604213191472536	0.902972589090188	primary_model_oof_prediction	Burkholderia_glumae	Burkholderia			0	0	0.0	0			False
combined	AC260	high	0.7149824676897278	0.9023267891310568	primary_model_oof_prediction	Glutamicibacter_nicotianae	Glutamicibacter	sul1,tet(33),qacEdelta1,aadA2,cmx	SULFONAMIDE,TETRACYCLINE,TETRACYCLINE ANTIBIOTIC,QUATERNARY AMMONIUM,AMINOGLYCOSIDE	0	0	0.0	0			False
combined	AD194	high	0.66609382909044	0.901406149380184	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	Staphylococcus aureus mupA conferring resistance to mupirocin,mupA,qacB,PC1 beta-lactamase (blaZ),blaI	MUPIROCIN-LIKE ANTIBIOTIC,MUPIROCIN,QUATERNARY AMMONIUM,BETA-LACTAM,PENAM	0	0	0.0	0			False
combined	AE015	high	0.5519460291326099	0.8990555585709116	primary_model_oof_prediction	Campylobacter_jejuni	Campylobacter			58546	0	0.0	0			False
combined	AC344	high	0.5545930015878935	0.8980094093983633	primary_model_oof_prediction	Agrobacterium_pusense	Agrobacterium	Streptomyces rimosus otr(A),adeF,APH(3'')-Ib,APH(6)-Id,aph(3'')-Ib	TETRACYCLINE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AA698	high	0.3393575903209306	0.897794137621115	primary_model_oof_prediction	Lactiplantibacillus_plantarum	Lactiplantibacillus	tet(M)	TETRACYCLINE ANTIBIOTIC,TETRACYCLINE	0	0	0.0	0			False
combined	AB443	high	0.6330274166304525	0.8972336494223286	primary_model_oof_prediction	Escherichia_coli	Escherichia			259754	0	0.0	0			False
combined	AB685	high	0.5795542088907487	0.8958998905721831	primary_model_oof_prediction	Escherichia_coli	Escherichia			259754	0	0.0	0			False
combined	AE109	high	0.7680934329654355	0.8955322724293572	primary_model_oof_prediction	Klebsiella_michiganensis	Klebsiella	ncrA,ncrB,ncrC,merT,ncrY	COPPER/NICKEL,NICKEL,MERCURY,BETA-LACTAM,COPPER	1446	0	0.0	0			False
combined	AC948	high	0.7657845742560326	0.8944862438443234	primary_model_oof_prediction	Bacteroides_fragilis	Bacteroides	nimE,sul2,ErmF,erm(F)	NITROIMIDAZOLE,SULFONAMIDE,LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC	0	0	0.0	0			False
combined	AD034	high	0.5043387963457652	0.8907539558270614	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus			204	0	0.0	0			False
combined	AC105	high	0.5179323943700682	0.8905299797391649	primary_model_oof_prediction	Bacillus_velezensis	Bacillus			0	0	0.0	0			False
combined	AE644	high	0.7122851978249886	0.8890768045541652	primary_model_oof_prediction	Ensifer_adhaerens	Ensifer	AAC(3)-IIc,Streptomyces rimosus otr(A),adeF,mdtB,rmtA	AMINOGLYCOSIDE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC,AMINOCOUMARIN ANTIBIOTIC	0	0	0.0	0			False
combined	AE341	high	0.7965155937874169	0.8889708212870945	primary_model_oof_prediction	Proteus_terrae	Proteus	cfr,cfrA,Erm(33),bleO,aadA	LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC,PHENICOL/LINCOSAMIDE/OXAZOLIDINONE/PLEUROMUTILIN/STREPTOGRAMIN,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,BLEOMYCIN,AMINOGLYCOSIDE	0	0	0.0	0			False
combined	AC677	high	0.8880110140775722	0.8878070050409566	primary_model_oof_prediction	Paenibacillus_larvae	Paenibacillus	tet(45),tet(L),qacG,qacH	TETRACYCLINE,TETRACYCLINE ANTIBIOTIC,DISINFECTING AGENTS AND ANTISEPTICS,QUATERNARY AMMONIUM	0	0	0.0	0			False
combined	AF225	high	0.415487525071412	0.8851151116478226	primary_model_oof_prediction	Azospirillum_brasilense	Azospirillum	adeF,vanT gene in vanG cluster,AAC(3)-IIb,Pseudomonas aeruginosa soxR,RAHN-2	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,GLYCOPEPTIDE ANTIBIOTIC,AMINOGLYCOSIDE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC; CEPHALOSPORIN; GLYCYLCYCLINE; PENAM; TETRACYCLINE ANTIBIOTIC; RIFAMYCIN ANTIBIOTIC; PHENICOL ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS,BETA-LACTAM	0	0	0.0	0			False
combined	AA609	high	0.7599494989558204	0.8848910517561306	primary_model_oof_prediction	Sinorhizobium_meliloti	Sinorhizobium	adeF,AAC(3)-IIc,poxtA	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,AMINOGLYCOSIDE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC	0	0	0.0	0			False
combined	AC623	high	0.5365095849923289	0.8846303587571495	primary_model_oof_prediction	Xylella_fastidiosa	Xylella			0	0	0.0	0			False
combined	AE233	high	0.5408149312636888	0.8831418395306898	primary_model_oof_prediction	Escherichia_coli	Escherichia			259754	0	0.0	0			False
combined	AC647	high	0.5265225416265074	0.8809251210863678	primary_model_oof_prediction	Vibrio_coralliilyticus	Vibrio	adeF,QnrS2,qnrS	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC,QUINOLONE	0	0	0.0	0			False
combined	AE539	high	0.50600280480904	0.8794216008040164	primary_model_oof_prediction	Rhizobium_gallicum	Rhizobium			0	0	0.0	0			False
combined	AG445	high	0.8191112347353727	0.878447775292365	primary_model_oof_prediction	Ralstonia_solanacearum	Ralstonia	adeF,qacG,abcA	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,DISINFECTING AGENTS AND ANTISEPTICS,CEPHALOSPORIN; PENAM; PEPTIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AB687	high	0.4341668804535568	0.8778698448457135	primary_model_oof_prediction	Escherichia_coli	Escherichia			259754	0	0.0	0			False
combined	AC536	high	0.532791848151279	0.8760140211277975	primary_model_oof_prediction	Enterococcus_faecium	Enterococcus			31261	0	0.0	0			False
combined	AB724	high	0.5037187670010065	0.8746346355518775	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	qacJ,qacC,FosB4,fosB,qacG	DISINFECTING AGENTS AND ANTISEPTICS,QUATERNARY AMMONIUM,FOSFOMYCIN,PHOSPHONIC ACID ANTIBIOTIC	0	0	0.0	0			False
combined	AB056	high	0.3811554461499714	0.8718382606047559	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella			113468	0	0.0	0			False
combined	AA832	high	0.6769521157909906	0.8717549994421023	primary_model_oof_prediction	Leclercia_adecarboxylata	Cronobacter	silA,silC,silF,silP,silR	COPPER,COPPER/SILVER,SILVER,ARSENIC,AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
combined	AA970	high	0.627557218175773	0.8717389951344352	primary_model_oof_prediction	Glaesserella_parasuis	Glaesserella	lnu(C),lnuC,blaROB-1,ErmT,AAC(6')-Ie-APH(2'')-Ia bifunctional protein	LINCOSAMIDE,LINCOSAMIDE ANTIBIOTIC,BETA-LACTAM,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,AMINOGLYCOSIDE	0	0	0.0	0			False
combined	AB674	high	0.3176945249496202	0.8715554874192895	primary_model_oof_prediction	Clostridioides_difficile	Bacillus	bpsA,bpsB,bpsC,bpsD,bpsE	GLYCOPEPTIDE ANTIBIOTIC	25225	0	0.0	0			False
combined	AB468	high	0.6074073144037769	0.8649195772958951	primary_model_oof_prediction	Campylobacter_coli	Campylobacter			26732	0	0.0	0			False
combined	AB148	high	0.2654665432457452	0.8643042437486956	primary_model_oof_prediction	Vibrio_anguillarum	Vibrio	Acinetobacter baumannii AbaF	PHOSPHONIC ACID ANTIBIOTIC	0	0	0.0	0			False
combined	AA656	high	0.473633095972105	0.8636503284702675	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus			204	0	0.0	0			False
combined	AD578	high	0.4853909064395485	0.8634946075121992	primary_model_oof_prediction	Rhizobium_leguminosarum	Rhizobium			0	0	0.0	0			False
combined	AD590	high	0.5496244190665299	0.8627416046300894	primary_model_oof_prediction	Bacillus_mycoides	Bacillus			51	0	0.0	0			False
combined	AC310	high	0.8025890631201226	0.8556726791628974	primary_model_oof_prediction	Listeria_monocytogenes	Listeria	bcrB,bcrC,qacJ,cadC,clpL	BACITRACIN,DISINFECTING AGENTS AND ANTISEPTICS,CADMIUM,ARSENIC	55857	0	0.0	0			False
combined	AC680	high	0.4869654336113469	0.8535307135751948	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus			204	0	0.0	0			False
combined	AF250	high	0.2545558053556486	0.8529796637381379	primary_model_oof_prediction	Bacillus_cereus	Bacillus	merA,merB1,merB3,merR1,merR2	MERCURY	1363	0	0.0	0			False
combined	AF098	low	0.3629021005052322	0.03483466127752	primary_model_oof_prediction	Escherichia_coli	Escherichia	tet(B),tetR	TETRACYCLINE,TETRACYCLINE ANTIBIOTIC	259754	38304	0.1474625992285008	1	tet(B)	USA:4401,United Kingdom: United Kingdom:1902,France:1240	True
combined	AC330	low	0.3038654518904871	0.0380796277291122	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	tet(K)	TETRACYCLINE ANTIBIOTIC	100884	12693	0.125817770905198	1	tet(K)	Netherlands:2739,China:856,Denmark:Copenhagen:827	True
combined	AF100	low	0.4090633661164394	0.0480200308778828	primary_model_oof_prediction	Haemophilus_influenzae	Haemophilus	blaTEM-1,catA2,catII,tet(B),tetR	BETA-LACTAM,PHENICOL,PHENICOL ANTIBIOTIC,TETRACYCLINE,TETRACYCLINE ANTIBIOTIC	7964	1158	0.1454043194374686	3	blaTEM-1,catA2,tet(B)	USA:413,Iceland:87,United Kingdom:80	True
combined	AD067	low	0.3578604778062053	0.0293554052433125	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	AAC(6')-Ib7,blaVIM-1	AMINOGLYCOSIDE ANTIBIOTIC,BETA-LACTAM	8527	321	0.0376451272428755	1	blaVIM-1	USA:95,France:72,Germany:17	True
combined	AD102	low	0.3086725805104894	0.0328724028226329	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	apmA	AMINOGLYCOSIDE	100884	87	0.0008623765909361	1	apmA	Netherlands:60,China:WuHan:5,Belgium:3	True
combined	AA593	low	0.6060252293772096	0.0499318253954363	primary_model_oof_prediction	Edwardsiella_ictaluri	Edwardsiella	arsD,sul2,tet(A),arsR,aph(3'')-Ib	ARSENIC,SULFONAMIDE,TETRACYCLINE,AMINOGLYCOSIDE,PHENICOL	9	9	1.0	3	aph(3'')-Ib,sul2,tet(A)	USA:MS:7,Viet Nam: Thaibinh:1,USA: Mississippi:1	True
combined	AD422	low	0.1002462187829757	0.0580989061700001	primary_model_oof_prediction	Candidatus_Stammera_capleta	Candidatus_Stammera			0	0	0.0	0			False
combined	AH080	low	0.1057568296400515	0.0577922565948712	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus			0	0	0.0	0			False
combined	AC660	low	0.1002462187829757	0.0576034420148039	primary_model_oof_prediction	Leptolyngbya_sp._BL0902	Leptolyngbya			0	0	0.0	0			False
combined	AD985	low	0.1057568296400515	0.0560890953483397	primary_model_oof_prediction	Yersinia_pseudotuberculosis	Yersinia			0	0	0.0	0			False
