backbone_id	n_countries_train	training_country_missing_fraction	testing_country_missing_fraction	observed_new_countries	optimistic_new_countries	midpoint_new_countries	weighted_new_countries	eligible_for_country_bounds	label_observed	label_midpoint	label_optimistic	label_weighted
AH429	0	0.0	1.0	0	1	1	0.0	False				
AB124	0	0.0	0.0	1	1	1	1.0	False				
AE294	0	0.0	0.0	1	1	1	1.0	False				
AC049	0	0.0	0.0	1	1	1	1.0	False				
AC920	0	0.0	0.0	1	1	1	1.0	False				
AA386	0	0.0	0.0	1	1	1	1.0	False				
AC424	0	0.0	0.0	1	1	1	1.0	False				
AG297	0	0.0	1.0	0	1	1	0.0	False				
AE115	0	0.0	0.5	1	2	2	2.0	False				
AB313	0	0.0	0.0	1	1	1	1.0	False				
AC533	0	0.0	0.0	1	1	1	1.0	False				
AH468	0	0.0	0.0	1	1	1	1.0	False				
AH105	0	0.0	0.0	1	1	1	1.0	False				
AG901	0	0.0	0.0	1	1	1	1.0	False				
AF822	0	0.0	0.0	1	1	1	1.0	False				
AH011	0	0.0	0.0	1	1	1	1.0	False				
AG322	0	0.0	0.0	1	1	1	1.0	False				
AG959	0	0.0	0.0	1	1	1	1.0	False				
AB334	0	0.0	0.0	1	1	1	1.0	False				
AF238	0	0.0	0.0	1	1	1	1.0	False				
AE206	0	0.0	1.0	0	1	1	0.0	False				
AF559	0	0.0	0.0	1	1	1	1.0	False				
AE198	0	0.0	0.0	1	1	1	1.0	False				
AG688	0	0.0	0.0	1	1	1	1.0	False				
AH403	0	0.0	1.0	0	1	1	0.0	False				
AF125	0	0.0	1.0	0	1	1	0.0	False				
AG211	0	0.0	0.0	1	1	1	1.0	False				
AF783	0	0.0	0.0	1	1	1	1.0	False				
AH235	0	0.0	0.0	1	1	1	1.0	False				
AE946	0	0.0	0.0	1	1	1	1.0	False				
AG396	0	0.0	0.0	1	1	1	1.0	False				
AG534	0	0.0	1.0	0	1	1	0.0	False				
AC455	0	0.0	0.0	1	1	1	1.0	False				
AA495	0	0.0	0.0	1	1	1	1.0	False				
AC459	0	0.0	0.0	1	1	1	1.0	False				
AB178	0	0.0	0.0	1	1	1	1.0	False				
AA399	0	0.0	0.0	1	1	1	1.0	False				
AE461	0	0.0	0.0	1	1	1	1.0	False				
AE308	0	0.0	0.0	1	1	1	1.0	False				
AG949	0	0.0	0.0	1	1	1	1.0	False				
AH213	0	0.0	0.0	1	1	1	1.0	False				
AD888	0	0.0	0.0	1	1	1	1.0	False				
AF207	0	0.0	0.0	2	2	2	2.0	False				
AB990	0	0.0	1.0	0	1	1	0.0	False				
AE119	0	1.0	1.0	0	1	1	0.0	False				
AE325	0	0.0	0.0	1	1	1	1.0	False				
AD240	0	0.0	1.0	0	1	1	0.0	False				
AB221	0	0.0	0.0	1	1	1	1.0	False				
AH500	0	0.0	1.0	0	1	1	0.0	False				
AE273	0	0.0	0.0	1	1	1	1.0	False				
AE274	0	0.0	0.0	1	1	1	1.0	False				
AC673	0	0.0	0.0	1	1	1	1.0	False				
AG755	0	0.0	0.0	1	1	1	1.0	False				
AE547	0	0.0	0.0	1	1	1	1.0	False				
AH297	0	0.0	0.0	1	1	1	1.0	False				
AG546	0	1.0	0.0	1	1	1	1.0	False				
AF099	0	0.0	0.0	1	1	1	1.0	False				
AF642	0	0.0	0.0	1	1	1	1.0	False				
AF640	0	0.0	0.0	1	1	1	1.0	False				
AB800	0	0.0	0.0	1	1	1	1.0	False				
AG267	0	0.0	0.0	1	1	1	1.0	False				
AE584	0	0.0	0.0	1	1	1	1.0	False				
AB345	0	0.0	0.0	1	1	1	1.0	False				
AH457	0	0.0	0.0	1	1	1	1.0	False				
AH405	0	0.0	0.0	1	1	1	1.0	False				
AG237	0	0.0	0.0	1	1	1	1.0	False				
AD733	0	0.0	0.0	1	1	1	1.0	False				
AE072	0	0.0	0.0	1	1	1	1.0	False				
AD462	0	0.0	0.0	1	1	1	1.0	False				
AH355	0	0.0	0.0	1	1	1	1.0	False				
AC869	0	0.0	0.0	1	1	1	1.0	False				
AF589	0	0.0	0.0	1	1	1	1.0	False				
AF588	0	0.0	0.0	1	1	1	1.0	False				
AH341	0	0.0	0.0	1	1	1	1.0	False				
AE614	0	1.0	0.0	1	1	1	1.0	False				
AC144	0	0.0	0.0	1	1	1	1.0	False				
AC166	0	0.0	0.0	1	1	1	1.0	False				
AH344	0	0.0	0.0	1	1	1	1.0	False				
AH054	0	0.0	0.0	1	1	1	1.0	False				
AD440	0	0.0	0.0	1	1	1	1.0	False				
AB571	0	0.0	0.0	1	1	1	1.0	False				
AH048	0	0.0	0.0	1	1	1	1.0	False				
AB573	0	0.0	0.0	1	1	1	1.0	False				
AH137	0	0.0	0.0	1	1	1	1.0	False				
AB572	0	0.0	0.0	1	1	1	1.0	False				
AC142	0	0.0	0.0	1	1	1	1.0	False				
AD439	0	0.0	0.0	1	1	1	1.0	False				
AH168	0	0.0	0.0	1	1	1	1.0	False				
AG051	0	0.0	0.0	1	1	1	1.0	False				
AA642	0	0.0	0.0	1	1	1	1.0	False				
AB223	0	0.0	0.0	1	1	1	1.0	False				
AE344	0	0.0	0.0	1	1	1	1.0	False				
AA643	0	0.0	0.0	1	1	1	1.0	False				
AE970	0	0.0	0.0	1	1	1	1.0	False				
AG925	0	0.0	0.0	1	1	1	1.0	False				
AB218	0	0.0	0.0	1	1	1	1.0	False				
AB483	0	0.0	0.0	2	2	2	2.0	False				
AB351	0	0.0	0.0	1	1	1	1.0	False				
AF835	0	0.0	0.0	1	1	1	1.0	False				
AA317	0	0.0	1.0	0	1	1	0.0	False				
AD599	0	0.0	0.0	1	1	1	1.0	False				
AH127	0	0.0	0.0	1	1	1	1.0	False				
AC593	0	0.0	1.0	0	1	1	0.0	False				
AH389	0	0.0	0.0	1	1	1	1.0	False				
AB115	0	0.0	0.0	1	1	1	1.0	False				
AG252	1	0.0	1.0	0	1	1	0.0	True	0.0	0.0	0.0	0.0
AA245	0	1.0	0.0	1	1	1	1.0	False				
AA247	0	0.0	0.0	1	1	1	1.0	False				
AC800	0	1.0	0.0	1	1	1	1.0	False				
AD956	0	0.0	0.0	1	1	1	1.0	False				
AF357	0	0.0	0.0	1	1	1	1.0	False				
AF439	0	0.0	0.0	1	1	1	1.0	False				
AF039	0	0.0	0.0	1	1	1	1.0	False				
AG079	0	0.0	0.0	1	1	1	1.0	False				
AE010	0	0.0	0.0	1	1	1	1.0	False				
AE011	0	0.0	0.0	1	1	1	1.0	False				
AE567	0	0.0	0.0	1	1	1	1.0	False				
AF006	0	0.0	0.0	1	1	1	1.0	False				
AF619	0	0.0	0.0	1	1	1	1.0	False				
AG303	0	0.0	0.0	1	1	1	1.0	False				
AC934	0	0.0	0.0	1	1	1	1.0	False				
AF756	0	0.0	0.0	1	1	1	1.0	False				
AG957	0	0.0	0.0	1	1	1	1.0	False				
AD782	0	0.0	0.0	1	1	1	1.0	False				
AD781	0	0.0	0.0	1	1	1	1.0	False				
AD783	0	0.0	0.0	1	1	1	1.0	False				
AD784	0	0.0	0.0	1	1	1	1.0	False				
AB197	0	1.0	0.0	1	1	1	1.0	False				
AF977	0	0.0	0.0	1	1	1	1.0	False				
AH433	0	0.0	0.0	1	1	1	1.0	False				
AC172	0	0.0	0.0	1	1	1	1.0	False				
AF979	0	0.0	0.0	1	1	1	1.0	False				
AH155	0	0.0	1.0	0	1	1	0.0	False				
AE574	0	0.0	1.0	0	1	1	0.0	False				
AG819	0	0.0	0.0	1	1	1	1.0	False				
AE276	0	0.0	0.0	2	2	2	2.0	False				
AH069	0	0.0	0.0	1	1	1	1.0	False				
AB234	0	0.0	1.0	0	1	1	0.0	False				
AA918	0	0.0	0.0	1	1	1	1.0	False				
AC559	0	0.0	0.0	1	1	1	1.0	False				
AF776	0	0.0	0.0	1	1	1	1.0	False				
AF677	0	0.0	0.0	1	1	1	1.0	False				
AF775	0	0.0	0.0	1	1	1	1.0	False				
AH015	0	0.0	1.0	0	1	1	0.0	False				
AA688	0	0.0	0.0	1	1	1	1.0	False				
AB704	0	0.0	0.0	1	1	1	1.0	False				
AG259	0	0.0	0.0	1	1	1	1.0	False				
AB811	0	0.0	0.0	1	1	1	1.0	False				
AE242	0	0.0	0.0	1	1	1	1.0	False				
AC981	0	0.0	1.0	0	1	1	0.0	False				
AF260	0	0.0	1.0	0	1	1	0.0	False				
AG685	0	0.0	1.0	0	1	1	0.0	False				
AB995	0	0.0	1.0	0	1	1	0.0	False				
AF899	0	0.0	1.0	0	1	1	0.0	False				
AG171	0	0.0	0.0	1	1	1	1.0	False				
AD772	0	0.0	0.0	1	1	1	1.0	False				
AG170	0	0.0	0.0	1	1	1	1.0	False				
AA481	0	0.0	0.0	1	1	1	1.0	False				
AB474	0	0.0	0.0	1	1	1	1.0	False				
AB019	0	0.0	0.0	1	1	1	1.0	False				
AA689	0	0.0	0.0	1	1	1	1.0	False				
AC563	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AG448	0	0.0	0.0	1	1	1	1.0	False				
AG961	0	0.0	0.0	1	1	1	1.0	False				
AE145	0	0.0	0.0	1	1	1	1.0	False				
AF162	0	0.0	0.0	1	1	1	1.0	False				
AB816	0	0.0	0.0	1	1	1	1.0	False				
AH464	0	0.0	0.0	1	1	1	1.0	False				
AG732	0	0.0	0.0	1	1	1	1.0	False				
AF763	0	0.0	0.0	1	1	1	1.0	False				
AD922	0	0.0	0.0	1	1	1	1.0	False				
AC322	0	0.0	0.0	1	1	1	1.0	False				
AE286	0	0.0	0.0	1	1	1	1.0	False				
AG588	0	0.0	0.0	1	1	1	1.0	False				
AB752	0	0.0	0.0	1	1	1	1.0	False				
AB775	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG843	0	0.0	0.0	1	1	1	1.0	False				
AA355	0	0.0	1.0	0	2	1	0.0	False				
AE110	0	0.0	1.0	0	1	1	0.0	False				
AD741	0	0.0	0.0	1	1	1	1.0	False				
AD078	0	0.0	0.0	1	1	1	1.0	False				
AH519	0	0.0	1.0	0	1	1	0.0	False				
AF810	0	0.0	1.0	0	1	1	0.0	False				
AE486	0	0.0	1.0	0	1	1	0.0	False				
AE496	0	0.0	0.0	1	1	1	1.0	False				
AC551	0	0.0	0.0	1	1	1	1.0	False				
AE528	0	0.0	0.0	1	1	1	1.0	False				
AH374	0	0.0	0.0	1	1	1	1.0	False				
AF773	0	0.0	0.0	1	1	1	1.0	False				
AF690	0	0.0	0.0	1	1	1	1.0	False				
AH467	0	0.0	1.0	0	1	1	0.0	False				
AG795	0	0.0	0.0	1	1	1	1.0	False				
AH132	0	0.0	0.0	1	1	1	1.0	False				
AC721	0	0.0	1.0	0	1	1	0.0	False				
AE353	0	0.0	0.0	1	1	1	1.0	False				
AE345	0	0.0	0.0	1	1	1	1.0	False				
AE464	0	0.0	0.0	1	1	1	1.0	False				
AE462	0	0.0	0.0	1	1	1	1.0	False				
AE463	0	0.0	0.0	1	1	1	1.0	False				
AF533	0	0.0	0.0	1	1	1	1.0	False				
AF674	0	0.0	0.0	1	1	1	1.0	False				
AG735	0	0.0	0.0	1	1	1	1.0	False				
AH280	0	0.0	1.0	0	1	1	0.0	False				
AH506	0	0.0	0.0	1	1	1	1.0	False				
AD788	0	0.0	0.0	1	1	1	1.0	False				
AH324	0	0.0	0.0	1	1	1	1.0	False				
AG512	0	0.0	0.0	1	1	1	1.0	False				
AH243	0	0.0	0.0	1	1	1	1.0	False				
AA561	0	0.0	0.0	1	1	1	1.0	False				
AA087	0	0.0	0.0	1	1	1	1.0	False				
AA085	0	0.0	0.0	1	1	1	1.0	False				
AG943	0	0.0	0.0	1	1	1	1.0	False				
AA722	0	0.0	0.0	1	1	1	1.0	False				
AA546	0	0.0	0.0	1	1	1	1.0	False				
AG863	0	0.0	0.0	1	1	1	1.0	False				
AH381	0	0.0	0.0	1	1	1	1.0	False				
AG855	0	0.0	0.0	1	1	1	1.0	False				
AE919	0	0.0	0.0	1	1	1	1.0	False				
AB605	0	0.0	0.0	1	1	1	1.0	False				
AC191	0	0.0	0.0	1	1	1	1.0	False				
AC192	0	0.0	1.0	0	1	1	0.0	False				
AC190	0	0.0	0.0	2	2	2	2.0	False				
AC135	0	0.0	0.0	1	1	1	1.0	False				
AD191	0	0.0	0.0	1	1	1	1.0	False				
AE472	0	0.0	0.0	2	2	2	2.0	False				
AA721	0	0.0	0.0	1	1	1	1.0	False				
AE111	0	0.0	0.0	1	1	1	1.0	False				
AD048	0	0.0	0.0	1	1	1	1.0	False				
AC910	0	0.0	0.0	1	1	1	1.0	False				
AD953	0	0.0	0.0	1	1	1	1.0	False				
AD064	0	0.0	0.75	1	4	3	4.0	False				
AF630	0	0.0	0.0	1	1	1	1.0	False				
AG507	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD065	0	0.0	0.0	1	1	1	1.0	False				
AB490	0	0.0	0.0	1	1	1	1.0	False				
AG692	0	0.0	0.0	1	1	1	1.0	False				
AE352	0	0.0	0.0	1	1	1	1.0	False				
AG043	0	0.0	0.0	1	1	1	1.0	False				
AE349	0	0.0	0.0	1	1	1	1.0	False				
AG042	0	0.0	0.0	1	1	1	1.0	False				
AB532	0	0.0	0.5	1	2	2	2.0	False				
AC243	0	0.0	0.0	1	1	1	1.0	False				
AE894	0	0.0	0.0	1	1	1	1.0	False				
AA227	0	0.0	0.0	1	1	1	1.0	False				
AB629	0	0.0	0.0	1	1	1	1.0	False				
AC767	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AA486	0	0.0	0.0	1	1	1	1.0	False				
AG945	0	0.0	0.0	1	1	1	1.0	False				
AA224	0	0.0	1.0	0	1	1	0.0	False				
AA226	0	0.0	1.0	0	1	1	0.0	False				
AA232	0	0.0	1.0	0	1	1	0.0	False				
AA412	0	0.0	0.0	1	1	1	1.0	False				
AG916	0	0.0	0.0	1	1	1	1.0	False				
AA843	0	0.0	0.0	1	1	1	1.0	False				
AA221	0	0.0	0.5	1	2	2	2.0	False				
AA228	0	0.0	0.5	1	2	2	2.0	False				
AE238	0	0.0	0.0	1	1	1	1.0	False				
AC215	0	0.0	0.0	1	1	1	1.0	False				
AF167	0	0.0	0.0	1	1	1	1.0	False				
AH247	0	0.0	0.0	1	1	1	1.0	False				
AF446	0	0.0	1.0	0	1	1	0.0	False				
AF821	0	0.0	0.0	1	1	1	1.0	False				
AH407	0	0.0	0.0	1	1	1	1.0	False				
AG824	0	0.0	0.0	1	1	1	1.0	False				
AH349	0	0.0	0.0	1	1	1	1.0	False				
AF241	0	0.0	0.0	1	1	1	1.0	False				
AB799	0	0.0	0.0	1	1	1	1.0	False				
AH255	0	0.0	0.0	1	1	1	1.0	False				
AF390	0	1.0	0.0	1	1	1	1.0	False				
AE790	0	1.0	0.0	1	1	1	1.0	False				
AD028	0	0.0	1.0	0	1	1	0.0	False				
AB327	0	0.0	1.0	0	1	1	0.0	False				
AD670	0	0.0	0.0	1	1	1	1.0	False				
AC432	0	0.0	0.0	1	1	1	1.0	False				
AD807	0	0.0	0.0	1	1	1	1.0	False				
AD805	0	0.0	0.0	1	1	1	1.0	False				
AH293	0	0.0	0.0	1	1	1	1.0	False				
AD409	0	0.0	0.0	1	1	1	1.0	False				
AF074	0	0.0	0.0	1	1	1	1.0	False				
AG787	0	0.0	0.0	1	1	1	1.0	False				
AD847	0	0.0	0.0	1	1	1	1.0	False				
AD848	0	0.0	0.0	1	1	1	1.0	False				
AD383	0	0.0	0.0	1	1	1	1.0	False				
AG981	0	0.0	0.0	1	1	1	1.0	False				
AD386	0	0.0	0.0	1	1	1	1.0	False				
AC575	0	0.0	0.0	1	1	1	1.0	False				
AE722	0	0.0	0.0	1	1	1	1.0	False				
AC576	0	0.0	0.0	1	1	1	1.0	False				
AD148	0	0.0	0.0	1	1	1	1.0	False				
AF487	0	0.0	0.0	1	1	1	1.0	False				
AB387	0	0.0	0.0	1	1	1	1.0	False				
AF769	0	0.0	0.0	1	1	1	1.0	False				
AD790	0	0.0	0.0	1	1	1	1.0	False				
AE892	0	0.0	0.0	1	1	1	1.0	False				
AC456	0	0.0	0.0	2	2	2	2.0	False				
AD469	0	0.0	1.0	0	1	1	0.0	False				
AB314	0	0.0	0.0	1	1	1	1.0	False				
AF820	0	0.0	0.0	1	1	1	1.0	False				
AE786	0	0.0	0.0	1	1	1	1.0	False				
AF669	0	1.0	0.0	1	1	1	1.0	False				
AG741	0	0.0	0.0	1	1	1	1.0	False				
AF738	0	0.0	0.0	1	1	1	1.0	False				
AD235	0	0.0	0.0	1	1	1	1.0	False				
AF057	0	0.0	0.0	1	1	1	1.0	False				
AF054	0	0.0	0.0	1	1	1	1.0	False				
AG760	0	0.0	0.0	1	1	1	1.0	False				
AH475	0	0.0	0.0	1	1	1	1.0	False				
AH231	0	0.0	0.0	1	1	1	1.0	False				
AH239	0	0.0	0.0	1	1	1	1.0	False				
AB119	0	0.0	0.0	1	1	1	1.0	False				
AH507	0	0.0	0.0	1	1	1	1.0	False				
AC764	0	0.0	0.0	1	1	1	1.0	False				
AB823	0	0.0	0.0	1	1	1	1.0	False				
AC552	0	0.0	1.0	0	1	1	0.0	False				
AD810	0	0.0	0.0	1	1	1	1.0	False				
AD809	0	1.0	0.0	1	1	1	1.0	False				
AD812	0	0.0	0.0	1	1	1	1.0	False				
AE346	0	0.0	0.0	1	1	1	1.0	False				
AE829	0	0.0	1.0	0	1	1	0.0	False				
AA648	0	0.0	0.0	1	1	1	1.0	False				
AA802	0	0.0	0.0	1	1	1	1.0	False				
AG145	0	0.0	0.0	1	1	1	1.0	False				
AA804	0	0.0	0.0	1	1	1	1.0	False				
AE001	0	0.0	0.4	2	4	3	3.333333333333333	False				
AH328	0	0.0	0.0	1	1	1	1.0	False				
AF392	0	0.0	0.0	1	1	1	1.0	False				
AG979	0	0.0	0.0	1	1	1	1.0	False				
AA803	0	0.0	0.0	1	1	1	1.0	False				
AG955	0	0.0	0.0	1	1	1	1.0	False				
AE166	0	0.0	0.0	1	1	1	1.0	False				
AG875	0	0.0	0.0	1	1	1	1.0	False				
AF059	0	0.0	0.0	1	1	1	1.0	False				
AG869	0	0.0	0.0	1	1	1	1.0	False				
AF058	0	0.0	0.0	1	1	1	1.0	False				
AF861	0	0.0	0.0	1	1	1	1.0	False				
AG497	0	0.0	1.0	0	1	1	0.0	False				
AH439	0	0.0	0.0	1	1	1	1.0	False				
AB392	0	0.0	1.0	0	1	1	0.0	False				
AH472	0	0.0	0.0	1	1	1	1.0	False				
AH274	0	0.0	0.0	1	1	1	1.0	False				
AC876	0	1.0	1.0	0	1	1	0.0	False				
AE279	0	0.0	0.0	1	1	1	1.0	False				
AH484	0	0.0	1.0	0	1	1	0.0	False				
AG968	0	0.0	1.0	0	1	1	0.0	False				
AE825	0	0.0	1.0	0	1	1	0.0	False				
AF866	0	0.0	1.0	0	1	1	0.0	False				
AE393	0	0.0	0.0	1	1	1	1.0	False				
AC557	0	0.0	0.0	1	1	1	1.0	False				
AH143	0	0.0	0.0	1	1	1	1.0	False				
AH082	0	0.0	0.0	1	1	1	1.0	False				
AG255	0	0.0	0.0	1	1	1	1.0	False				
AE760	0	0.0	0.0	1	1	1	1.0	False				
AC682	0	1.0	0.3333333333333333	2	4	3	3.0	False				
AC738	0	1.0	0.3333333333333333	2	4	3	3.0	False				
AG803	0	0.0	0.0	1	1	1	1.0	False				
AD870	0	1.0	0.0	1	1	1	1.0	False				
AB212	0	0.0	0.0	1	1	1	1.0	False				
AH249	0	0.0	0.0	1	1	1	1.0	False				
AG999	0	0.0	0.0	1	1	1	1.0	False				
AF282	0	1.0	1.0	0	1	1	0.0	False				
AF283	0	0.0	1.0	0	1	1	0.0	False				
AC994	0	0.0	0.0	1	1	1	1.0	False				
AC992	0	1.0	0.0	1	1	1	1.0	False				
AB425	0	0.0	0.0	1	1	1	1.0	False				
AB934	0	0.0	0.0	1	1	1	1.0	False				
AE750	0	0.0	0.0	1	1	1	1.0	False				
AG280	0	0.0	0.0	1	1	1	1.0	False				
AD697	0	0.0	1.0	0	1	1	0.0	False				
AF625	0	0.0	0.0	1	1	1	1.0	False				
AG630	0	0.0	0.0	1	1	1	1.0	False				
AH425	0	0.0	0.0	1	1	1	1.0	False				
AC107	0	0.0	0.0	2	2	2	2.0	False				
AA683	0	0.0	0.0	1	1	1	1.0	False				
AH058	0	0.0	0.0	1	1	1	1.0	False				
AF326	0	1.0	0.0	2	2	2	2.0	False				
AH189	0	0.0	0.0	1	1	1	1.0	False				
AD695	0	0.0	0.0	1	1	1	1.0	False				
AF639	0	0.0	0.0	1	1	1	1.0	False				
AA875	0	0.0	0.0	1	1	1	1.0	False				
AB437	0	0.0	0.0	1	1	1	1.0	False				
AE031	0	0.0	0.0	1	1	1	1.0	False				
AA796	0	0.0	0.0	1	1	1	1.0	False				
AE723	0	0.0	0.0	1	1	1	1.0	False				
AE460	0	0.0	0.0	1	1	1	1.0	False				
AE032	0	0.0	0.0	1	1	1	1.0	False				
AE033	0	0.0	0.0	1	1	1	1.0	False				
AG610	0	0.0	0.0	1	1	1	1.0	False				
AG914	0	0.0	0.0	1	1	1	1.0	False				
AE562	0	0.0	0.0	1	1	1	1.0	False				
AC103	0	0.0	0.0	1	1	1	1.0	False				
AG560	0	0.0	0.0	1	1	1	1.0	False				
AE850	0	0.0	0.0	1	1	1	1.0	False				
AE370	0	0.0	1.0	0	1	1	0.0	False				
AE102	0	1.0	0.0	1	1	1	1.0	False				
AF562	0	1.0	0.0	1	1	1	1.0	False				
AE442	0	0.0	0.0	1	1	1	1.0	False				
AF798	0	0.0	0.0	1	1	1	1.0	False				
AA986	0	0.0	0.0	1	1	1	1.0	False				
AD900	0	0.0	0.0	1	1	1	1.0	False				
AD901	0	0.0	0.0	1	1	1	1.0	False				
AE513	0	0.0	0.0	1	1	1	1.0	False				
AE514	0	0.0	0.0	1	1	1	1.0	False				
AF774	0	0.0	0.0	1	1	1	1.0	False				
AG367	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AE515	0	0.0	0.0	1	1	1	1.0	False				
AD986	0	0.0	0.0	1	1	1	1.0	False				
AD987	0	0.0	0.0	1	1	1	1.0	False				
AE477	0	0.0	0.0	1	1	1	1.0	False				
AG402	0	0.0	0.0	1	1	1	1.0	False				
AG612	0	0.0	0.0	1	1	1	1.0	False				
AF682	0	0.0	0.0	1	1	1	1.0	False				
AG244	0	0.0	0.0	1	1	1	1.0	False				
AH253	0	0.0	0.0	1	1	1	1.0	False				
AG245	0	0.0	0.0	1	1	1	1.0	False				
AF221	0	0.0	0.0	1	1	1	1.0	False				
AH378	0	0.0	0.0	1	1	1	1.0	False				
AF222	0	0.0	0.0	1	1	1	1.0	False				
AG899	0	0.0	0.0	1	1	1	1.0	False				
AG231	0	0.0	0.0	1	1	1	1.0	False				
AC178	0	0.0	0.0	1	1	1	1.0	False				
AE833	0	0.0	0.0	1	1	1	1.0	False				
AG230	0	0.0	0.0	1	1	1	1.0	False				
AF494	0	0.0	0.0	1	1	1	1.0	False				
AF493	0	0.0	0.0	1	1	1	1.0	False				
AF495	0	0.0	0.0	1	1	1	1.0	False				
AA931	0	0.0	0.0	1	1	1	1.0	False				
AA988	0	0.0	0.0	1	1	1	1.0	False				
AB225	0	0.0	1.0	0	1	1	0.0	False				
AF675	0	0.0	1.0	0	1	1	0.0	False				
AD898	0	0.0	1.0	0	1	1	0.0	False				
AD899	0	0.0	1.0	0	1	1	0.0	False				
AH104	0	0.0	0.0	1	1	1	1.0	False				
AG716	0	0.0	0.0	1	1	1	1.0	False				
AE020	0	0.0	0.0	1	1	1	1.0	False				
AG715	0	0.0	0.0	1	1	1	1.0	False				
AD902	0	0.0	1.0	0	1	1	0.0	False				
AF404	0	0.0	0.0	1	1	1	1.0	False				
AG644	0	0.0	1.0	0	1	1	0.0	False				
AC874	0	1.0	0.0	1	1	1	1.0	False				
AG038	0	0.0	0.0	1	1	1	1.0	False				
AG039	0	0.0	0.0	1	1	1	1.0	False				
AG006	0	0.0	0.0	1	1	1	1.0	False				
AA612	0	0.0	0.0	1	1	1	1.0	False				
AH034	0	0.0	1.0	0	1	1	0.0	False				
AC391	0	0.0	0.0	1	1	1	1.0	False				
AF068	0	0.0	0.0	1	1	1	1.0	False				
AE320	0	0.0	0.0	1	1	1	1.0	False				
AC376	0	0.0	0.0	1	1	1	1.0	False				
AH348	0	0.0	0.0	1	1	1	1.0	False				
AG103	0	0.0	0.0	1	1	1	1.0	False				
AH099	0	0.0	0.0	1	1	1	1.0	False				
AB673	1	0.5	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AE277	0	1.0	0.3333333333333333	1	2	2	1.5	False				
AC870	0	0.0	0.0	1	1	1	1.0	False				
AE979	0	0.0	1.0	0	1	1	0.0	False				
AG711	0	0.0	1.0	0	1	1	0.0	False				
AF731	0	0.0	0.0	1	1	1	1.0	False				
AF730	0	0.0	0.0	1	1	1	1.0	False				
AB974	0	0.0	0.0	1	1	1	1.0	False				
AH182	0	0.0	0.0	1	1	1	1.0	False				
AF461	0	0.0	0.0	1	1	1	1.0	False				
AD528	0	0.0	0.0	1	1	1	1.0	False				
AG525	0	0.0	0.0	1	1	1	1.0	False				
AB202	0	0.0	0.0	1	1	1	1.0	False				
AD134	0	0.0	0.0	1	1	1	1.0	False				
AF200	0	0.0	1.0	0	2	1	0.0	False				
AE826	0	0.0	1.0	0	2	1	0.0	False				
AA396	0	0.0	0.0	1	1	1	1.0	False				
AH298	0	0.0	0.0	1	1	1	1.0	False				
AA507	0	0.0	0.0	1	1	1	1.0	False				
AH508	0	0.0	0.0	1	1	1	1.0	False				
AB291	0	0.0	0.0	1	1	1	1.0	False				
AA713	0	0.0	0.0	1	1	1	1.0	False				
AH217	0	0.0	0.0	1	1	1	1.0	False				
AH372	0	0.0	0.0	1	1	1	1.0	False				
AD215	0	0.0	0.0	1	1	1	1.0	False				
AC458	0	0.0	0.0	1	1	1	1.0	False				
AC198	0	0.0	0.0	1	1	1	1.0	False				
AF158	0	0.0	0.0	1	1	1	1.0	False				
AB308	0	0.0	0.0	1	1	1	1.0	False				
AD786	0	0.0	0.0	1	1	1	1.0	False				
AG508	0	0.0	0.0	1	1	1	1.0	False				
AE576	0	0.0	0.0	1	1	1	1.0	False				
AF645	0	0.0	0.0	1	1	1	1.0	False				
AE655	0	0.0	0.0	1	1	1	1.0	False				
AF857	0	1.0	0.0	1	1	1	1.0	False				
AG232	0	0.0	0.0	1	1	1	1.0	False				
AB866	0	0.0	0.0	1	1	1	1.0	False				
AE859	0	0.0	1.0	0	1	1	0.0	False				
AB617	0	0.0	0.0	1	1	1	1.0	False				
AH275	0	0.0	1.0	0	1	1	0.0	False				
AG987	0	0.0	1.0	0	1	1	0.0	False				
AH441	0	0.0	1.0	0	1	1	0.0	False				
AA041	0	0.0	0.0	1	1	1	1.0	False				
AA534	0	0.0	0.0	1	1	1	1.0	False				
AF337	0	0.0	0.0	1	1	1	1.0	False				
AF338	0	0.0	0.0	1	1	1	1.0	False				
AC503	0	1.0	0.0	1	1	1	1.0	False				
AG261	0	0.0	0.0	1	1	1	1.0	False				
AF945	0	0.0	0.0	1	1	1	1.0	False				
AG499	0	0.0	0.0	1	1	1	1.0	False				
AB648	1	0.6666666666666666	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB653	1	0.6666666666666666	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB652	0	1.0	0.0	1	1	1	1.0	False				
AB321	0	0.0	1.0	0	1	1	0.0	False				
AF517	0	0.0	0.0	1	1	1	1.0	False				
AE861	0	0.0	0.0	1	1	1	1.0	False				
AB908	0	0.0	0.0	1	1	1	1.0	False				
