backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	primary_replicon	replicon_types	mobsuite_literature_record_count	mobsuite_literature_sample_count	mobsuite_literature_host_species_count	mobsuite_reported_host_range_taxid_count	mobsuite_literature_pmid_count	mobsuite_literature_year_min	mobsuite_literature_year_max	mobsuite_literature_conjugative_note_fraction	mobsuite_cluster_record_count	mobsuite_cluster_taxid_count	mobsuite_cluster_mobilizable_fraction	mobsuite_cluster_conjugative_fraction	mobsuite_cluster_relaxase_presence_fraction	mobsuite_cluster_mpf_presence_fraction	mobsuite_cluster_orit_presence_fraction	mobsuite_any_literature_support	mobsuite_any_cluster_support
AA609	high	0.4886040772013801	0.594727040595783	primary_model_oof_prediction	Sinorhizobium_meliloti	rep_cluster_77	rep_cluster_546,rep_cluster_77	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC628	high	0.6267499077512904	0.594346154413511	primary_model_oof_prediction	Staphylococcus_aureus	Inc11	Inc11,rep_cluster_2350	0.0	0.0	0.0	0.0	0.0			0.0	80.0	32.0	0.55	0.0	0.55	0.0	0.0	False	True
AB976	high	0.5068445601201746	0.5778559778975361	primary_model_oof_prediction	Enterococcus_faecium	rep_cluster_153	rep_cluster_153,rep_cluster_185	0.0	0.0	0.0	0.0	0.0			0.0	5.0	2.0	0.0	1.0	1.0	0.0	0.0	False	True
AG719	high	0.4411922278960699	0.5752338084679727	primary_model_oof_prediction	Limosilactobacillus_reuteri	rep_cluster_50	rep_cluster_2257,rep_cluster_50	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AE599	high	0.4875696869258859	0.5732174445702735	primary_model_oof_prediction	Pseudomonas_putida	rep_cluster_428	rep_cluster_428	0.0	0.0	0.0	0.0	0.0			0.0	5.0	3.0	0.0	0.8	0.8	0.0	0.0	False	True
AB443	high	0.6113444001718232	0.5709166194039491	primary_model_oof_prediction	Escherichia_coli	rep_cluster_2350	ColRNAI_rep_cluster_1987,rep_cluster_2350,rep_cluster_2358,rep_cluster_2370	3.0	3.0	2.0	0.0	3.0	1981.0	2016.0	0.6666666666666666	298.0	77.0	0.9429530201342282	0.003355704697986577	0.6040268456375839	0.0	0.0	True	True
AB649	high	0.3435915175754653	0.569329379192974	primary_model_oof_prediction	Rickettsia_felis	rep_cluster_1653	rep_cluster_1653,rep_cluster_23	0.0	0.0	0.0	0.0	0.0			0.0	6.0	2.0	0.0	1.0	1.0	0.0	0.0	False	True
AB229	high	0.6928162341182581	0.5687212782556144	primary_model_oof_prediction	Escherichia_coli	IncX1	IncFIA,IncFIB,IncR,IncX1,IncX3,rep_cluster_1195,rep_cluster_1527	11.0	11.0	3.0	0.0	2.0	2011.0	2012.0	0.0	104.0	29.0	0.07692307692307693	0.8173076923076923	0.875	0.0	0.0	True	True
AF809	high	0.5488869630408636	0.5680042165142685	primary_model_oof_prediction	Pseudomonas_aeruginosa	rep_cluster_1115	IncP,IncQ2,IncU,rep_cluster_1115,rep_cluster_1254,rep_cluster_2238	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AF449	high	0.4210207213605618	0.5660701707670812	primary_model_oof_prediction	Sinorhizobium_meliloti	rep_cluster_593	rep_cluster_593	0.0	0.0	0.0	0.0	0.0			0.0	6.0	5.0	0.0	0.8333333333333334	0.8333333333333334	0.0	0.0	False	True
AB238	high	0.5716596687402175	0.5643531379982567	primary_model_oof_prediction	Escherichia_coli	ColpVC	ColpVC	0.0	0.0	0.0	0.0	0.0			0.0	48.0	15.0	0.6041666666666666	0.0	0.0	0.0	0.0	False	True
AD485	high	0.4826154989554727	0.5642527123413308	primary_model_oof_prediction	Klebsiella_pneumoniae	rep_cluster_2350	rep_cluster_2350,rep_cluster_2370	3.0	3.0	2.0	0.0	3.0	1981.0	2016.0	0.6666666666666666	298.0	77.0	0.9429530201342282	0.003355704697986577	0.6040268456375839	0.0	0.0	True	True
AD328	high	0.7925044192381682	0.5618535474091988	primary_model_oof_prediction	uncultured_bacterium	rep_cluster_215	rep_cluster_215,rep_cluster_620	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	False	True
AC320	high	0.655538635269116	0.5614371233022454	primary_model_oof_prediction	Campylobacter_jejuni	rep_cluster_475	rep_cluster_475	0.0	0.0	0.0	0.0	0.0			0.0	37.0	10.0	0.0	1.0	1.0	0.0	0.0	False	True
AB241	high	0.1472069750137092	0.5597299124483675	primary_model_oof_prediction	Salmonella_enterica	ColpVC	ColpVC	0.0	0.0	0.0	0.0	0.0			0.0	48.0	15.0	0.6041666666666666	0.0	0.0	0.0	0.0	False	True
AB601	high	0.4632574668363145	0.5587324539877301	primary_model_oof_prediction	Vibrio_tubiashii			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE052	high	0.478053773171998	0.5579814952877785	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_1912	rep_cluster_1912	0.0	0.0	0.0	0.0	0.0			0.0	22.0	9.0	0.09090909090909091	0.7272727272727273	0.8181818181818182	0.0	0.0	False	True
AA650	high	0.3506340172793663	0.5579747030689461	primary_model_oof_prediction	Prescottella_equi	rep_cluster_1307	rep_cluster_1307	0.0	0.0	0.0	0.0	0.0			0.0	33.0	2.0	0.18181818181818182	0.8181818181818182	1.0	0.0	0.0	False	True
AC623	high	0.3397117809870024	0.5554201319457241	primary_model_oof_prediction	Xylella_fastidiosa	rep_cluster_1443	rep_cluster_1443,rep_cluster_755	0.0	0.0	0.0	0.0	0.0			0.0	9.0	3.0	0.0	1.0	1.0	0.0	0.0	False	True
AE050	high	0.5405696245891681	0.5540252045445765	primary_model_oof_prediction	Bacillus_cereus	rep_cluster_1912	rep_cluster_1912	0.0	0.0	0.0	0.0	0.0			0.0	22.0	9.0	0.09090909090909091	0.7272727272727273	0.8181818181818182	0.0	0.0	False	True
AB979	high	0.3448879433594683	0.552817492136053	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_169	rep_cluster_125,rep_cluster_163,rep_cluster_169,rep_cluster_1721,rep_cluster_459	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	False	True
AB860	high	0.3438260116544898	0.551881545286554	primary_model_oof_prediction	Burkholderia_glumae	rep_cluster_1449	rep_cluster_1449,rep_cluster_1467,rep_cluster_1509,rep_cluster_28,rep_cluster_382,rep_cluster_439	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	False	True
AC079	high	0.5206520305794342	0.551601279617097	primary_model_oof_prediction	Morganella_morganii	rep_cluster_428	rep_cluster_1420,rep_cluster_208,rep_cluster_428,rep_cluster_777	0.0	0.0	0.0	0.0	0.0			0.0	5.0	3.0	0.0	0.8	0.8	0.0	0.0	False	True
AE015	high	0.4465238339826642	0.550438298085723	primary_model_oof_prediction	Campylobacter_jejuni	rep_cluster_1502	rep_cluster_1502	0.0	0.0	0.0	0.0	0.0			0.0	12.0	6.0	0.0	1.0	1.0	0.0	0.0	False	True
AA050	high	0.0855350322302645	0.5480498687699548	primary_model_oof_prediction	Klebsiella_pneumoniae	IncR	IncFIA,IncFIB,IncFII,IncR,IncX7,rep_cluster_1418,rep_cluster_2183,rep_cluster_2268	1.0	1.0	1.0	0.0	1.0	2013.0	2013.0	1.0	114.0	20.0	0.7192982456140351	0.03508771929824561	0.043859649122807015	0.0	0.0	True	True
AC951	high	0.329537749260833	0.5473593181383801	primary_model_oof_prediction	Xylella_fastidiosa	rep_cluster_1323	rep_cluster_1323	0.0	0.0	0.0	0.0	0.0			0.0	9.0	5.0	0.0	1.0	1.0	0.0	0.0	False	True
AD216	high	0.2756108939717803	0.5453336624366261	primary_model_oof_prediction	Xanthomonas_citri	rep_cluster_704	rep_cluster_704	0.0	0.0	0.0	0.0	0.0			0.0	7.0	4.0	0.14285714285714285	0.7142857142857143	0.8571428571428571	0.0	0.0	False	True
AA011	high	0.4938311328976705	0.5438336383023538	primary_model_oof_prediction	Staphylococcus_aureus	rep_cluster_1118	rep_cluster_1078,rep_cluster_1118	0.0	0.0	0.0	0.0	0.0			0.0	89.0	19.0	0.9325842696629213	0.0	0.9325842696629213	0.0	0.0	False	True
AF607	high	0.3677444077149893	0.5431984161936478	primary_model_oof_prediction	Campylobacter_fetus	rep_cluster_793	rep_cluster_793	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AC129	high	0.4432976588678897	0.5400902670296308	primary_model_oof_prediction	Klebsiella_pneumoniae	rep_cluster_1195	ColKP3,rep_cluster_1195	0.0	0.0	0.0	0.0	0.0			0.0	24.0	7.0	0.7916666666666666	0.0	0.7916666666666666	0.0	0.0	False	True
AB528	high	0.3523522152576313	0.5322001271557075	primary_model_oof_prediction	Enterococcus_faecalis	rep_cluster_180	rep_cluster_1027,rep_cluster_180,rep_cluster_2101,rep_cluster_976,rep_cluster_980,rep_cluster_992	0.0	0.0	0.0	0.0	0.0			0.0	11.0	4.0	0.45454545454545453	0.36363636363636365	0.8181818181818182	0.0	0.0	False	True
AA837	high	0.4101525126747683	0.5300519766678532	primary_model_oof_prediction	Staphylococcus_aureus	rep_cluster_1017	rep_cluster_1017,rep_cluster_1110,rep_cluster_1215,rep_cluster_155,rep_cluster_1733,rep_cluster_2100,rep_cluster_2176	0.0	0.0	0.0	0.0	0.0			0.0	138.0	20.0	0.5579710144927537	0.0	0.0	0.0	0.0	False	True
AC309	high	0.5608206146924276	0.5283733892602585	primary_model_oof_prediction	Listeria_monocytogenes	rep_cluster_110	rep_cluster_110,rep_cluster_1118,rep_cluster_554,rep_cluster_556	0.0	0.0	0.0	0.0	0.0			0.0	28.0	4.0	0.8928571428571429	0.0	0.8928571428571429	0.0	0.0	False	True
AB685	high	0.6145273628725808	0.52258030409381	primary_model_oof_prediction	Escherichia_coli	Col(MG828)	Col(KPHS6),Col(MG828),rep_cluster_1778	2.0	2.0	1.0	0.0	1.0	2019.0	2019.0	0.0	52.0	17.0	0.7884615384615384	0.0	0.0	0.0	0.0	True	True
AD917	high	0.3223856798505857	0.520279895460121	primary_model_oof_prediction	Yersinia_enterocolitica	rep_cluster_214	IncFIB,rep_cluster_214	0.0	0.0	0.0	0.0	0.0			0.0	10.0	2.0	0.0	1.0	1.0	0.0	0.0	False	True
AB130	high	0.4115548508342743	0.5162110507437542	primary_model_oof_prediction	Citrobacter_freundii	Col(VCM04)	Col(VCM04),IncC,IncP,IncQ1,rep_cluster_2358	0.0	0.0	0.0	0.0	0.0			0.0	22.0	15.0	0.8181818181818182	0.09090909090909091	0.9090909090909091	0.0	0.0	False	True
AB172	high	0.7303654813445535	0.516123290620038	primary_model_oof_prediction	Enterococcus_faecium	rep_cluster_183	Inc18,rep_cluster_1027,rep_cluster_1093,rep_cluster_183,rep_cluster_185,rep_cluster_889	0.0	0.0	0.0	0.0	0.0			0.0	5.0	5.0	0.0	0.4	0.4	0.0	0.0	False	True
AC297	high	0.9025946946401407	0.5151848986079179	primary_model_oof_prediction	Pseudomonas_aeruginosa	rep_cluster_995	IncP,rep_cluster_995	0.0	0.0	0.0	0.0	0.0			0.0	17.0	10.0	0.35294117647058826	0.6470588235294118	1.0	0.0	0.0	False	True
AD837	high	0.3837058815154936	0.5096510253054032	primary_model_oof_prediction	Agrobacterium_vitis	rep_cluster_593	rep_cluster_287,rep_cluster_553,rep_cluster_593	0.0	0.0	0.0	0.0	0.0			0.0	6.0	5.0	0.0	0.8333333333333334	0.8333333333333334	0.0	0.0	False	True
AC969	high	0.443774607343004	0.5089288141015689	primary_model_oof_prediction	Acinetobacter_baumannii	rep_cluster_1218	rep_cluster_1218,rep_cluster_1254,rep_cluster_1364,rep_cluster_1481,rep_cluster_1656	0.0	0.0	0.0	0.0	0.0			0.0	15.0	7.0	0.7333333333333333	0.0	0.7333333333333333	0.0	0.0	False	True
AC672	high	0.422932089470707	0.5085365504390192	primary_model_oof_prediction	Desemzia_incerta	rep_cluster_2252	rep_cluster_2104,rep_cluster_2252,rep_cluster_282	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	False	True
AA951	high	0.3176957982700956	0.5043083373942401	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_163	rep_cluster_163	0.0	0.0	0.0	0.0	0.0			0.0	78.0	23.0	0.0	0.9743589743589743	0.9743589743589743	0.01282051282051282	0.0	False	True
AD910	high	0.3338758897227864	0.5020065523166585	primary_model_oof_prediction	Enterococcus_faecium	rep_cluster_889	rep_cluster_1018,rep_cluster_889,rep_cluster_943	0.0	0.0	0.0	0.0	0.0			0.0	59.0	4.0	0.05084745762711865	0.5254237288135594	0.576271186440678	0.0	0.0	False	True
AC407	high	0.3409025129998493	0.4987596303405664	primary_model_oof_prediction	Streptomyces_sp._HUAS_CB01	rep_cluster_1547	rep_cluster_1547,rep_cluster_1674,rep_cluster_1732	0.0	0.0	0.0	0.0	0.0			0.0	5.0	3.0	0.2	0.8	1.0	0.0	0.0	False	True
AC347	high	0.3466399406027839	0.4959254470046345	primary_model_oof_prediction	Bacillus_cereus	rep_cluster_163	rep_cluster_163	0.0	0.0	0.0	0.0	0.0			0.0	78.0	23.0	0.0	0.9743589743589743	0.9743589743589743	0.01282051282051282	0.0	False	True
AD034	high	0.3972070309166207	0.4954097679685011	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_1721	rep_cluster_169,rep_cluster_1721,rep_cluster_484,rep_cluster_899	0.0	0.0	0.0	0.0	0.0			0.0	17.0	11.0	0.7058823529411765	0.0	0.7058823529411765	0.0	0.0	False	True
AC888	high	0.4077532268152263	0.495116855937237	primary_model_oof_prediction	Neisseria_gonorrhoeae	rep_cluster_1410	rep_cluster_1410	0.0	0.0	0.0	0.0	0.0			0.0	16.0	2.0	0.0	1.0	1.0	0.0	0.0	False	True
AA970	high	0.4986627064337486	0.4883762035798668	primary_model_oof_prediction	Glaesserella_parasuis	rep_cluster_337	rep_cluster_337	0.0	0.0	0.0	0.0	0.0			0.0	7.0	1.0	1.0	0.0	1.0	0.0	0.0	False	True
AC720	high	0.4880629796525861	0.4840634467563148	primary_model_oof_prediction	Lactococcus_raffinolactis	rep_cluster_2011	Inc18,rep_cluster_2011,rep_cluster_342	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AB007	high	0.6959655507772999	0.4784378371153592	primary_model_oof_prediction	uncultured_bacterium_AST2	rep_cluster_1049	rep_cluster_1049,rep_cluster_1582	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	False	True
AE539	high	0.4264851745106277	0.4772643413005981	primary_model_oof_prediction	Rhizobium_gallicum	rep_cluster_471	rep_cluster_287,rep_cluster_471	0.0	0.0	0.0	0.0	0.0			0.0	9.0	7.0	0.0	0.8888888888888888	0.8888888888888888	0.0	0.0	False	True
AB687	high	0.0496055602377349	0.477238676477831	primary_model_oof_prediction	Escherichia_coli	Col(MG828)	Col(MG828)	2.0	2.0	1.0	0.0	1.0	2019.0	2019.0	0.0	52.0	17.0	0.7884615384615384	0.0	0.0	0.0	0.0	True	True
AB682	high	0.4281497424618253	0.4750553307015111	primary_model_oof_prediction	Croceicoccus_naphthovorans	rep_cluster_0	rep_cluster_0	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	False	True
AE538	high	0.3466399406027839	0.4747653989934697	primary_model_oof_prediction	Rhizobium_leguminosarum	rep_cluster_287	rep_cluster_101,rep_cluster_119,rep_cluster_287	0.0	0.0	0.0	0.0	0.0			0.0	15.0	11.0	0.0	1.0	1.0	0.0	0.0	False	True
AB724	high	0.2884085886044429	0.4733235038021274	primary_model_oof_prediction	Staphylococcus_epidermidis	rep_cluster_1017	rep_cluster_1017	0.0	0.0	0.0	0.0	0.0			0.0	138.0	20.0	0.5579710144927537	0.0	0.0	0.0	0.0	False	True
AA614	high	0.3574695116855595	0.469233385306995	primary_model_oof_prediction	Sinorhizobium_meliloti	rep_cluster_492	rep_cluster_287,rep_cluster_471,rep_cluster_492,rep_cluster_546,rep_cluster_590,rep_cluster_91,rep_cluster_946	0.0	0.0	0.0	0.0	0.0			0.0	8.0	5.0	0.25	0.5	0.75	0.0	0.0	False	True
AA770	high	0.448432305442145	0.4653221857807834	primary_model_oof_prediction	Staphylococcus_aureus	rep_cluster_1118	rep_cluster_1110,rep_cluster_1118,rep_cluster_1215,rep_cluster_910	0.0	0.0	0.0	0.0	0.0			0.0	89.0	19.0	0.9325842696629213	0.0	0.9325842696629213	0.0	0.0	False	True
AB631	high	0.3598079849059627	0.4641076137640628	primary_model_oof_prediction	Staphylococcus_epidermidis	rep_cluster_1118	rep_cluster_1017,rep_cluster_1118,rep_cluster_1294,rep_cluster_2133	0.0	0.0	0.0	0.0	0.0			0.0	89.0	19.0	0.9325842696629213	0.0	0.9325842696629213	0.0	0.0	False	True
AB468	high	0.354628615716455	0.4639233298118931	primary_model_oof_prediction	Campylobacter_coli			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC726	high	0.2507707136248936	0.4638023865955127	primary_model_oof_prediction	Enterococcus_faecalis	rep_cluster_1118	Inc18,rep_cluster_1118,rep_cluster_183,rep_cluster_570,rep_cluster_893,rep_cluster_980	0.0	0.0	0.0	0.0	0.0			0.0	89.0	19.0	0.9325842696629213	0.0	0.9325842696629213	0.0	0.0	False	True
AA664	high	0.7387961489823288	0.4636240819042626	primary_model_oof_prediction	Escherichia_coli	rep_cluster_2350	Inc13,rep_cluster_2350	3.0	3.0	2.0	0.0	3.0	1981.0	2016.0	0.6666666666666666	298.0	77.0	0.9429530201342282	0.003355704697986577	0.6040268456375839	0.0	0.0	True	True
AE644	high	0.3672985289549663	0.4627039346417739	primary_model_oof_prediction	Ensifer_adhaerens	rep_cluster_473	rep_cluster_141,rep_cluster_471,rep_cluster_473,rep_cluster_492	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	0.0	0.5	0.5	0.0	0.0	False	True
AB889	high	0.3546940874322739	0.4624742587627112	primary_model_oof_prediction	Sphingomonas_naphthae	rep_cluster_736	rep_cluster_736	0.0	0.0	0.0	0.0	0.0			0.0	13.0	11.0	0.07692307692307693	0.8461538461538461	0.9230769230769231	0.0	0.0	False	True
AF578	high	0.3642100011861617	0.4615623441825994	primary_model_oof_prediction	Escherichia_coli	rep_cluster_1088	rep_cluster_1088	0.0	0.0	0.0	0.0	0.0			0.0	4.0	2.0	0.5	0.25	0.75	0.0	0.0	False	True
AB740	high	0.3328606244663481	0.4600679902936321	primary_model_oof_prediction	Clostridium_perfringens	rep_cluster_1519	rep_cluster_1519	0.0	0.0	0.0	0.0	0.0			0.0	32.0	2.0	0.96875	0.0	0.96875	0.0	0.0	False	True
AC751	high	0.2616472331386492	0.4594085336704798	primary_model_oof_prediction	Enterococcus_faecalis	rep_cluster_570	rep_cluster_1093,rep_cluster_183,rep_cluster_342,rep_cluster_570	0.0	0.0	0.0	0.0	0.0			0.0	14.0	6.0	0.6428571428571429	0.0	0.6428571428571429	0.0	0.0	False	True
AG298	high	0.4013019235402663	0.4479683950369395	primary_model_oof_prediction	Arthrobacter_sp.	Inc11	Inc11	0.0	0.0	0.0	0.0	0.0			0.0	80.0	32.0	0.55	0.0	0.55	0.0	0.0	False	True
AA003	high	0.7312936602372897	0.4479210668465495	primary_model_oof_prediction	Staphylococcus_simulans	rep_cluster_1078	rep_cluster_1078	0.0	0.0	0.0	0.0	0.0			0.0	17.0	6.0	1.0	0.0	1.0	0.0	0.0	False	True
AA661	high	0.3258795372759495	0.4462410757026672	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_617	rep_cluster_617	0.0	0.0	0.0	0.0	0.0			0.0	36.0	14.0	0.9166666666666666	0.0	0.9166666666666666	0.0	0.0	False	True
AA977	high	0.3074616895484737	0.4457481773805645	primary_model_oof_prediction	Escherichia_coli	Col156	Col156,rep_cluster_2131,rep_cluster_2150,rep_cluster_2361	4.0	4.0	1.0	0.0	1.0	2014.0	2014.0	0.0	61.0	19.0	1.0	0.0	1.0	0.0	0.0	True	True
AC844	high	0.3022831419851213	0.4452240804639692	primary_model_oof_prediction	Aliivibrio_salmonicida	rep_cluster_1445	rep_cluster_1445,rep_cluster_1822	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	False	True
AC534	high	0.2198686848064905	0.4449509037066987	primary_model_oof_prediction	Enterococcus_faecium	rep_cluster_2146	rep_cluster_2146,rep_cluster_935	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	False	True
AF044	high	0.746874998818367	0.4441872522342024	primary_model_oof_prediction	Bacillus_cereus	rep_cluster_2104	rep_cluster_2104	0.0	0.0	0.0	0.0	0.0			0.0	8.0	4.0	1.0	0.0	1.0	0.0	0.0	False	True
AC508	high	0.3919077576719372	0.4433899733870945	primary_model_oof_prediction	Enterobacter_cloacae	IncQ2	IncQ2	1.0	1.0	1.0	0.0	1.0	2010.0	2010.0	1.0	32.0	15.0	1.0	0.0	1.0	0.0	0.0	True	True
AD584	high	0.7713796300764276	0.4423446861178329	primary_model_oof_prediction	Actinobacillus_pleuropneumoniae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB644	high	0.2931533805067007	0.4406963690559282	primary_model_oof_prediction	Staphylococcus_aureus	rep_cluster_1300	rep_cluster_1017,rep_cluster_1118,rep_cluster_1281,rep_cluster_1300	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AG241	high	0.2410903989582082	0.438593628780153	primary_model_oof_prediction	Zymomonas_mobilis	rep_cluster_1924	rep_cluster_1924	0.0	0.0	0.0	0.0	0.0			0.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	False	True
AE622	high	0.2931378729031657	0.4376763037657737	primary_model_oof_prediction	Bacillus_licheniformis	Inc13	Inc13	0.0	0.0	0.0	0.0	0.0			0.0	89.0	36.0	0.6629213483146067	0.0	0.6629213483146067	0.0	0.0	False	True
AC654	high	0.297476013365119	0.4349291615421869	primary_model_oof_prediction	Ligilactobacillus_salivarius	rep_cluster_707	rep_cluster_1328,rep_cluster_707	0.0	0.0	0.0	0.0	0.0			0.0	129.0	44.0	0.6434108527131783	0.2713178294573643	0.9147286821705426	0.0	0.0	False	True
AA656	high	0.3199503999555162	0.4347352815512873	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_617	rep_cluster_617	0.0	0.0	0.0	0.0	0.0			0.0	36.0	14.0	0.9166666666666666	0.0	0.9166666666666666	0.0	0.0	False	True
AG207	high	0.3470165442460935	0.4340452569721826	primary_model_oof_prediction	Rothia_nasimurium	rep_cluster_143	rep_cluster_143	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	False	True
AD603	high	0.2957275193709178	0.4317684108523095	primary_model_oof_prediction	Bacillus_cereus	rep_cluster_1821	rep_cluster_1821	0.0	0.0	0.0	0.0	0.0			0.0	6.0	3.0	1.0	0.0	1.0	0.0	0.0	False	True
AE520	high	0.2170547558581965	0.4305351550345455	primary_model_oof_prediction	Clostridium_butyricum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC680	high	0.3222684328110734	0.4293869804283904	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_1721	rep_cluster_169,rep_cluster_1721	0.0	0.0	0.0	0.0	0.0			0.0	17.0	11.0	0.7058823529411765	0.0	0.7058823529411765	0.0	0.0	False	True
AC113	high	0.3251463146900105	0.4288544100392639	primary_model_oof_prediction	Bacillus_thuringiensis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF043	high	0.5392739250065172	0.4275958436922553	primary_model_oof_prediction	Vagococcus_fluvialis	rep_cluster_2104	rep_cluster_1018,rep_cluster_2104	0.0	0.0	0.0	0.0	0.0			0.0	8.0	4.0	1.0	0.0	1.0	0.0	0.0	False	True
AB413	high	0.567026957203787	0.4271712851293868	primary_model_oof_prediction	Acinetobacter_pittii	rep_cluster_639	rep_cluster_1218,rep_cluster_626,rep_cluster_639	0.0	0.0	0.0	0.0	0.0			0.0	25.0	8.0	0.76	0.0	0.76	0.0	0.0	False	True
AD560	high	0.2413248930372327	0.4262789796081338	primary_model_oof_prediction	Aeromonas_salmonicida	rep_cluster_1069	rep_cluster_1069	1.0	1.0	1.0	0.0	1.0	2012.0	2012.0	0.0	14.0	6.0	0.9285714285714286	0.0	0.9285714285714286	0.0	0.0	True	True
AG446	high	0.2656470018260646	0.4247540209175754	primary_model_oof_prediction	Ralstonia_solanacearum	rep_cluster_213	rep_cluster_213,rep_cluster_2238	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	False	True
AF586	high	0.2203376729645395	0.4237059986954528	primary_model_oof_prediction	Corynebacterium_glutamicum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC677	high	0.9682427605028356	0.4234028551617448	primary_model_oof_prediction	Paenibacillus_larvae	rep_cluster_1827	rep_cluster_1827	0.0	0.0	0.0	0.0	0.0			0.0	20.0	8.0	1.0	0.0	1.0	0.0	0.0	False	True
AC647	high	0.2032196051957507	0.4233176175668623	primary_model_oof_prediction	Vibrio_coralliilyticus	rep_cluster_564	rep_cluster_564	0.0	0.0	0.0	0.0	0.0			0.0	6.0	2.0	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	False	True
AG348	high	0.2728056113404496	0.4223855250405181	primary_model_oof_prediction	Gloeothece_verrucosa			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF686	high	0.2988899338353127	0.4210085933413475	primary_model_oof_prediction	Bacillus_thuringiensis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE310	high	0.3175049468035642	0.4208364083660418	primary_model_oof_prediction	Enterococcus_faecalis	rep_cluster_992	rep_cluster_1017,rep_cluster_1078,rep_cluster_1142,rep_cluster_1281,rep_cluster_180,rep_cluster_185,rep_cluster_980,rep_cluster_992	0.0	0.0	0.0	0.0	0.0			0.0	5.0	4.0	0.6	0.2	0.8	0.0	0.0	False	True
AE947	high	0.3001726952739008	0.4193033591999186	primary_model_oof_prediction	Streptococcus_thermophilus	rep_cluster_321	rep_cluster_321	0.0	0.0	0.0	0.0	0.0			0.0	4.0	2.0	1.0	0.0	1.0	0.0	0.0	False	True
AD369	high	0.3008761775109743	0.4185339433846067	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_814	rep_cluster_485,rep_cluster_617,rep_cluster_814	0.0	0.0	0.0	0.0	0.0			0.0	10.0	6.0	1.0	0.0	1.0	0.0	0.0	False	True
