resolved_year	country	n_records	n_backbones	year_total_records	macro_region	year_country_share	inverse_upload_weight	rarity_weight
2017	Kuwait	1	1	2105	Middle East and West Asia	0.0004750593824228	1.0	0.9995249406175772
2017	Lithuania	1	1	2105	Europe	0.0004750593824228	1.0	0.9995249406175772
2017	Mali	1	1	2105	Africa	0.0004750593824228	1.0	0.9995249406175772
2017	Mayotte	1	1	2105	Africa	0.0004750593824228	1.0	0.9995249406175772
2017	Portugal	1	1	2105	Europe	0.0004750593824228	1.0	0.9995249406175772
2017	Uganda	1	1	2105	Africa	0.0004750593824228	1.0	0.9995249406175772
2017	United Arab Emirates	1	1	2105	Middle East and West Asia	0.0004750593824228	1.0	0.9995249406175772
2018	China	657	416	2715	Asia	0.2419889502762431	0.0390137157320435	0.7580110497237569
2018	USA	572	327	2715	North America	0.2106813996316758	0.0418121005003545	0.7893186003683241
2018	South Korea	205	157	2715	Asia	0.0755064456721915	0.0698430295769578	0.9244935543278084
2018	Japan	130	115	2715	Asia	0.0478821362799263	0.0877058019307029	0.9521178637200736
2018	Germany	111	96	2715	Europe	0.0408839779005524	0.0949157995752499	0.9591160220994476
2018	Australia	107	93	2715	Oceania	0.0394106813996316	0.0966736489045663	0.9605893186003684
2018	Spain	105	51	2715	Europe	0.0386740331491712	0.0975900072948533	0.9613259668508288
2018	Denmark	76	43	2715	Europe	0.0279926335174953	0.1147078669352808	0.9720073664825046
2018	Taiwan	76	62	2715	Asia	0.0279926335174953	0.1147078669352808	0.9720073664825046
2018	UK	64	57	2715	Europe	0.0235727440147329	0.125	0.976427255985267
2018	France	59	49	2715	Europe	0.0217311233885819	0.1301889109808238	0.978268876611418
2018	Sweden	51	30	2715	Europe	0.0187845303867403	0.1400280084028009	0.9812154696132596
2018	India	49	23	2715	Asia	0.0180478821362799	0.1428571428571428	0.98195211786372
2018	Norway	33	27	2715	Europe	0.0121546961325966	0.1740776559556978	0.9878453038674032
2018	Canada	31	28	2715	North America	0.0114180478821362	0.1796053020267749	0.9885819521178636
2018	Brazil	30	29	2715	Latin America and Caribbean	0.011049723756906	0.1825741858350553	0.988950276243094
2018	Mexico	30	23	2715	Latin America and Caribbean	0.011049723756906	0.1825741858350553	0.988950276243094
2018	Argentina	25	21	2715	Latin America and Caribbean	0.009208103130755	0.2	0.990791896869245
2018	Switzerland	23	22	2715	Europe	0.0084714548802946	0.2085144140570747	0.9915285451197052
2018	Suriname	22	4	2715	Latin America and Caribbean	0.0081031307550644	0.2132007163556104	0.9918968692449356
2018	Thailand	22	17	2715	Asia	0.0081031307550644	0.2132007163556104	0.9918968692449356
2018	Greece	19	14	2715	Europe	0.0069981583793738	0.2294157338705617	0.993001841620626
2018	Nigeria	15	11	2715	Africa	0.005524861878453	0.2581988897471611	0.994475138121547
2018	Russia	15	14	2715	Europe	0.005524861878453	0.2581988897471611	0.994475138121547
2018	Italy	13	11	2715	Europe	0.0047882136279926	0.2773500981126146	0.9952117863720074
2018	Vietnam	13	12	2715	Asia	0.0047882136279926	0.2773500981126146	0.9952117863720074
2018	Pakistan	11	11	2715	Asia	0.0040515653775322	0.3015113445777636	0.9959484346224676
2018	Belgium	10	8	2715	Europe	0.003683241252302	0.3162277660168379	0.996316758747698
2018	Iceland	10	10	2715	Europe	0.003683241252302	0.3162277660168379	0.996316758747698
2018	Portugal	8	6	2715	Europe	0.0029465930018416	0.3535533905932737	0.9970534069981584
2018	Ireland	7	7	2715	Europe	0.0025782688766114	0.3779644730092272	0.9974217311233886
2018	New Zealand	7	7	2715	Oceania	0.0025782688766114	0.3779644730092272	0.9974217311233886
2018	Turkey	7	7	2715	Middle East and West Asia	0.0025782688766114	0.3779644730092272	0.9974217311233886
2018	Malaysia	6	6	2715	Asia	0.0022099447513812	0.4082482904638631	0.9977900552486187
2018	Mali	6	4	2715	Africa	0.0022099447513812	0.4082482904638631	0.9977900552486187
2018	Netherlands	6	5	2715	Europe	0.0022099447513812	0.4082482904638631	0.9977900552486187
2018	Belarus	5	5	2715	Europe	0.001841620626151	0.4472135954999579	0.998158379373849
2018	Gambia	5	3	2715	Africa	0.001841620626151	0.4472135954999579	0.998158379373849
2018	Saudi Arabia	5	5	2715	Middle East and West Asia	0.001841620626151	0.4472135954999579	0.998158379373849
2018	Singapore	5	5	2715	Asia	0.001841620626151	0.4472135954999579	0.998158379373849
2018	Slovakia	5	5	2715	Europe	0.001841620626151	0.4472135954999579	0.998158379373849
2018	Kenya	4	4	2715	Africa	0.0014732965009208	0.5	0.9985267034990792
2018	Democratic Republic of the Congo	3	3	2715	Africa	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Egypt	3	2	2715	Africa	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Ethiopia	3	2	2715	Africa	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Guatemala	3	3	2715	Latin America and Caribbean	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Nepal	3	3	2715	Asia	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Peru	3	3	2715	Latin America and Caribbean	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Philippines	3	3	2715	Asia	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Poland	3	3	2715	Europe	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Syria	3	2	2715	Middle East and West Asia	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Tanzania	3	3	2715	Africa	0.0011049723756906	0.5773502691896258	0.9988950276243094
2018	Austria	2	2	2715	Europe	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	Czech Republic	2	2	2715	Europe	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	Iran	2	2	2715	Middle East and West Asia	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	Kazakhstan	2	2	2715	Asia	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	Kuwait	2	2	2715	Middle East and West Asia	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	Mozambique	2	2	2715	Africa	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	South Africa	2	2	2715	Africa	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	Venezuela	2	2	2715	Latin America and Caribbean	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	Zambia	2	2	2715	Africa	0.0007366482504604	0.7071067811865475	0.9992633517495396
2018	Finland	1	1	2715	Europe	0.0003683241252302	1.0	0.9996316758747698
2018	Israel	1	1	2715	Middle East and West Asia	0.0003683241252302	1.0	0.9996316758747698
2018	Jersey	1	1	2715	Europe	0.0003683241252302	1.0	0.9996316758747698
2018	Mongolia	1	1	2715	Asia	0.0003683241252302	1.0	0.9996316758747698
2018	New Caledonia	1	1	2715	Oceania	0.0003683241252302	1.0	0.9996316758747698
2018	Puerto Rico	1	1	2715	Latin America and Caribbean	0.0003683241252302	1.0	0.9996316758747698
2018	Seychelles	1	1	2715	Africa	0.0003683241252302	1.0	0.9996316758747698
2019	USA	737	343	3755	North America	0.196271637816245	0.0368354734341878	0.803728362183755
2019	China	728	433	3755	Asia	0.1938748335552596	0.037062465833055	0.8061251664447404
2019	South Korea	294	236	3755	Asia	0.0782956058588548	0.0583211843519804	0.9217043941411452
2019	Chile	204	18	3755	Latin America and Caribbean	0.0543275632490013	0.0700140042014004	0.9456724367509988
2019	Australia	183	133	3755	Oceania	0.0487350199733688	0.0739221270954572	0.9512649800266312
2019	Canada	164	88	3755	North America	0.0436750998668442	0.078086880944303	0.9563249001331556
2019	India	162	91	3755	Asia	0.0431424766977363	0.0785674201318386	0.9568575233022636
2019	Netherlands	146	61	3755	Europe	0.0388814913448735	0.0827605888602368	0.9611185086551264
2019	Germany	123	90	3755	Europe	0.0327563249001331	0.0901669634667432	0.9672436750998668
2019	Japan	113	90	3755	Asia	0.0300932090545938	0.0940720868383597	0.969906790945406
2019	Taiwan	81	55	3755	Asia	0.0215712383488681	0.1111111111111111	0.9784287616511318
2019	UK	75	60	3755	Europe	0.0199733688415446	0.1154700538379251	0.9800266311584552
2019	Thailand	49	36	3755	Asia	0.0130492676431424	0.1428571428571428	0.9869507323568576
2019	Israel	45	17	3755	Middle East and West Asia	0.0119840213049267	0.1490711984999859	0.9880159786950732
2019	Russia	40	27	3755	Europe	0.0106524633821571	0.1581138830084189	0.9893475366178428
2019	Switzerland	40	23	3755	Europe	0.0106524633821571	0.1581138830084189	0.9893475366178428
2019	France	39	37	3755	Europe	0.0103861517976031	0.1601281538050871	0.9896138482023968
2019	Denmark	34	28	3755	Europe	0.0090545938748335	0.1714985851425088	0.9909454061251664
2019	Sweden	31	23	3755	Europe	0.0082556591211717	0.1796053020267749	0.9917443408788282
2019	Brazil	28	25	3755	Latin America and Caribbean	0.0074567243675099	0.1889822365046136	0.99254327563249
2019	Hong Kong	27	19	3755	Asia	0.007190412782956	0.1924500897298752	0.992809587217044
2019	Italy	26	24	3755	Europe	0.0069241011984021	0.196116135138184	0.993075898801598
2019	Norway	26	23	3755	Europe	0.0069241011984021	0.196116135138184	0.993075898801598
2019	Finland	23	20	3755	Europe	0.0061251664447403	0.2085144140570747	0.9938748335552596
2019	Mexico	23	20	3755	Latin America and Caribbean	0.0061251664447403	0.2085144140570747	0.9938748335552596
2019	Cambodia	20	16	3755	Asia	0.0053262316910785	0.2236067977499789	0.9946737683089214
2019	New Zealand	20	11	3755	Oceania	0.0053262316910785	0.2236067977499789	0.9946737683089214
2019	Egypt	18	15	3755	Africa	0.0047936085219707	0.2357022603955158	0.9952063914780293
2019	Singapore	17	16	3755	Asia	0.0045272969374167	0.2425356250363329	0.9954727030625832
2019	Nigeria	16	15	3755	Africa	0.0042609853528628	0.25	0.9957390146471372
2019	Poland	16	13	3755	Europe	0.0042609853528628	0.25	0.9957390146471372
2019	Bangladesh	14	14	3755	Asia	0.0037283621837549	0.2672612419124244	0.9962716378162452
2019	Laos	13	11	3755	Asia	0.003462050599201	0.2773500981126146	0.996537949400799
2019	Somalia	12	9	3755	Africa	0.0031957390146471	0.2886751345948129	0.9968042609853528
2019	Spain	12	9	3755	Europe	0.0031957390146471	0.2886751345948129	0.9968042609853528
2019	Pakistan	10	6	3755	Asia	0.0026631158455392	0.3162277660168379	0.9973368841544608
2019	Bolivia	9	8	3755	Latin America and Caribbean	0.0023968042609853	0.3333333333333333	0.9976031957390148
2019	Lebanon	9	9	3755	Middle East and West Asia	0.0023968042609853	0.3333333333333333	0.9976031957390148
2019	Austria	8	8	3755	Europe	0.0021304926764314	0.3535533905932737	0.9978695073235686
2019	Malaysia	8	7	3755	Asia	0.0021304926764314	0.3535533905932737	0.9978695073235686
2019	Vietnam	8	7	3755	Asia	0.0021304926764314	0.3535533905932737	0.9978695073235686
2019	Kenya	7	7	3755	Africa	0.0018641810918774	0.3779644730092272	0.9981358189081224
2019	Mongolia	7	7	3755	Asia	0.0018641810918774	0.3779644730092272	0.9981358189081224
2019	Czech Republic	6	5	3755	Europe	0.0015978695073235	0.4082482904638631	0.9984021304926765
2019	Iran	6	6	3755	Middle East and West Asia	0.0015978695073235	0.4082482904638631	0.9984021304926765
2019	Rwanda	6	4	3755	Africa	0.0015978695073235	0.4082482904638631	0.9984021304926765
2019	Portugal	5	5	3755	Europe	0.0013315579227696	0.4472135954999579	0.9986684420772304
2019	Saudi Arabia	5	5	3755	Middle East and West Asia	0.0013315579227696	0.4472135954999579	0.9986684420772304
2019	Argentina	4	4	3755	Latin America and Caribbean	0.0010652463382157	0.5	0.9989347536617844
2019	Cuba	4	4	3755	Latin America and Caribbean	0.0010652463382157	0.5	0.9989347536617844
2019	Ireland	4	4	3755	Europe	0.0010652463382157	0.5	0.9989347536617844
2019	Peru	4	4	3755	Latin America and Caribbean	0.0010652463382157	0.5	0.9989347536617844
2019	Philippines	4	3	3755	Asia	0.0010652463382157	0.5	0.9989347536617844
2019	Uruguay	4	4	3755	Latin America and Caribbean	0.0010652463382157	0.5	0.9989347536617844
2019	Burundi	3	3	3755	Africa	0.0007989347536617	0.5773502691896258	0.9992010652463382
2019	Colombia	3	3	3755	Latin America and Caribbean	0.0007989347536617	0.5773502691896258	0.9992010652463382
2019	Kyrgyzstan	3	3	3755	Asia	0.0007989347536617	0.5773502691896258	0.9992010652463382
2019	Myanmar	3	3	3755	Asia	0.0007989347536617	0.5773502691896258	0.9992010652463382
2019	Sri Lanka	3	3	3755	Asia	0.0007989347536617	0.5773502691896258	0.9992010652463382
2019	Tanzania	3	3	3755	Africa	0.0007989347536617	0.5773502691896258	0.9992010652463382
2019	Costa Rica	2	1	3755	Latin America and Caribbean	0.0005326231691078	0.7071067811865475	0.9994673768308922
2019	Indonesia	2	2	3755	Asia	0.0005326231691078	0.7071067811865475	0.9994673768308922
2019	Papua New Guinea	2	1	3755	Oceania	0.0005326231691078	0.7071067811865475	0.9994673768308922
2019	Uganda	2	2	3755	Africa	0.0005326231691078	0.7071067811865475	0.9994673768308922
2019	Bahamas	1	1	3755	Latin America and Caribbean	0.0002663115845539	1.0	0.999733688415446
2019	Belgium	1	1	3755	Europe	0.0002663115845539	1.0	0.999733688415446
2019	Ecuador	1	1	3755	Latin America and Caribbean	0.0002663115845539	1.0	0.999733688415446
2019	Faroe Islands	1	1	3755	Europe	0.0002663115845539	1.0	0.999733688415446
2019	Greece	1	1	3755	Europe	0.0002663115845539	1.0	0.999733688415446
2019	Iraq	1	1	3755	Middle East and West Asia	0.0002663115845539	1.0	0.999733688415446
2019	Jordan	1	1	3755	Middle East and West Asia	0.0002663115845539	1.0	0.999733688415446
2019	Nepal	1	1	3755	Asia	0.0002663115845539	1.0	0.999733688415446
2019	Romania	1	1	3755	Europe	0.0002663115845539	1.0	0.999733688415446
2019	Slovenia	1	1	3755	Europe	0.0002663115845539	1.0	0.999733688415446
2019	South Africa	1	1	3755	Africa	0.0002663115845539	1.0	0.999733688415446
2019	Tunisia	1	1	3755	Africa	0.0002663115845539	1.0	0.999733688415446
2020	China	2015	741	9297	Asia	0.2167365816930192	0.0222772959677056	0.7832634183069808
2020	UK	1696	408	9297	Europe	0.1824244379907497	0.0242821465589316	0.8175755620092503
2020	USA	1336	479	9297	North America	0.1437022695493169	0.0273587827582291	0.856297730450683
2020	South Korea	591	291	9297	Asia	0.063568893191352	0.0411345034894863	0.936431106808648
2020	Australia	551	213	9297	Oceania	0.0592664300311928	0.0426014322842304	0.9407335699688072
2020	Japan	542	272	9297	Asia	0.058298375820157	0.0429536779587557	0.9417016241798428
2020	Canada	272	140	9297	North America	0.0292567494890825	0.0606339062590832	0.9707432505109176
2020	India	268	126	9297	Asia	0.0288265031730665	0.0610847221781526	0.9711734968269334
2020	Taiwan	232	90	9297	Asia	0.0249542863289233	0.0656532164298612	0.9750457136710768
2020	Russia	169	122	9297	Europe	0.0181779068516725	0.0769230769230769	0.9818220931483276
2020	Germany	153	114	9297	Europe	0.0164569215876089	0.0808452083454443	0.9835430784123912
2020	Switzerland	150	82	9297	Europe	0.0161342368505969	0.0816496580927726	0.983865763149403
2020	Brazil	87	58	9297	Latin America and Caribbean	0.0093578573733462	0.1072112534837794	0.9906421426266536
2020	France	81	62	9297	Europe	0.0087124878993223	0.1111111111111111	0.9912875121006776
2020	Italy	66	46	9297	Europe	0.0070990642142626	0.1230914909793327	0.9929009357857372
2020	Chile	55	21	9297	Latin America and Caribbean	0.0059158868452188	0.1348399724926484	0.9940841131547812
2020	Poland	55	48	9297	Europe	0.0059158868452188	0.1348399724926484	0.9940841131547812
2020	Norway	54	39	9297	Europe	0.0058083252662149	0.1360827634879543	0.9941916747337852
2020	Mexico	51	31	9297	Latin America and Caribbean	0.0054856405292029	0.1400280084028009	0.994514359470797
2020	Czech Republic	50	37	9297	Europe	0.0053780789501989	0.1414213562373095	0.994621921049801
2020	Malaysia	47	26	9297	Asia	0.005055394213187	0.1458649914978945	0.994944605786813
2020	Myanmar	43	18	9297	Asia	0.0046251478971711	0.1524985703326046	0.9953748521028288
2020	Vietnam	42	32	9297	Asia	0.0045175863181671	0.1543033499620919	0.9954824136818328
2020	Argentina	38	14	9297	Latin America and Caribbean	0.0040873400021512	0.1622214211307625	0.9959126599978488
2020	Hong Kong	34	28	9297	Asia	0.0036570936861353	0.1714985851425088	0.9963429063138648
2020	New Zealand	32	27	9297	Oceania	0.0034419705281273	0.1767766952966368	0.9965580294718728
2020	Belgium	31	20	9297	Europe	0.0033344089491233	0.1796053020267749	0.9966655910508766
2020	Spain	30	28	9297	Europe	0.0032268473701193	0.1825741858350553	0.9967731526298806
2020	Singapore	29	20	9297	Asia	0.0031192857911154	0.1856953381770518	0.9968807142088846
2020	Thailand	29	20	9297	Asia	0.0031192857911154	0.1856953381770518	0.9968807142088846
2020	Netherlands	28	20	9297	Europe	0.0030117242121114	0.1889822365046136	0.9969882757878884
2020	Belarus	27	23	9297	Europe	0.0029041626331074	0.1924500897298752	0.9970958373668926
2020	United Arab Emirates	25	5	9297	Middle East and West Asia	0.0026890394750994	0.2	0.9973109605249004
2020	Ghana	24	20	9297	Africa	0.0025814778960955	0.2041241452319315	0.9974185221039044
2020	Israel	23	7	9297	Middle East and West Asia	0.0024739163170915	0.2085144140570747	0.9975260836829084
2020	Trinidad and Tobago	21	20	9297	Latin America and Caribbean	0.0022587931590835	0.2182178902359924	0.9977412068409164
2020	Egypt	20	12	9297	Africa	0.0021512315800795	0.2236067977499789	0.9978487684199204
2020	Bangladesh	18	12	9297	Asia	0.0019361084220716	0.2357022603955158	0.9980638915779284
2020	Denmark	18	15	9297	Europe	0.0019361084220716	0.2357022603955158	0.9980638915779284
2020	Greece	16	10	9297	Europe	0.0017209852640636	0.25	0.9982790147359364
2020	Hungary	16	10	9297	Europe	0.0017209852640636	0.25	0.9982790147359364
2020	Panama	16	16	9297	Latin America and Caribbean	0.0017209852640636	0.25	0.9982790147359364
2020	Malawi	13	10	9297	Africa	0.0013983005270517	0.2773500981126146	0.9986016994729484
2020	Sweden	12	11	9297	Europe	0.0012907389480477	0.2886751345948129	0.9987092610519522
2020	Romania	10	1	9297	Europe	0.0010756157900397	0.3162277660168379	0.9989243842099602
2020	Senegal	10	10	9297	Africa	0.0010756157900397	0.3162277660168379	0.9989243842099602
2020	Sierra Leone	10	6	9297	Africa	0.0010756157900397	0.3162277660168379	0.9989243842099602
2020	Portugal	9	7	9297	Europe	0.0009680542110358	0.3333333333333333	0.999031945788964
2020	Georgia	8	8	9297	Middle East and West Asia	0.0008604926320318	0.3535533905932737	0.9991395073679682
2020	Nepal	8	3	9297	Asia	0.0008604926320318	0.3535533905932737	0.9991395073679682
2020	Ireland	7	6	9297	Europe	0.0007529310530278	0.3779644730092272	0.999247068946972
2020	Kazakhstan	7	5	9297	Asia	0.0007529310530278	0.3779644730092272	0.999247068946972
2020	Tanzania	7	7	9297	Africa	0.0007529310530278	0.3779644730092272	0.999247068946972
2020	Colombia	6	5	9297	Latin America and Caribbean	0.0006453694740238	0.4082482904638631	0.9993546305259762
2020	Comoros	6	5	9297	Africa	0.0006453694740238	0.4082482904638631	0.9993546305259762
2020	Iran	6	5	9297	Middle East and West Asia	0.0006453694740238	0.4082482904638631	0.9993546305259762
2020	Kenya	6	6	9297	Africa	0.0006453694740238	0.4082482904638631	0.9993546305259762
2020	Serbia	6	6	9297	Europe	0.0006453694740238	0.4082482904638631	0.9993546305259762
2020	Uruguay	6	5	9297	Latin America and Caribbean	0.0006453694740238	0.4082482904638631	0.9993546305259762
2020	South Africa	5	4	9297	Africa	0.0005378078950198	0.4472135954999579	0.99946219210498
2020	Ukraine	5	4	9297	Europe	0.0005378078950198	0.4472135954999579	0.99946219210498
2020	Guadeloupe	4	1	9297	Latin America and Caribbean	0.0004302463160159	0.5	0.999569753683984
2020	Turkey	4	4	9297	Middle East and West Asia	0.0004302463160159	0.5	0.999569753683984
2020	Costa Rica	3	3	9297	Latin America and Caribbean	0.0003226847370119	0.5773502691896258	0.999677315262988
2020	Gambia	3	3	9297	Africa	0.0003226847370119	0.5773502691896258	0.999677315262988
2020	Lebanon	3	3	9297	Middle East and West Asia	0.0003226847370119	0.5773502691896258	0.999677315262988
2020	Libya	3	3	9297	Africa	0.0003226847370119	0.5773502691896258	0.999677315262988
2020	Nigeria	3	3	9297	Africa	0.0003226847370119	0.5773502691896258	0.999677315262988
2020	Pakistan	3	3	9297	Asia	0.0003226847370119	0.5773502691896258	0.999677315262988
2020	Saudi Arabia	3	3	9297	Middle East and West Asia	0.0003226847370119	0.5773502691896258	0.999677315262988
2020	Tunisia	3	3	9297	Africa	0.0003226847370119	0.5773502691896258	0.999677315262988
2020	Algeria	2	2	9297	Africa	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Armenia	2	1	9297	Middle East and West Asia	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Bahrain	2	1	9297	Middle East and West Asia	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Democratic Republic of the Congo	2	2	9297	Africa	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Finland	2	2	9297	Europe	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Haiti	2	2	9297	Latin America and Caribbean	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Kuwait	2	2	9297	Middle East and West Asia	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Madagascar	2	1	9297	Africa	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Mauritius	2	2	9297	Africa	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Namibia	2	2	9297	Africa	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Oman	2	2	9297	Middle East and West Asia	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Philippines	2	2	9297	Asia	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Rwanda	2	1	9297	Africa	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Sri Lanka	2	2	9297	Asia	0.0002151231580079	0.7071067811865475	0.999784876841992
2020	Bolivia	1	1	9297	Latin America and Caribbean	0.0001075615790039	1.0	0.999892438420996
2020	Bulgaria	1	1	9297	Europe	0.0001075615790039	1.0	0.999892438420996
2020	Estonia	1	1	9297	Europe	0.0001075615790039	1.0	0.999892438420996
2020	Gabon	1	1	9297	Africa	0.0001075615790039	1.0	0.999892438420996
2020	Luxembourg	1	1	9297	Europe	0.0001075615790039	1.0	0.999892438420996
2020	Mayotte	1	1	9297	Africa	0.0001075615790039	1.0	0.999892438420996
2020	Palestine	1	1	9297	Middle East and West Asia	0.0001075615790039	1.0	0.999892438420996
2020	Peru	1	1	9297	Latin America and Caribbean	0.0001075615790039	1.0	0.999892438420996
2020	Slovakia	1	1	9297	Europe	0.0001075615790039	1.0	0.999892438420996
2021	China	1888	728	8279	Asia	0.2280468655634738	0.023014365447458	0.7719531344365261
2021	USA	1479	497	8279	North America	0.1786447638603696	0.0260025483746171	0.8213552361396304
2021	Germany	581	293	8279	Europe	0.0701775576760478	0.0414869906822511	0.9298224423239522
2021	South Korea	540	217	8279	Asia	0.0652252687522647	0.0430331482911935	0.9347747312477352
2021	Japan	533	308	8279	Asia	0.0643797560091798	0.043314808182421	0.93562024399082
2021	India	414	117	8279	Asia	0.0500060393767363	0.049147318718299	0.9499939606232636
2021	Switzerland	401	200	8279	Europe	0.0484358014252929	0.0499376169438922	0.9515641985747072
2021	Netherlands	266	73	8279	Europe	0.0321294842372267	0.0613139339484965	0.9678705157627732
2021	Poland	253	107	8279	Europe	0.0305592462857833	0.0628694613461931	0.9694407537142168
2021	UK	160	55	8279	Europe	0.0193260055562265	0.0790569415042094	0.9806739944437736
2021	Australia	142	111	8279	Oceania	0.0171518299311511	0.0839181358296689	0.982848170068849
2021	Canada	140	57	8279	North America	0.0169102548616982	0.0845154254728516	0.9830897451383016
2021	Czech Republic	130	76	8279	Europe	0.0157023795144341	0.0877058019307029	0.984297620485566
2021	Taiwan	106	65	8279	Asia	0.0128034786810001	0.0971285862357264	0.987196521319
2021	France	93	70	8279	Europe	0.0112332407295567	0.1036951694730425	0.9887667592704432
2021	Pakistan	91	60	8279	Asia	0.0109916656601038	0.1048284836721918	0.989008334339896
2021	Russia	74	57	8279	Europe	0.0089382775697548	0.1162476387438192	0.9910617224302452
2021	Thailand	68	38	8279	Asia	0.0082135523613963	0.1212678125181664	0.9917864476386036
2021	Finland	63	26	8279	Europe	0.0076096146877642	0.1259881576697424	0.9923903853122358
2021	Norway	62	40	8279	Europe	0.0074888271530378	0.1270001270001905	0.9925111728469622
2021	Laos	58	47	8279	Asia	0.0070056770141321	0.1313064328597225	0.992994322985868
2021	Vietnam	52	35	8279	Asia	0.0062809518057736	0.1386750490563073	0.9937190481942264
2021	Mexico	51	34	8279	Latin America and Caribbean	0.0061601642710472	0.1400280084028009	0.9938398357289528
2021	Singapore	42	31	8279	Asia	0.0050730764585094	0.1543033499620919	0.9949269235414904
2021	Brazil	38	31	8279	Latin America and Caribbean	0.0045899263196038	0.1622214211307625	0.995410073680396
2021	Belgium	35	23	8279	Europe	0.0042275637154245	0.1690308509457033	0.9957724362845756
2021	Ireland	31	25	8279	Europe	0.0037444135765189	0.1796053020267749	0.9962555864234812
2021	Italy	29	19	8279	Europe	0.003502838507066	0.1856953381770518	0.996497161492934
2021	Kazakhstan	28	26	8279	Asia	0.0033820509723396	0.1889822365046136	0.9966179490276604
2021	Argentina	27	19	8279	Latin America and Caribbean	0.0032612634376132	0.1924500897298752	0.9967387365623868
2021	Denmark	27	16	8279	Europe	0.0032612634376132	0.1924500897298752	0.9967387365623868
2021	Indonesia	23	13	8279	Asia	0.0027781132987075	0.2085144140570747	0.9972218867012924
2021	Spain	23	22	8279	Europe	0.0027781132987075	0.2085144140570747	0.9972218867012924
2021	Belarus	22	21	8279	Europe	0.0026573257639811	0.2132007163556104	0.9973426742360187
2021	New Zealand	21	16	8279	Oceania	0.0025365382292547	0.2182178902359924	0.9974634617707452
2021	Turkey	19	17	8279	Middle East and West Asia	0.0022949631598019	0.2294157338705617	0.997705036840198
2021	Saudi Arabia	18	14	8279	Middle East and West Asia	0.0021741756250754	0.2357022603955158	0.9978258243749244
2021	Ghana	17	13	8279	Africa	0.002053388090349	0.2425356250363329	0.997946611909651
2021	Greece	17	14	8279	Europe	0.002053388090349	0.2425356250363329	0.997946611909651
2021	Sweden	16	13	8279	Europe	0.0019326005556226	0.25	0.9980673994443774
2021	Iran	15	12	8279	Middle East and West Asia	0.0018118130208962	0.2581988897471611	0.9981881869791036
2021	Algeria	14	7	8279	Africa	0.0016910254861698	0.2672612419124244	0.9983089745138302
2021	Colombia	14	14	8279	Latin America and Caribbean	0.0016910254861698	0.2672612419124244	0.9983089745138302
2021	Romania	12	9	8279	Europe	0.0014494504167169	0.2886751345948129	0.998550549583283
2021	Tanzania	12	10	8279	Africa	0.0014494504167169	0.2886751345948129	0.998550549583283
2021	Egypt	11	10	8279	Africa	0.0013286628819905	0.3015113445777636	0.9986713371180094
2021	Bolivia	10	7	8279	Latin America and Caribbean	0.0012078753472641	0.3162277660168379	0.9987921246527358
2021	Kuwait	10	10	8279	Middle East and West Asia	0.0012078753472641	0.3162277660168379	0.9987921246527358
2021	Chile	9	8	8279	Latin America and Caribbean	0.0010870878125377	0.3333333333333333	0.9989129121874624
2021	Guinea-Bissau	7	6	8279	Africa	0.0008455127430849	0.3779644730092272	0.9991544872569152
2021	Nigeria	7	6	8279	Africa	0.0008455127430849	0.3779644730092272	0.9991544872569152
2021	South Africa	7	6	8279	Africa	0.0008455127430849	0.3779644730092272	0.9991544872569152
2021	Hong Kong	6	6	8279	Asia	0.0007247252083584	0.4082482904638631	0.9992752747916416
2021	Mongolia	6	6	8279	Asia	0.0007247252083584	0.4082482904638631	0.9992752747916416
2021	Lebanon	5	4	8279	Middle East and West Asia	0.000603937673632	0.4472135954999579	0.999396062326368
